err_mean;err_cos1;err_cos2;err_cos3
0.9814150929450989;0.15843622386455536;0.5001866817474365;1.0311154127120972
0.9815561175346375;0.15905292332172394;0.4986143112182617;1.0229625701904297
0.9818210005760193;0.15937884151935577;0.4959414005279541;1.0078741312026978
0.981113076210022;0.1594490259885788;0.4900023639202118;0.9801837801933289
0.9817227721214294;0.16121987998485565;0.4816828668117523;0.9320257306098938
0.9815358519554138;0.16299854218959808;0.46466657519340515;0.8511993288993835
0.9835858345031738;0.1672482192516327;0.4422820210456848;0.7332536578178406
0.9846333861351013;0.17333045601844788;0.4075438678264618;0.5846573114395142
0.984552800655365;0.18008732795715332;0.3620365560054779;0.4362298548221588
0.9849169850349426;0.18969395756721497;0.3241773247718811;0.33585700392723083
0.985118567943573;0.20432618260383606;0.29311853647232056;0.28066426515579224
0.9832786917686462;0.22262410819530487;0.26721280813217163;0.25110670924186707
0.98438960313797;0.24398541450500488;0.2487872689962387;0.23489156365394592
0.9858522415161133;0.2640291154384613;0.23771579563617706;0.23313431441783905
0.9827353358268738;0.28033626079559326;0.22890909016132355;0.2334582656621933
0.9813435673713684;0.29712191224098206;0.22216112911701202;0.22571687400341034
0.982304036617279;0.3138565719127655;0.21759210526943207;0.2318478375673294
0.9811893701553345;0.3273317813873291;0.21643967926502228;0.22675958275794983
0.9810019731521606;0.3414437770843506;0.2164434939622879;0.2261565923690796
0.9832814335823059;0.35451674461364746;0.2134411782026291;0.22492070496082306
0.9846494793891907;0.36796116828918457;0.21516703069210052;0.22794298827648163
0.982032299041748;0.3824710547924042;0.21733669936656952;0.22388842701911926
0.9806661605834961;0.3964826762676239;0.21581517159938812;0.22606153786182404
0.9786127209663391;0.40823203325271606;0.21738779544830322;0.22785520553588867
0.9795145392417908;0.4188706874847412;0.21553047001361847;0.2302500307559967
0.9790302515029907;0.429425448179245;0.22047089040279388;0.22966794669628143
0.9772674441337585;0.4408065378665924;0.21651045978069305;0.2294868528842926
0.9779859781265259;0.4490090012550354;0.21388165652751923;0.2320106476545334
0.9775794148445129;0.45833492279052734;0.2174806445837021;0.23391877114772797
0.9770771861076355;0.4671693444252014;0.21829953789710999;0.22930701076984406
0.9761295318603516;0.4738328158855438;0.22083237767219543;0.22971530258655548
0.9757198691368103;0.48201656341552734;0.22099052369594574;0.2318517416715622
0.9755174517631531;0.48949146270751953;0.2180214375257492;0.22883906960487366
0.9752908945083618;0.49783045053482056;0.22040848433971405;0.22721253335475922
0.974157452583313;0.5028409361839294;0.2165004312992096;0.22435574233531952
0.9740293622016907;0.5066940188407898;0.2145104855298996;0.22491808235645294
0.9721967577934265;0.5114020705223083;0.21277235448360443;0.22806839644908905
0.9699533581733704;0.5185117125511169;0.2149209976196289;0.2219066172838211
0.9686374664306641;0.5238889455795288;0.21813416481018066;0.22814157605171204
0.9676218032836914;0.5287489891052246;0.21553967893123627;0.2248990386724472
0.9672407507896423;0.5315510630607605;0.2160377949476242;0.22717390954494476
0.9688728451728821;0.5355367064476013;0.21449147164821625;0.22485743463039398
0.9689385294914246;0.5377209782600403;0.2165234088897705;0.2253653109073639
0.9666281938552856;0.5403344631195068;0.2157052755355835;0.22815656661987305
0.96795254945755;0.5450450778007507;0.2133568525314331;0.22937801480293274
0.9686066508293152;0.5472257137298584;0.2116239070892334;0.23051778972148895
0.967041015625;0.548568844795227;0.21469806134700775;0.2273588627576828
0.964766800403595;0.5515260696411133;0.21262645721435547;0.22619441151618958
0.9639285206794739;0.5526542067527771;0.21173246204853058;0.229786679148674
0.9635831713676453;0.5573626756668091;0.21212230622768402;0.2333613932132721
0.9646698236465454;0.561706006526947;0.2129809856414795;0.2344958782196045
0.9692220091819763;0.5654407739639282;0.2147771567106247;0.22911588847637177
0.9693655967712402;0.5688996315002441;0.216705322265625;0.23198078572750092
0.9704446792602539;0.570392370223999;0.21716895699501038;0.22660060226917267
0.969521701335907;0.5725428462028503;0.21298013627529144;0.22502675652503967
0.9722887873649597;0.5739381909370422;0.2145662158727646;0.2246563732624054
0.9746648073196411;0.5737040638923645;0.21481361985206604;0.22540660202503204
0.9744324684143066;0.5739864110946655;0.2086542844772339;0.22042523324489594
0.9759833216667175;0.5755227208137512;0.21158039569854736;0.22187964618206024
0.9734595417976379;0.5767307281494141;0.21370898187160492;0.22138343751430511
0.9741299748420715;0.5782148838043213;0.2157626450061798;0.2184848040342331
0.9709653854370117;0.5772706270217896;0.22010186314582825;0.2209879457950592
0.9695585370063782;0.5782998204231262;0.2208380252122879;0.22416968643665314
0.9697874188423157;0.5791237950325012;0.21866373717784882;0.22244897484779358
0.9701281785964966;0.579379677772522;0.218378946185112;0.22459225356578827
0.9651408195495605;0.5795993208885193;0.21820612251758575;0.22442293167114258
0.966218888759613;0.5803670883178711;0.2190438061952591;0.22117562592029572
0.9681755304336548;0.5811261534690857;0.2183484584093094;0.22615113854408264
0.9684635996818542;0.5811777114868164;0.21918416023254395;0.22749029099941254
0.9697985053062439;0.5814024209976196;0.21893619000911713;0.2257971316576004
0.9717508554458618;0.5813731551170349;0.21994860470294952;0.22361694276332855
0.9726678729057312;0.5797359347343445;0.21873365342617035;0.22721777856349945
0.9723296165466309;0.579185962677002;0.21517696976661682;0.23058953881263733
0.9719697833061218;0.5824836492538452;0.21483293175697327;0.23077216744422913
0.9725242853164673;0.581109881401062;0.21407835185527802;0.22707124054431915
0.9706913232803345;0.5831270217895508;0.211691215634346;0.22895224392414093
