err_mean;err_cos1;err_cos2;err_cos3
0.9814150929450989;0.15843622386455536;0.5001866817474365;1.0311154127120972
0.7652288675308228;0.16288073360919952;0.22019444406032562;0.23219063878059387
0.7654361724853516;0.17694471776485443;0.2207670956850052;0.23149502277374268
0.7651346325874329;0.1876629889011383;0.2182224839925766;0.22754664719104767
0.7643014192581177;0.20350585877895355;0.21595993638038635;0.22573339939117432
0.7638360857963562;0.22338972985744476;0.2180081456899643;0.2259693592786789
0.7624083757400513;0.24441280961036682;0.21796031296253204;0.22978578507900238
0.7614803314208984;0.26316747069358826;0.21595393121242523;0.22975997626781464
0.763798177242279;0.28212082386016846;0.2153729945421219;0.2319944202899933
0.7630335688591003;0.29817214608192444;0.21157903969287872;0.22908098995685577
0.7624289393424988;0.313529372215271;0.2143719494342804;0.22574682533740997
0.7615724205970764;0.32877781987190247;0.21626225113868713;0.2300633043050766
0.7648742198944092;0.34414878487586975;0.21478264033794403;0.2281418889760971
0.7672271132469177;0.35740014910697937;0.21737514436244965;0.22733953595161438
0.7675527930259705;0.37004730105400085;0.21648132801055908;0.2231968194246292
0.7685949206352234;0.3835577666759491;0.21522608399391174;0.2263641357421875
0.7680537104606628;0.3967501223087311;0.21432197093963623;0.22394387423992157
0.768700897693634;0.4100921154022217;0.2135503590106964;0.22627496719360352
0.7711272239685059;0.4207386076450348;0.2132984846830368;0.22402682900428772
0.7703940272331238;0.43112999200820923;0.21394844353199005;0.2287483662366867
0.7703486084938049;0.4414817988872528;0.21699385344982147;0.2285529226064682
0.7692097425460815;0.45000773668289185;0.21701334416866302;0.22642655670642853
0.7696977853775024;0.45796656608581543;0.2145552635192871;0.22939133644104004
0.7714554667472839;0.4663357436656952;0.2130914032459259;0.23062804341316223
0.7720280885696411;0.47301727533340454;0.2121812403202057;0.22848902642726898
0.7717308402061462;0.48089170455932617;0.21236710250377655;0.22823281586170197
0.7724428176879883;0.48831653594970703;0.2109314501285553;0.2244269698858261
0.7721068263053894;0.4946810305118561;0.21252503991127014;0.22197861969470978
0.7748886346817017;0.501373827457428;0.21223071217536926;0.2265956699848175
0.7760831713676453;0.5069414377212524;0.2088611125946045;0.22622881829738617
0.7742059826850891;0.5104734301567078;0.21064865589141846;0.22449079155921936
0.7770499587059021;0.5167512893676758;0.21269460022449493;0.2255209982395172
0.775706946849823;0.5219793915748596;0.21318523585796356;0.2271522581577301
