TV;KL
1.9504905939102173;6.803114414215088
1.916944980621338;6.438765525817871
1.9006435871124268;6.2218475341796875
1.8853495121002197;6.197082042694092
1.8694825172424316;6.0546674728393555
1.8601919412612915;6.00237512588501
1.8510336875915527;5.901015281677246
1.8401641845703125;5.720157623291016
1.8286696672439575;5.701833724975586
1.8260691165924072;5.638136863708496
1.8191282749176025;5.578682899475098
1.8049166202545166;5.441253662109375
1.805063009262085;5.4538469314575195
1.7952990531921387;5.445991516113281
1.7886043787002563;5.357232093811035
1.7902429103851318;5.321182727813721
1.7866495847702026;5.286501884460449
1.7840827703475952;5.246306419372559
1.775083065032959;5.221363544464111
1.7721238136291504;5.178144931793213
1.776621699333191;5.143586158752441
1.7707937955856323;5.1135759353637695
1.7690050601959229;5.118980407714844
1.7675650119781494;5.112451553344727
1.7617602348327637;5.051636695861816
1.7579193115234375;5.024467468261719
1.76611328125;4.979513645172119
1.7598273754119873;4.929880142211914
1.7582757472991943;4.915227890014648
1.7526271343231201;4.886797904968262
1.7579448223114014;4.870451927185059
1.7561856508255005;4.836916923522949
1.753305196762085;4.787478923797607
1.7534259557724;4.7495245933532715
1.7476544380187988;4.727386474609375
1.7513960599899292;4.664039611816406
1.7447638511657715;4.619575500488281
1.7420737743377686;4.600282192230225
1.7442505359649658;4.526236057281494
1.7394376993179321;4.532953262329102
1.7375385761260986;4.451790809631348
1.736566185951233;4.458197593688965
1.7407329082489014;4.421247959136963
1.7411561012268066;4.395940780639648
1.7380964756011963;4.35498046875
1.7311642169952393;4.273754596710205
1.7345545291900635;4.296216011047363
1.7342782020568848;4.229876518249512
1.7377684116363525;4.239355087280273
1.7324738502502441;4.192632675170898
1.7321782112121582;4.173328399658203
1.731447458267212;4.132167816162109
1.7325952053070068;4.03657341003418
1.7327394485473633;4.061708927154541
1.7295883893966675;3.968080997467041
1.7253481149673462;3.953130006790161
1.7303110361099243;3.943546772003174
1.727118968963623;3.951413631439209
1.724581003189087;3.8579976558685303
1.724604606628418;3.8590481281280518
1.722252607345581;3.7869486808776855
1.7185187339782715;3.7785463333129883
1.716886043548584;3.768157482147217
1.7182910442352295;3.7567696571350098
1.7183287143707275;3.7271876335144043
1.7138926982879639;3.6207003593444824
1.7150251865386963;3.6099274158477783
1.7169859409332275;3.5611660480499268
1.7095983028411865;3.510167121887207
1.706827998161316;3.499819755554199
1.7127013206481934;3.516146659851074
1.7066943645477295;3.4890689849853516
1.708257794380188;3.460573196411133
1.7041053771972656;3.3873164653778076
1.708953619003296;3.408276319503784
1.7019004821777344;3.3933515548706055
1.7025535106658936;3.3208022117614746
1.703309178352356;3.306675434112549
1.7021067142486572;3.299077033996582
1.69590163230896;3.2025563716888428
1.698352575302124;3.251357316970825
1.696176528930664;3.177600145339966
1.697889804840088;3.224224090576172
1.6916875839233398;3.150851011276245
