iter,TV_gt,ULA,dilation,tempering,diffusion,DAZ
0,0.07778208,1.5202713012695312,1.999768042564392,1.229464864730835,0.44138863682746876,0.48387364745140077
500,0.0745296,1.4002541780471802,1.9945752620697021,0.8254429936408997,0.1266157284379005,0.19448825716972346
1000,0.07558267,1.4002451181411744,1.9682803630828858,0.6976372003555298,0.09947671294212336,0.16695990860462184
1500,0.08028363,1.400214171409607,1.8972509860992433,0.6759114623069763,0.08785273134708402,0.16292690634727475
2000,0.07331164,1.4001610279083252,1.7664296865463256,0.6736161947250366,0.08418340533971783,0.15201327502727505
2500,0.08679269,1.4001523971557617,1.624180221557617,0.6735000610351562,0.07750899791717523,0.1492156475782394
3000,0.074972995,1.4002000570297242,1.6655567169189454,0.6736019730567933,0.08487045764923092,0.14773907661437985
3500,0.086697936,1.4002293586730956,1.703874945640564,0.673637592792511,0.08147982209920882,0.14567918777465816
4000,0.07650637,1.4001447677612304,1.619129753112793,0.6737092494964599,0.0777977883815765,0.14263898432254787
4500,0.08001712,1.4001408576965333,1.4580015420913697,0.673342514038086,0.0768500298261642,0.14328494668006894
5000,0.07778208,1.4001589298248291,1.294925332069397,0.6737159490585327,0.07626260817050931,0.14253407120704648
5500,0.0745296,1.4002819061279297,1.1930788993835448,0.6731456995010376,0.07603354752063748,0.14444265961647032
6000,0.07558267,1.4002647161483766,1.1588947534561158,0.6734342336654663,0.08028615266084668,0.1445489257574081
6500,0.08028363,1.4001242876052857,1.1555481672286987,0.6732418656349182,0.07785459905862804,0.14695081412792202
7000,0.07331164,1.4001657485961914,1.1553756475448609,0.6729151487350464,0.07493033111095426,0.14379944801330563
7500,0.08679269,1.4002015829086303,1.1553955793380737,0.6731733798980712,0.07685015201568599,0.1436276316642761
8000,0.074972995,1.4002565145492554,1.155398964881897,0.6733397126197815,0.08028420507907864,0.14543127119541163
8500,0.086697936,1.4001810789108275,1.155421757698059,0.6736142873764038,0.07829689234495159,0.14579908549785608
9000,0.07650637,1.4002106189727783,1.1553786993026733,0.6738091588020325,0.07661325037479397,0.1443553954362869
9500,0.08001712,1.4001062870025636,1.1553337812423705,0.6735793709754944,0.07434220165014263,0.14365919232368468
10000,0.07778208,1.4002390384674073,1.155610489845276,0.6732768297195435,0.08130504786968226,0.1415679633617401
10500,0.0745296,1.4002962827682495,1.1555602550506592,0.6729897737503052,0.08083202093839639,0.14013316631317135
11000,0.07558267,1.4002768993377686,1.155608582496643,0.6736354827880859,0.08095831573009488,0.1451780647039413
11500,0.08028363,1.4001906394958497,1.1557406187057495,0.6739361882209778,0.07921057343482968,0.14549984931945797
12000,0.07331164,1.4002198934555055,1.155734133720398,0.6732860922813415,0.07879551649093622,0.14566152989864345
12500,0.08679269,1.4002453327178954,1.1558459281921387,0.6734911680221558,0.08051308095455165,0.14341083765029905
13000,0.074972995,1.4001011848449707,1.155642819404602,0.673729932308197,0.07651692330837245,0.14087672233581539
13500,0.086697936,1.4002040386199952,1.1556437015533447,0.6736002802848816,0.0787121698260307,0.14454286992549895
14000,0.07650637,1.4001025915145875,1.1556238174438476,0.6737110495567322,0.0743002191185951,0.14100715219974513
14500,0.08001712,1.400180411338806,1.155836296081543,0.6735916852951049,0.07725157886743542,0.14573062658309935
15000,0.07778208,1.4001610994338989,1.1557180404663085,0.6734150886535645,0.08347630798816676,0.14351035952568048
15500,0.0745296,1.4001312732696534,1.1558144330978393,0.6736719489097596,0.07749800384044642,0.14270927011966705
16000,0.07558267,1.4002394199371337,1.1556818962097168,0.6737849116325378,0.0762990906834602,0.14341406822204586
16500,0.08028363,1.4002439260482789,1.1556809186935424,0.6734118342399598,0.07672647982835765,0.14606294035911555
17000,0.07331164,1.400193452835083,1.1556947231292722,0.6731379985809326,0.07982651144266124,0.1462237626314163
17500,0.08679269,1.40012788772583,1.1557915925979614,0.6733978986740112,0.07606141269206997,0.14578990936279296
