iter,KL_0_ULA,KL_0_dilation,KL_0_tempering,KL_0_diffusion,KL_0_daz_scale1
0,1.9746684765815734,3.939180769920349,1.3290374064445496,0.970133866071701,0.6120413905382156
50,1.7589690065383912,3.3536905813217164,1.2324343967437743,0.7824762225151062,0.3441829651594162
100,1.8585483264923095,3.127986125946045,1.1709285402297973,0.7688511717319488,0.3284106260538101
150,1.9224724936485291,2.968248281478882,1.206298017501831,0.7166614234447479,0.3133824354410171
200,1.9404801607131958,2.8513368701934816,1.2085330772399903,0.6821953022480011,0.3090626317262649
250,1.9237538743019105,2.756079521179199,1.2097240257263184,0.6620303583145142,0.30705536544322964
300,1.8972248935699463,2.670959720611572,1.2098986554145812,0.6849318361282348,0.30392001450061795
350,1.8661918640136719,2.6009980249404907,1.2279929447174072,0.6544456231594086,0.30073180258274074
400,1.8392999076843262,2.5424932765960695,1.2045555353164672,0.6535301339626313,0.29963102757930754
450,1.8098091316223144,2.485935387611389,1.1931036138534545,0.6495060300827027,0.2975228995084762
500,1.7856495022773742,2.4401733827590943,1.1933526158332826,0.6728399884700775,0.31020553648471827
550,1.7535705757141113,2.392714304924011,1.1741174173355102,0.6179514122009278,0.300884313583374
600,1.7372837996482848,2.3480994081497193,1.204914286136627,0.6198641908168793,0.30498826503753657
650,1.669795536994934,2.3110038805007935,1.23977392911911,0.5859805315732955,0.2998045259714126
700,1.6538746047019959,2.2735691022872926,1.2547310781478882,0.5717978578805923,0.29748677015304564
750,1.6485010814666747,2.235119619369507,1.246868212223053,0.5881823098659515,0.3044839757680893
800,1.6546478533744813,2.20442241191864,1.2712455320358276,0.6207843458652497,0.306562955379486
850,1.6569822001457215,2.1812719774246214,1.2470737767219544,0.618185852766037,0.3007444912195205
900,1.6204512166976928,2.1527891731262208,1.2293597722053529,0.6204485476016999,0.2997237205505371
950,1.6131136512756348,2.127391061782837,1.2735576224327088,0.6358518445491791,0.3024889993667602
1000,1.6249736428260804,2.1049427509307863,1.3485954809188843,0.6303688275814057,0.2940974515676498
1050,1.6578068113327027,2.0782538414001466,1.3637549996376037,0.6676028823852539,0.3031233590841293
1100,1.626646032333374,2.058434777259827,1.336813635826111,0.6462716567516327,0.29392374396324156
1150,1.5846560382843018,2.039847731590271,1.3328835844993592,0.6461154067516327,0.2964332699775695
1200,1.605762083530426,2.020664944648743,1.3419712424278258,0.5700409096479416,0.29589014291763305
1250,1.6169893169403076,2.0016787695884704,1.3703141260147094,0.5806861174106598,0.30043603539466857
1300,1.6495763158798218,1.9790421581268312,1.4124928331375122,0.5702249491214753,0.295788784623146
1350,1.5743131995201112,1.9613452959060669,1.4298757100105286,0.5553949654102326,0.2917745542526245
1400,1.5757523417472838,1.9476222968101502,1.4612978148460387,0.556299010515213,0.298287883400917
1450,1.6006763505935668,1.9360304617881774,1.4773772740364075,0.5588329648971557,0.3004677295684814
1500,1.6535561108589172,1.9256432509422303,1.4117283010482788,0.5749257868528366,0.29694767355918883
1550,1.6090865850448608,1.9127823567390443,1.4363716912269593,0.5536295437812805,0.2952963441610336
1600,1.5978949236869813,1.8938993501663208,1.4084590482711792,0.5397269523143768,0.3018435055017471
1650,1.5973166608810425,1.8850048303604126,1.4381314182281495,0.5439825820922851,0.3143410801887512
1700,1.60928941488266,1.8773323941230773,1.4097357630729674,0.5145406031608581,0.3067426007986068
1750,1.5852533030509948,1.8631902956962585,1.3697595477104187,0.497437145113945,0.30403280258178705
1800,1.626418879032135,1.8561226201057435,1.4535873603820801,0.511783413887024,0.3052250981330871
1850,1.5900737833976746,1.8468205666542052,1.4624291014671327,0.5378021913766861,0.30492048740386957
1900,1.5967506051063538,1.8413820838928223,1.413715193271637,0.5726631510257721,0.3015163546800613
1950,1.5830275893211365,1.8326187324523926,1.4229771518707275,0.5395077705383301,0.3038317400217056
2000,1.5847680020332335,1.8300091433525085,1.4078501176834106,0.5516587871313096,0.30272255599498743
2050,1.653289532661438,1.8183093690872192,1.3867708206176759,0.5881356728076935,0.3040068048238754
2100,1.6540825843811036,1.8052475214004517,1.3970869874954224,0.620155178308487,0.30522124946117396
2150,1.6689991354942322,1.7983495593070984,1.3983099246025086,0.5789089584350586,0.31495851457118984
2200,1.6150866627693177,1.7893364477157592,1.4114751410484314,0.5794715523719788,0.30809768557548517
2250,1.6558432221412658,1.78048602104187,1.4642099952697754,0.5691909927129746,0.3091350507736206
2300,1.6394165587425231,1.7825288128852845,1.4477222323417664,0.5620256584882736,0.30348644256591795
2350,1.6537565398216247,1.7753282165527344,1.437732560634613,0.5383886235952378,0.3110036033391952
2400,1.6533051133155823,1.7694666361808777,1.4849690675735474,0.5288068383932114,0.30587306976318357
2450,1.678957760334015,1.766565957069397,1.494853413105011,0.5252041798830033,0.3024617135524749
2500,1.6457827615737914,1.7581792330741883,1.4959676694869994,0.5607157790660858,0.30050247251987455
2550,1.6241560506820678,1.7595449542999269,1.451034803390503,0.5618113374710083,0.30392406105995173
2600,1.6402059888839722,1.7539418745040893,1.4268512535095215,0.5492655217647553,0.2995293843746185
2650,1.6319819283485413,1.7524056386947633,1.512687659263611,0.5652718460559845,0.29961828052997586
2700,1.6315398526191711,1.756961305141449,1.522010986804962,0.5562573444843292,0.2937742006778717
2750,1.672760407924652,1.7632340669631958,1.477929482460022,0.5747849893569946,0.29499478161334985
2800,1.5861761927604676,1.7425601625442504,1.48948899269104,0.5394782853126526,0.29946063101291653
2850,1.5939497590065002,1.7465668082237245,1.4586222648620606,0.5531310397386551,0.30709295153617855
2900,1.5538710761070251,1.748025119304657,1.4925537490844727,0.5602735340595245,0.3040305334329605
2950,1.6364127540588378,1.7460271000862122,1.4735619568824767,0.5190679341554642,0.29580981850624083
3000,1.620224585533142,1.745357015132904,1.5161760711669923,0.5074382823705673,0.3001463896036148
3050,1.596015751361847,1.7510373973846436,1.4988087821006775,0.49790941178798676,0.3010343939065933
3100,1.6597412943840026,1.7495334839820862,1.5217961406707763,0.49630487859249117,0.3103447377681732
3150,1.6497430443763732,1.747964837551117,1.4620955085754395,0.5176378446817398,0.3047944736480713
3200,1.6431393814086914,1.760382604598999,1.443890769481659,0.5276650255918502,0.30529597520828244
3250,1.6406782507896422,1.7671448993682861,1.4985676217079162,0.5454760587215424,0.30807052373886107
3300,1.6775726056098939,1.7603589344024657,1.4890187096595764,0.5699832653999328,0.30223950207233424
3350,1.696223816871643,1.7569735980033874,1.4835962319374085,0.5771235740184784,0.3037458556890487
3400,1.7756437253952027,1.77353187084198,1.4944963097572326,0.5497153270244598,0.29906866312026975
3450,1.8338431525230408,1.7618819904327392,1.4596191215515137,0.5295146667957306,0.30780898571014403
3500,1.7702799582481383,1.7501607418060303,1.468434317111969,0.4937600463628769,0.30007539987564086
3550,1.775017032623291,1.7678085088729858,1.5189003467559814,0.5122824776172638,0.2960387849807739
3600,1.731060161590576,1.7888210725784301,1.5253871774673462,0.5667094469070435,0.2932346498966217
3650,1.715075762271881,1.8011869049072267,1.527507588863373,0.5448924309015274,0.2955761075019836
3700,1.6853184342384337,1.7925625491142272,1.5411862850189209,0.5079955041408539,0.2985197240114212
3750,1.7471614217758178,1.7956988763809205,1.5570911026000978,0.5397125548124313,0.30569988071918486
3800,1.756556088924408,1.7864139652252198,1.5591873550415039,0.5251055306196213,0.29941611945629115
3850,1.7451136136054992,1.7998695993423461,1.5825732135772705,0.5197091990709305,0.30681174695491786
3900,1.7390611863136292,1.784469599723816,1.5478636598587037,0.5037149602174759,0.3044866639375686
3950,1.7565547037124634,1.8019963669776917,1.5939656257629395,0.517305965423584,0.30022522687911984
4000,1.7235567474365234,1.810468156337738,1.5433011770248413,0.5213920533657074,0.3082694911956787
4050,1.6978080034255982,1.8095471000671386,1.5548810410499572,0.5273256725072861,0.3132943141460418
4100,1.7088957524299622,1.8085126566886902,1.5575373196601867,0.5586477386951446,0.30818124592304225
4150,1.7760002994537354,1.7968659043312072,1.6331618809700013,0.5379290693998336,0.3057674181461334
4200,1.7513432693481445,1.8109436416625977,1.571878912448883,0.5690959411859512,0.31065676569938655
4250,1.808271780014038,1.8169659757614136,1.6165390753746032,0.5321752512454987,0.30949095070362087
4300,1.7917196869850158,1.8191290783882141,1.6767611837387084,0.5443464386463165,0.30606721818447113
4350,1.7463439059257508,1.8316053938865662,1.6492279863357544,0.5059808570146561,0.3084751987457275
4400,1.676165955066681,1.8371603202819824,1.6351973056793212,0.5291127371788025,0.3061565202474594
4450,1.6895406937599182,1.840410785675049,1.6309857535362244,0.5747747188806533,0.30686161816120144
4500,1.6567508387565613,1.8444863486289977,1.6504659581184387,0.5857854503393173,0.3047422415018081
4550,1.71713730096817,1.8410520625114442,1.6379128861427308,0.5642946666479111,0.2985751414299011
4600,1.7201929950714112,1.8428645372390746,1.6081004166603088,0.5462875247001648,0.3052823138236999
4650,1.7442266654968261,1.8620989632606506,1.6044573998451233,0.5727734732627868,0.2994119435548782
4700,1.7744924306869507,1.8663142800331116,1.7059228444099426,0.5476163291931152,0.29307702183723444
4750,1.802940616607666,1.8807144594192504,1.6908971524238587,0.5297412651777268,0.29631159186363215
4800,1.7618489718437196,1.8860421872138977,1.6599884390830995,0.5452231812477112,0.2927668368816375
4850,1.7315611004829408,1.9019765090942382,1.6568339800834655,0.548964336514473,0.2997022008895874
4900,1.7711270260810852,1.8850058555603026,1.5927563786506653,0.5336369282007217,0.2980518460273742
4950,1.7570785188674927,1.8846398186683655,1.5876465225219727,0.510988284945488,0.2973041826486587
5000,1.7573041367530822,1.8963310623168945,1.56575608253479,0.5371423065662384,0.3049221175909042
5050,1.7122913599014282,1.9103276681900025,1.5864387464523315,0.5378983056545258,0.3027860468626022
5100,1.730213894844055,1.906417248249054,1.59609778881073,0.5316783541440964,0.2954826360940933
5150,1.707901542186737,1.9152487373352052,1.6490286469459534,0.5584134542942047,0.2966653162240982
5200,1.7447932982444763,1.9208360624313354,1.6707946062088013,0.5343218994140625,0.2948788887262344
5250,1.7663199138641357,1.924462764263153,1.6869826817512512,0.5036474734544754,0.2905038899183273
5300,1.7279766583442688,1.9251523804664612,1.6693044209480286,0.518039135336876,0.2913883745670318
5350,1.7588931393623353,1.923193895816803,1.6804034471511842,0.520832399725914,0.29420473933219904
5400,1.6979426670074462,1.9196241092681885,1.6484199166297913,0.5373418694734573,0.2927832847833633
5450,1.7242445373535156,1.9270719242095948,1.6742872142791747,0.514270549416542,0.29990416586399077
