iter,KL_1_ULA,KL_1_dilation,KL_1_tempering,KL_1_diffusion,KL_1_daz_scale1
0,3.5565986585617066,3.7502428674697876,3.4358862590789796,2.2688016414642336,1.1601359200477601
50,4.167484016418457,3.1739771032333373,3.3341429567337038,1.8749236106872558,0.9702230072021485
100,4.1067170238494874,2.930796785354614,3.1503886651992796,1.805990424156189,0.9750665140151977
150,4.024744210243225,2.7820488452911376,3.1289858341217043,1.711548819541931,0.9734927892684937
200,3.8426596212387083,2.68804434299469,3.1376390838623047,1.6188794803619384,0.9834063017368316
250,3.6207740259170533,2.6212085247039796,2.9815048694610597,1.6401365828514098,0.9824319303035736
300,3.5556772136688233,2.5944203615188597,2.961301565170288,1.6543645644187928,0.9881983125209808
350,3.3685319232940674,2.5748238658905027,3.0105635070800782,1.6052728843688966,0.9922584700584411
400,3.308636775016785,2.591908822059631,3.0293289375305177,1.581937189102173,0.980027174949646
450,3.311366443634033,2.603820457458496,2.9640716791152952,1.525403561592102,0.9890456187725067
500,3.2228177785873413,2.6325831317901613,3.0515135431289675,1.5316170835494995,0.9766170656681061
550,3.136369547843933,2.664575037956238,2.9008842372894286,1.578599488735199,0.9854067921638489
600,3.1135869359970094,2.7116770124435425,2.9027383852005006,1.523348903656006,0.9946905016899109
650,3.1323759603500365,2.7473732328414915,2.96784921169281,1.5101740550994873,0.9952307236194611
700,3.0328527688980103,2.7894487762451172,3.0187573528289793,1.522148973941803,0.9957221758365631
750,2.9242221307754517,2.799108371734619,3.0001410245895386,1.494366292953491,1.0065944933891295
800,2.9494163036346435,2.880484094619751,2.9451453351974486,1.5994969940185546,0.9916230666637421
850,2.9376864194869996,2.944576759338379,2.9222731494903567,1.5806344366073608,0.9923680794239044
900,2.8589011669158935,3.034292235374451,2.9916804742813112,1.5691311621665955,1.0054561114311218
950,2.9313980674743654,3.077774376869202,2.982916350364685,1.4894993472099305,1.0100349485874176
1000,2.984478964805603,3.1711667156219483,2.9902559757232665,1.5212561011314392,1.0150922656059265
1050,2.884520092010498,3.2342721605300904,3.0386389446258546,1.541295931339264,1.0129331076145172
1100,2.7939650440216064,3.3130659532546995,3.0022364234924317,1.5297338819503785,1.004843727350235
1150,2.8084849548339843,3.3907487773895264,3.02628306388855,1.541030123233795,1.0040938115119935
1200,2.8320069408416746,3.4380456495285032,2.917211265563965,1.5313927626609802,1.0079386043548584
1250,2.8630671453475953,3.495031142234802,2.915771884918213,1.4163033986091613,1.0070601391792298
1300,2.92543954372406,3.542067594528198,2.985447630882263,1.442522931098938,1.0033863914012908
1350,2.8579149723052977,3.5713751888275147,3.0020134449005127,1.4735035657882691,1.0069069600105285
1400,2.884274806976318,3.6616811609268187,3.0299685335159303,1.4636121368408204,1.0025745475292205
1450,2.9010684728622436,3.7150846672058107,3.051050553321838,1.4569752144813537,0.9967106640338897
1500,2.797034511566162,3.765889186859131,3.051897521018982,1.5066850900650024,1.0103978645801543
1550,2.7680725383758547,3.8244958114624024,3.012163233757019,1.4463789391517639,1.0165736961364746
1600,2.763038086891174,3.881413040161133,3.049773392677307,1.3956793904304505,1.0083581948280333
1650,2.7216690826416015,3.888868670463562,2.967005171775818,1.4628107500076295,1.0040051186084746
1700,2.711267771720886,3.89330819606781,3.017583451271057,1.4206675291061401,1.0012980568408967
1750,2.754214463233948,3.930171446800232,2.98331880569458,1.41046222448349,1.000914260149002
1800,2.8081588411331175,3.961556286811829,2.9997051572799682,1.4949549221992493,1.0116514241695405
1850,2.8096706247329712,3.974154472351074,3.054085955619812,1.513142900466919,1.00776793718338
1900,2.8573090267181396,4.024341254234314,3.143895106315613,1.4368400979042053,1.0057233691215515
1950,2.873505721092224,4.124997901916504,3.086767163276672,1.4172677731513976,0.9989441132545471
2000,2.8858260679244996,4.17203537940979,2.9728430223464968,1.3965939927101134,0.9935698890686036
2050,2.9046074104309083,4.157097721099854,2.9653588008880614,1.374959192276001,0.9954062473773956
2100,2.902433714866638,4.225632991790771,3.0305425262451173,1.4082930612564086,0.9955477142333984
2150,2.894359097480774,4.267698192596436,3.0997937679290772,1.451238808631897,0.9925796627998352
2200,2.8392083120346068,4.276750326156616,3.1306851053237916,1.4345876789093017,0.9977913737297058
2250,2.9394072341918944,4.321169652938843,3.1432778024673462,1.4825339603424073,1.00003457903862
2300,2.9259228181838988,4.312158870697021,3.125122528076172,1.3913880276679993,1.0000545215606689
2350,2.8865104866027833,4.284216442108154,2.9576518630981443,1.3576585936546326,1.0057345914840699
2400,2.88498664855957,4.29282437324524,3.034929647445679,1.307424511909485,1.0001755738258362
2450,2.9885576581954956,4.306014213562012,2.9866821479797365,1.2539165019989014,1.0012947821617126
2500,2.9527800273895264,4.292509765625,3.0227342367172243,1.331911702156067,0.9932302188873291
2550,2.7986351442337036,4.298695659637451,3.02452401638031,1.3052030277252198,1.0029701697826385
2600,2.8068309736251833,4.292786598205566,3.016080117225647,1.2748644876480102,0.9989930534362793
2650,2.820439281463623,4.296782560348511,2.9634599447250367,1.356741874217987,1.0049091863632202
2700,2.7922577714920043,4.2691198921203615,2.8864451026916504,1.3517955660820007,1.0088180410861969
2750,2.8198379611968996,4.296904039382935,2.8512942743301393,1.2884592938423156,1.0054444038867951
2800,2.7993746900558474,4.306649188995362,2.9346650886535643,1.2797998476028443,1.0102960646152497
2850,2.7806089782714842,4.306306171417236,2.9593598222732544,1.3212322402000427,1.0300741052627564
2900,2.828653349876404,4.298915424346924,3.0493258142471316,1.393564908504486,1.0067127394676207
2950,2.8610366868972776,4.294676475524902,2.9798789501190184,1.3809130096435547,1.0061291587352752
3000,2.944181818962097,4.240092210769653,3.0825719928741453,1.34737731218338,1.017622320652008
