iter,KL_3_ULA,KL_3_dilation,KL_3_tempering,KL_3_diffusion,KL_3_daz_scale1
0,8.152319030761719,17.056443958282472,1.7975578498840332,0.7667244124412537,1.2622374725341796
50,5.318078517913818,14.726835403442383,1.5984274816513062,0.7030219233036041,0.9895550632476806
100,4.193567981719971,13.645159492492676,1.4278058004379273,0.6667413866519928,0.9450165474414826
150,3.5434406185150147,13.048474731445312,1.340105652809143,0.6383682239055634,0.9227468550205231
200,3.2599603939056396,12.539991302490234,1.2832700610160828,0.6527168929576874,0.9111947035789489
250,2.914064965248108,12.197719688415527,1.2361674690246582,0.6301667892932892,0.9007283055782318
300,2.6971226930618286,11.721468925476074,1.1559325671195984,0.6527195072174072,0.9092959094047547
350,2.4763386487960815,11.524203758239747,1.1428390955924987,0.6300924646854401,0.8885803246498107
400,2.301720151901245,11.26087121963501,1.0743733739852905,0.652743911743164,0.8903104662895203
450,2.255451884269714,10.956415157318116,1.0453821694850922,0.6113826525211334,0.8830343067646027
500,2.1302749252319337,10.584853744506836,1.0211312675476074,0.6114531791210175,0.8742994701862336
550,1.971646876335144,10.442016296386718,1.0470640170574188,0.6328391742706299,0.8867908179759979
600,1.9116317892074586,10.310663528442383,1.0668405985832214,0.6033960115909577,0.8732028603553772
650,1.8258734464645385,9.955296936035156,1.0122141456604004,0.6401244485378266,0.8781380486488343
700,1.7291975331306457,9.866931667327881,0.9816693222522735,0.6096702539920806,0.876388121843338
750,1.672654368877411,9.567875785827637,0.9626082170009613,0.6028645527362824,0.8672957611083985
800,1.5263788533210754,9.426996250152587,0.9699330472946167,0.6254589807987213,0.8705099594593048
850,1.4921624851226807,9.417834148406982,0.9729277622699738,0.5771725040674209,0.8810199391841889
900,1.4663820099830627,9.19669012069702,0.9930973720550537,0.6072710418701172,0.8756144511699676
950,1.409013304710388,8.961689262390136,0.9564366006851196,0.5955317187309265,0.8671369707584381
1000,1.398130338191986,8.849541683197021,1.0160746884346008,0.5764479112625122,0.870712263584137
1050,1.3172771763801574,8.756023960113525,1.016510624885559,0.5932064092159272,0.8832242071628571
1100,1.3079461812973023,8.483312892913819,0.9811473751068115,0.5582778418064117,0.8803888094425202
1150,1.2864180517196655,8.378465557098389,0.9649869608879089,0.6200730216503143,0.8717286300659179
1200,1.2638837456703187,8.314608135223388,0.945911259651184,0.6493218147754669,0.8728643178939819
1250,1.2466506838798523,8.142077503204346,0.985628068447113,0.6067367112636566,0.8723824977874756
1300,1.1896520924568177,7.939976148605346,0.9799302232265472,0.5584921234846115,0.8748329961299897
1350,1.194499065876007,7.6871318435668945,0.9911501228809356,0.5546280086040497,0.8794532883167266
1400,1.1798326444625855,7.624985313415527,1.0294194769859315,0.6006984031200409,0.8817143833637238
1450,1.1489040875434875,7.512051467895508,0.9643807590007782,0.6229676055908203,0.8810184788703919
1500,1.132297019958496,7.369849090576172,1.0138748931884765,0.6148760139942169,0.880505930185318
1550,1.133882064819336,7.255268964767456,1.0282986485958099,0.5904627239704132,0.8793261408805847
1600,1.1692639207839965,7.089822692871094,1.043345810174942,0.5521602666378022,0.8818358314037323
