iter,KL_0_ULA,KL_0_dilation,KL_0_tempering,KL_0_diffusion,KL_0_daz_scale1
0,1.9787236595153808,3.892590923309326,1.4587708854675292,1.3372013187408447,1.4562083673477173
50,1.773152072429657,3.2438681745529174,1.4364180421829225,1.3848838448524474,1.4356918621063233
100,1.8443858790397645,2.919489550590515,1.4516583156585694,1.3323850798606873,1.4500401353836059
150,1.9003034663200378,2.667399778366089,1.4924548888206481,1.3884505486488343,1.454707396030426
200,1.928080871105194,2.4567025995254514,1.4725158095359803,1.3912994647026062,1.4502406644821166
250,1.9116116237640381,2.260464038848877,1.419269483089447,1.3655638551712037,1.4640543270111084
300,1.8997650361061096,2.0892535781860353,1.4079512548446655,1.416372048854828,1.4941499400138856
350,1.8896383547782898,1.9549155640602112,1.4176083564758302,1.4424682116508485,1.4974474596977234
400,1.8331387901306153,1.856612865924835,1.4492970132827758,1.4446731853485106,1.495983304977417
450,1.8056631374359131,1.7833128190040588,1.4513782000541686,1.4306874227523805,1.561176450252533
500,1.7821259999275207,1.7573552274703979,1.440167076587677,1.4329209542274475,1.49686199426651
550,1.7118421268463135,1.7676651000976562,1.4292170238494872,1.4810227942466736,1.5325892615318297
600,1.7026308131217958,1.792244281768799,1.4272161412239075,1.5082845878601074,1.5538754725456239
650,1.7225647115707396,1.8254977583885192,1.4295701217651366,1.5332078075408935,1.5759528017044067
700,1.7090478491783143,1.8767226243019104,1.4418494343757629,1.5265647506713866,1.5903248143196107
750,1.6716039609909057,1.8888106036186219,1.485009129047394,1.472226119041443,1.5561896109580993
800,1.650132520198822,1.921173403263092,1.46297137260437,1.4796441221237182,1.5647930598258972
850,1.6199168181419372,1.9010603070259093,1.464375069141388,1.5326270127296449,1.559038896560669
900,1.6787136054039002,1.900924062728882,1.463514919281006,1.5404352474212646,1.5448749470710754
950,1.6494354104995728,1.8875193047523497,1.459083218574524,1.5437523627281189,1.5918046188354493
1000,1.648742105960846,1.8732380771636963,1.4866867136955262,1.5303713726997374,1.5135925674438477
1050,1.6429147934913635,1.817190046310425,1.5288201808929442,1.5015425419807433,1.5380078315734864
1100,1.6335383677482604,1.7903264999389648,1.5349386429786682,1.517800281047821,1.5045081925392152
1150,1.642454550266266,1.755258972644806,1.49539089679718,1.5649609923362733,1.560155849456787
1200,1.6224521279335022,1.7249155235290528,1.4576675534248351,1.4955849814414979,1.6100917720794679
