iter,KL_2_ULA,KL_2_dilation,KL_2_tempering,KL_2_diffusion,KL_2_daz_scale1
0,7.46685564994812,7.634772272109985,2.0503024578094484,1.2257128262519836,1.2732170486450196
50,5.565990419387817,8.310612525939941,1.9437656545639037,1.2495155715942383,1.317104082107544
100,4.485486240386963,8.696599502563476,1.7900495791435242,1.3012967777252198,1.3238223505020141
150,3.8997454500198363,8.923352661132812,1.7215266180038453,1.2656421613693238,1.3368776106834412
200,3.43515718460083,8.868939342498779,1.637320067882538,1.270984013080597,1.2930853581428527
250,3.2085290861129763,8.650115642547608,1.643556206226349,1.2665033078193664,1.2727227783203126
300,2.8886895084381106,8.272421493530274,1.5583358383178711,1.2717979431152344,1.308365342617035
350,2.6926409864425658,7.919857912063598,1.5803900122642518,1.3290114712715149,1.358213291168213
400,2.5698989629745483,7.430396842956543,1.4892120838165284,1.345340211391449,1.3764155912399292
450,2.4233546113967894,6.908716230392456,1.400915253162384,1.325517282485962,1.3390639996528626
500,2.3424169301986693,6.298089447021485,1.442198188304901,1.3704578161239624,1.348381094932556
550,2.168277869224548,5.708122816085815,1.442836380004883,1.3483384346961975,1.3745981574058532
600,2.181270885467529,5.186090612411499,1.4867972230911255,1.4306618905067443,1.4456085872650146
650,2.0114945816993712,4.677886457443237,1.4034507632255555,1.392445683479309,1.4452801036834717
700,1.962049458026886,4.255498428344726,1.3506434679031372,1.4051479053497316,1.4353926753997803
750,1.8587669324874878,3.8990286350250245,1.3824864721298218,1.4893209385871886,1.4634523248672486
800,1.7298045754432678,3.590585346221924,1.4634481811523437,1.4766590809822082,1.4657790994644164
850,1.7490066123008727,3.302372446060181,1.3894009804725647,1.4976108837127686,1.503276629447937
900,1.7226200008392334,3.0821583604812623,1.3868850994110107,1.5213729286193847,1.4992282557487489
950,1.7235206580162048,2.825692834854126,1.332264506816864,1.4584927487373351,1.442914583683014
1000,1.657897434234619,2.676502237319946,1.3682924032211303,1.4600350618362428,1.5145143890380859
1050,1.600721423625946,2.4957037591934204,1.4554552984237672,1.4838608169555665,1.5254889130592346
1100,1.581518771648407,2.40284152507782,1.474254548549652,1.5591666626930236,1.4882228326797486
1150,1.4929151034355164,2.3479565477371214,1.4365055418014527,1.5534622550010682,1.5475742530822754
1200,1.4902346014976502,2.2196377754211425,1.362181327342987,1.5100886344909668,1.5385304188728333
1250,1.5094393253326417,2.088834400177002,1.363621587753296,1.4573462319374084,1.4674862480163575
1300,1.538348798751831,2.01693555355072,1.3811897015571595,1.477743890285492,1.4617513871192933
1350,1.5772298622131347,1.8977605533599853,1.3659447073936462,1.4726361918449402,1.4530609941482544
1400,1.655399558544159,1.9001255965232848,1.3445369124412536,1.5367397809028625,1.444877016544342
1450,1.560757794380188,1.7899247097969055,1.4188342881202698,1.5449297761917113,1.5008018350601195
1500,1.5781276512145996,1.7734201169013977,1.4029885840415954,1.536974368095398,1.4614646220207215
1550,1.5507076406478881,1.8003280234336854,1.372231707572937,1.4948864436149598,1.5014353322982787
1600,1.4887582564353943,1.7175269103050232,1.3548544073104858,1.5222652101516723,1.5406803154945374
1650,1.4792043161392212,1.674982831478119,1.4154978466033936,1.574761564731598,1.5318474292755127
1700,1.557966604232788,1.6275581741333007,1.4514338088035583,1.5899011921882629,1.5543453359603883
1750,1.5368472886085511,1.601919264793396,1.4276376104354858,1.5862947010993957,1.50038964509964
1800,1.5319484901428222,1.5880086898803711,1.3983132362365722,1.5585280823707581,1.4556207704544066
1850,1.5277881574630738,1.5455371451377868,1.3854214644432068,1.5240453553199769,1.4753608870506287
1900,1.5935167527198792,1.5654793238639833,1.3768477034568787,1.5610194826126098,1.472620575428009
1950,1.5443813228607177,1.507107367515564,1.4150751519203186,1.5663382267951966,1.4583832955360412
2000,1.572685923576355,1.4965646433830262,1.385701060295105,1.5510443139076233,1.4725143384933472
2050,1.5621068358421326,1.5232347393035888,1.3917252445220947,1.5807973003387452,1.4454399275779723
2100,1.6076697611808777,1.5014023494720459,1.4091414284706116,1.5711717081069947,1.464995608329773
2150,1.5493291091918946,1.4490545248985292,1.4391896438598633,1.6110282707214356,1.5013147497177124
2200,1.5142816877365113,1.4871452808380128,1.4526625728607179,1.6202472448349,1.4416763257980347
2250,1.5579812455177307,1.5343768072128297,1.4841154503822327,1.6368586206436158,1.5106558561325074
2300,1.5129606914520264,1.5501658940315246,1.5493262243270873,1.532023994922638,1.5339182496070862
2350,1.4488979983329773,1.5308556532859803,1.4682539010047913,1.5704401659965515,1.5438765907287597
2400,1.480241379737854,1.4336410450935364,1.5442575907707214,1.5524948453903198,1.5480245661735534
2450,1.395364305973053,1.4056022238731385,1.590173707008362,1.5712874555587768,1.6416244864463807
2500,1.4316871070861816,1.4288926219940186,1.5773295998573302,1.5756604433059693,1.5940916848182678
2550,1.478998258113861,1.4381532287597656,1.6191856837272645,1.5454917073249816,1.5566066813468933
2600,1.4696975541114807,1.4779287433624269,1.5477952527999879,1.4852376794815063,1.6074625372886657
2650,1.450594437122345,1.4967115020751953,1.6066877818107606,1.5480269956588746,1.5642139554023742
2700,1.4650086307525634,1.4611041164398193,1.6071759963035583,1.5540471029281617,1.5899871349334718
2750,1.4603592610359193,1.454990975856781,1.5329367780685426,1.5351226830482483,1.5571516585350036
2800,1.5036295080184936,1.4322462749481202,1.5298145294189454,1.5711516523361206,1.5638567209243774
2850,1.4878897285461425,1.4710413694381714,1.4682420563697816,1.515493507385254,1.6141817092895507
2900,1.4856548619270324,1.46077800989151,1.4881812644004822,1.5045142650604248,1.6347617816925049
2950,1.4939865851402283,1.4499045419692993,1.5022053909301758,1.5277344632148742,1.656273331642151
3000,1.5314522767066956,1.4750040102005004,1.4135006546974183,1.5147079825401306,1.6575210762023926
3050,1.5286039185523987,1.4974500060081481,1.4094505786895752,1.5497476863861084,1.6944326066970825
3100,1.5934450674057006,1.4350115036964417,1.4745620608329773,1.610358157157898,1.6076714062690736
3150,1.4657054710388184,1.387275016307831,1.4885597229003906,1.606738908290863,1.6142903685569763
3200,1.45843332529068,1.4284821605682374,1.493755886554718,1.6060946583747864,1.5962508630752563
3250,1.5423430752754212,1.474954869747162,1.3971860361099244,1.56638916015625,1.592130401134491
3300,1.5068684673309327,1.353255877494812,1.4490669345855713,1.5692014217376709,1.5946228528022766
3350,1.4947207522392274,1.429487838745117,1.4990652346611022,1.5390054655075074,1.5685093116760254
3400,1.4916610217094421,1.4096811866760255,1.4637277603149415,1.5698995113372802,1.6345347332954407
3450,1.5458349919319152,1.4174134707450867,1.4903998565673828,1.5871489119529725,1.7055498743057251
3500,1.5312675547599792,1.4441356372833252,1.5047864198684693,1.5735787343978882,1.7257720518112183
3550,1.4894430065155029,1.4971848273277282,1.4920168495178223,1.6354004859924316,1.6629770040512084
3600,1.4910278820991516,1.5113818430900574,1.5389465284347534,1.6651849627494812,1.704983239173889
3650,1.4681017088890076,1.4943327069282533,1.593151388168335,1.7049671745300292,1.7008479475975036
3700,1.4684521913528443,1.4850507807731628,1.504109375476837,1.6770472145080566,1.6795366716384887
3750,1.4651347994804382,1.5205964946746826,1.481797170639038,1.629761507511139,1.7654296517372132
3800,1.5348530364036561,1.5173870635032654,1.5744130516052246,1.6464656710624694,1.7271841883659362
3850,1.5488508462905883,1.5136611771583557,1.530044732093811,1.5980691123008728,1.5666688323020934
3900,1.518428978919983,1.5114711022377014,1.4813879370689391,1.5413429045677185,1.5532759284973146
3950,1.6043084788322448,1.4977273082733153,1.4505978202819825,1.6687870335578918,1.6390609002113343
4000,1.5812469482421876,1.4644000983238221,1.46289719581604,1.657381682395935,1.5721088480949401
4050,1.6083850860595703,1.4788880348205566,1.51686270236969,1.6930648875236511,1.5883537745475769
4100,1.5858910274505615,1.4992332029342652,1.5265532326698303,1.6438525199890137,1.6219956159591675
4150,1.5239594411849975,1.5799637055397033,1.5435018181800841,1.606680953502655,1.6823368549346924
4200,1.482958860397339,1.5919925022125243,1.5363198137283325,1.699085876941681,1.6623966956138612
4250,1.5521122550964355,1.5364408946037293,1.4922538852691651,1.679109148979187,1.6659055399894713
4300,1.5234454417228698,1.5942779469490052,1.5073399639129639,1.7207292318344116,1.7196283221244812
4350,1.5335958218574524,1.576066827774048,1.5509240126609802,1.6261745166778565,1.645343382358551
4400,1.525910575389862,1.6514568400382996,1.604061267375946,1.6216024470329284,1.6633403730392455
4450,1.5059524774551392,1.6041584944725036,1.600894832611084,1.7531037640571594,1.7115848684310913
4500,1.5451348733901977,1.597744324207306,1.6019132947921753,1.7114028978347777,1.7238968300819397
4550,1.4857036614418029,1.5480241322517394,1.6526509714126587,1.6587070059776305,1.7243811106681823
4600,1.5724302411079407,1.5836124682426453,1.644186062812805,1.6352550411224365,1.7588967394828796
4650,1.663655183315277,1.623518600463867,1.5972275781631469,1.6562523436546326,1.7866598105430602
4700,1.6393758368492126,1.5733884525299073,1.6343372750282288,1.6726188158988953,1.7229985475540162
4750,1.6026741647720337,1.550970585346222,1.5994476199150085,1.7402549362182618,1.6815404510498047
4800,1.6623653745651246,1.6166684317588806,1.5353165578842163,1.7152111673355102,1.6926420521736145
4850,1.64425137758255,1.5745092225074768,1.6557282209396362,1.630785779953003,1.6314484810829162
4900,1.6633529734611512,1.6617404770851136,1.605589635372162,1.6339649057388306,1.6626817178726196
4950,1.641817762851715,1.6079500269889833,1.663515932559967,1.6682659435272216,1.7571030807495118
5000,1.6407474851608277,1.6096344518661498,1.6653333854675294,1.6635193371772765,1.6881743836402894
5050,1.6541544556617738,1.5805663132667542,1.6419725871086122,1.703461048603058,1.6458273363113403
5100,1.5842604994773866,1.5631230664253235,1.6378367471694946,1.6775430345535278,1.6799632620811462
5150,1.618475272655487,1.4779520583152772,1.652860770225525,1.6812099313735962,1.6329022645950317
5200,1.5475881457328797,1.5535220551490783,1.6237554216384888,1.731074562072754,1.7070726156234741
5250,1.5908312368392945,1.655207495689392,1.553272740840912,1.7180149626731873,1.7460524702072144
5300,1.6292508673667907,1.6429152631759643,1.5632809948921205,1.6952818131446838,1.6989142942428588
5350,1.5938438916206359,1.6031032037734985,1.5617744493484498,1.690204656124115,1.7495263028144836
5400,1.6761336779594422,1.660223858356476,1.632631618976593,1.6678699302673339,1.733622326850891
5450,1.5966841101646423,1.7132611894607543,1.5993752980232239,1.7437317442893983,1.701173074245453
5500,1.6274361515045166,1.7079969239234924,1.6396228766441345,1.7357818078994751,1.6603448367118836
5550,1.598789587020874,1.6506537556648255,1.5841106534004212,1.666318507194519,1.7415312623977661
5600,1.6379419827461243,1.643579795360565,1.5868266534805298,1.7276652836799622,1.746377601623535
5650,1.643744421005249,1.6450286293029786,1.6198695421218872,1.7785051655769348,1.726256856918335
5700,1.6380049729347228,1.5771822428703308,1.5821888184547424,1.8092189812660218,1.8304478979110719
5750,1.608569073677063,1.6364376473426818,1.6486337518692016,1.790252184867859,1.7753782224655152
5800,1.5786950516700744,1.6322178196907045,1.667374188899994,1.763380160331726,1.8202064275741576
5850,1.6753478813171387,1.572187247276306,1.6284952688217162,1.8017300319671632,1.7552785539627076
5900,1.7170646953582764,1.6295170664787293,1.626992609500885,1.7975442695617676,1.8370861983299256
5950,1.6995676207542418,1.567578055858612,1.668458321094513,1.85586688041687,1.8014405465126038
