iter,KL_gt,ULA,dilation,tempering,diffusion,DAZ
0,0.0045855977,3.752477931976318,10.24269905090332,9.686405563354493,8.980501461029053,8.757848072052003
500,0.004327806,1.2071219444274903,7.819046592712402,6.552273750305176,5.730259704589844,5.214948940277099
1000,0.004214057,1.2068467140197754,4.40094690322876,3.785009527206421,5.063854312896728,4.507065773010254
1500,0.004403188,1.2069210290908814,2.572724723815918,2.0749014377593995,4.3879293441772464,4.10577917098999
2000,0.004982371,1.2083356142044068,1.619568943977356,1.1903730392456056,3.6394882678985594,3.626435089111328
2500,0.004661971,1.2072227478027344,1.1262220382690429,0.7268541693687439,2.97851676940918,3.1505157947540283
3000,0.0050265044,1.2065494298934936,0.8674620628356934,0.47122274041175843,2.420676517486572,2.681716775894165
3500,0.004719305,1.2075456857681275,0.7183997988700866,0.34367912411689755,1.8439806699752808,2.2343786716461183
4000,0.0039136456,1.2077688694000244,0.6428046584129333,0.26852250695228574,1.406545352935791,1.8523247003555299
4500,0.0043359688,1.2073904752731324,0.5932592272758483,0.22642532587051392,1.0646927118301392,1.4665372371673584
5000,0.004584665,1.20802161693573,0.5693364262580871,0.1986530423164367,0.8034471035003662,1.0789378523826598
5500,0.0046810433,1.2074354648590089,0.5529653668403626,0.188926887512207,0.5882652342319489,0.8236886501312256
6000,0.0045072697,1.2080439329147339,0.5469572901725769,0.1779747366905212,0.4118365943431854,0.6003300309181213
6500,0.004657528,1.2073915481567383,0.5416090488433838,0.17436028420925137,0.28630938529968264,0.446635776758194
7000,0.0042850976,1.2079264879226685,0.5382028341293335,0.17139445543289183,0.19810071289539333,0.32229410409927367
7500,0.004201401,1.2069654703140258,0.5371495127677918,0.16964053511619565,0.1381189718842506,0.2546024620532989
8000,0.004450672,1.2078177213668824,0.5370280623435975,0.16896806359291075,0.10243840664625163,0.19566234350204464
8500,0.0038623107,1.2073014974594116,0.5363010048866272,0.1683390378952026,0.0704648911952972,0.141929218173027
9000,0.0041292086,1.2083781242370606,0.5368316769599915,0.1673617839813232,0.04974582642316812,0.12325246632099147
9500,0.0042333174,1.2078243255615235,0.5357706189155579,0.1690520882606506,0.04230936169624326,0.11048514842987053
10000,0.0047099865,1.2072717905044557,0.5365556001663208,0.16728852391242977,0.03255767077207562,0.10305116325616832
10500,0.0041509657,1.2079108715057374,0.5351977348327637,0.16782039701938628,0.02767589651048178,0.09716138690710063
11000,0.0041033467,1.2069228649139405,0.5358638167381287,0.16717806458473203,0.025857596844434682,0.09285086542367932
11500,0.0044349944,1.2074946165084839,0.5358845591545105,0.16685763895511624,0.02318207658827298,0.09358023107051847
12000,0.004651091,1.2070860147476197,0.5353971958160401,0.16681001782417293,0.02246197313070292,0.09217484742403029
12500,0.0043265694,1.2084401845932007,0.535994017124176,0.1660489290952682,0.02182540223002432,0.09108471721410748
13000,0.0042366013,1.2067329645156861,0.5362088799476623,0.16814083456993098,0.020221369713544803,0.08964201807975766
13500,0.0041395286,1.2073899745941161,0.536936342716217,0.1678234964609146,0.01946265548467632,0.09033005684614176
14000,0.0037875213,1.2076600551605225,0.5363998413085938,0.16897361278533932,0.02180917002260678,0.08994400203227992
14500,0.004398891,1.2067050695419312,0.5379701018333435,0.1674208551645279,0.0212480444461107,0.08970664888620372
15000,0.004545871,1.2072213172912598,0.5380743026733399,0.16692094504833216,0.0204420488327741,0.08823008984327314
15500,0.0049249865,1.20672664642334,0.5366128325462342,0.16602747738361354,0.019745055958628598,0.08992147445678707
16000,0.0045035426,1.2073418140411376,0.536507523059845,0.16980688571929925,0.01953301243484018,0.08818184584379189
16500,0.004666,1.2069087743759155,0.5369274020195007,0.1672928094863891,0.01965454034507268,0.08975408971309658
17000,0.004632472,1.2065825939178467,0.5362979054450989,0.1675982147455215,0.01926199644803998,0.09005362093448635
17500,0.0043170406,1.2074631214141847,0.5373887181282043,0.1671026915311813,0.01855808347463602,0.09085469394922252
18000,0.004470835,1.2077101945877076,0.5373353838920594,0.16752228438854214,0.01957855112850662,0.09002877026796334
18500,0.0044002677,1.2070404291152954,0.5367453813552856,0.1681814223527908,0.0202741645276546,0.08983439356088632
19000,0.004118818,1.2076010704040527,0.5355917811393738,0.16687548756599418,0.01865162476897236,0.08866962343454354
19500,0.0046980353,1.2074177503585815,0.5367024302482605,0.16854686737060545,0.020002687722444477,0.09005659818649285
20000,0.0042495085,1.207194995880127,0.5368283271789551,0.16665363311767573,0.01849011480808252,0.08794564902782435
20500,0.0042608078,1.2071646690368651,0.5363364934921264,0.16735268533229825,0.01983191892504686,0.08975601643323891
21000,0.004365489,1.2076589107513427,0.5366433620452881,0.16678900122642512,0.019609438627958258,0.08894618600606914
21500,0.0043722647,1.207994318008423,0.5372793555259705,0.16815290749073028,0.02026641853153698,0.08951743692159649
22000,0.0040423214,1.2069655418395997,0.5370063781738281,0.167434686422348,0.01966642998158926,0.08771064877510067
22500,0.005042837,1.2081531763076783,0.5381089806556701,0.16719328463077543,0.01949106268584724,0.08852943778038021
23000,0.0041274577,1.2082606554031372,0.5370841026306152,0.16720430850982662,0.019608803838491416,0.08778227567672726
23500,0.004561423,1.2077422380447387,0.5371157169342041,0.16739693880081172,0.02033365182578558,0.08763388544321056
24000,0.0046994863,1.2071623086929322,0.536903691291809,0.16904331743717188,0.02012588120996946,0.08824368417263027
24500,0.004602685,1.2070225954055787,0.538004207611084,0.16786798834800715,0.01962636634707446,0.08829598575830454
25000,0.0043760883,1.2072495460510253,0.5373074054718018,0.16657043397426602,0.01817837543785568,0.08754118084907528
25500,0.0046701934,1.2065473556518556,0.5375412106513977,0.16628163754940029,0.019119158387184098,0.08887031227350228
26000,0.0044941725,1.2069562673568726,0.5367749810218811,0.16868608891963957,0.02115641236305232,0.08875181227922434
26500,0.0037077726,1.207194185256958,0.5377707719802857,0.16713097393512721,0.019028955698013262,0.08752353638410564
27000,0.0039883824,1.2066339015960694,0.5370714545249939,0.16757943928241725,0.0184051133692264,0.09016844034194942
27500,0.004571433,1.2074817895889283,0.537511670589447,0.1670230478048324,0.01941389217972752,0.08886993676424024
