iter,ULA,dilation,tempering,diffusion,daz_scale1,daz_scale2
0,0.3192695677280426,0.3192695677280426,0.3192695677280426,0.3192695677280426,0.3192695677280426,0.1657188385725021
100,0.3697875440120697,0.3193091452121734,0.3046466410160064,0.5997030138969421,0.1233433857560157,0.1389468312263488
200,0.4097728729248047,0.3197751045227051,0.309365838766098,0.6045455932617188,0.1075500771403312,0.1358129829168319
300,0.4483292698860168,0.3200418055057525,0.3180524408817291,0.6055649518966675,0.1020227447152137,0.1315890401601791
400,0.4767773151397705,0.3201406300067901,0.3252656757831573,0.6020514369010925,0.1019799038767814,0.1301911324262619
500,0.5042480826377869,0.3201172947883606,0.3267552256584167,0.6065887808799744,0.0984899476170539,0.1314538270235061
600,0.5234975814819336,0.3202264010906219,0.3323803842067718,0.6091793179512024,0.0979924350976944,0.1286002248525619
700,0.5423601865768433,0.3206165730953216,0.3371239602565765,0.6008154153823853,0.0971155688166618,0.1293797045946121
800,0.5609809160232544,0.3206986486911773,0.3432067930698395,0.6013372540473938,0.0988205298781395,0.1316035091876983
900,0.5770244598388672,0.3208564221858978,0.3501195907592773,0.60309898853302,0.1006651893258094,0.1285850256681442
1000,0.5928750038146973,0.3211931884288788,0.3510095775127411,0.5999897718429565,0.0972151979804039,0.1293922662734985
1100,0.6039376258850098,0.3213048875331878,0.3562954366207123,0.5979981422424316,0.0967093855142593,0.1291458755731582
1200,0.6135001182556152,0.3214716017246246,0.3640156686306,0.598728597164154,0.0974857434630394,0.1311676353216171
1300,0.620222806930542,0.3215076923370361,0.366481214761734,0.6018065810203552,0.0972448661923408,0.1295622438192367
1400,0.629702091217041,0.3219005763530731,0.3707314431667328,0.5997690558433533,0.0947432741522789,0.1284223645925521
1500,0.6379828453063965,0.32232266664505,0.3743223547935486,0.5982369184494019,0.0961351320147514,0.1277597397565841
1600,0.6441879272460938,0.3226678371429443,0.3801381587982178,0.5993670225143433,0.0955624729394912,0.1285226494073867
1700,0.6471741199493408,0.3228489458560943,0.3836579322814941,0.5998274683952332,0.0954247191548347,0.1272544860839843
1800,0.6519052386283875,0.3231480419635772,0.3869013786315918,0.601040780544281,0.0972172766923904,0.1279638111591339
1900,0.6537091135978699,0.3233742415904999,0.386514663696289,0.5998241305351257,0.0959801152348518,0.1284809112548828
2000,0.6601954698562622,0.3237769305706024,0.388932317495346,0.5988194346427917,0.0968253538012504,0.1266475021839141
2100,0.6602029204368591,0.324052095413208,0.3917326033115387,0.6003631949424744,0.0947721377015113,0.1273949593305587
2200,0.6643081903457642,0.3241766989231109,0.3956596553325653,0.5994689464569092,0.095309592783451,0.1279808133840561
2300,0.6639939546585083,0.3241533935070038,0.4016492068767547,0.6012555956840515,0.0962117984890937,0.1267430335283279
2400,0.6629740595817566,0.3243546485900879,0.4023833274841308,0.6004678606987,0.0967623069882392,0.1271472424268722
2500,0.6649102568626404,0.3243300914764404,0.4045827388763428,0.6011895537376404,0.0957283303141594,0.1275861710309982
2600,0.6625484824180603,0.3243321180343628,0.4036523997783661,0.603813111782074,0.0953953340649604,0.1279544830322265
2700,0.663405179977417,0.3244315087795257,0.4095137119293213,0.5994908213615417,0.0955186635255813,0.1260754913091659
2800,0.6623348593711853,0.3246514797210693,0.4126296639442444,0.598648726940155,0.0946271121501922,0.1287536025047302
2900,0.6623318195343018,0.3250138461589813,0.4169891774654388,0.6003454923629761,0.0949834510684013,0.128358393907547
3000,0.6626324653625488,0.3251136243343353,0.4217957556247711,0.5991097688674927,0.0947590842843055,0.129117727279663
3100,0.6650468111038208,0.3255389630794525,0.4247941076755523,0.5978712439537048,0.0940851271152496,0.1280247867107391
3200,0.6668362021446228,0.3258908092975616,0.4278404414653778,0.5959404706954956,0.0949808061122894,0.1288603991270065
3300,0.6668094992637634,0.3261182904243469,0.4293371140956878,0.5951749086380005,0.0935139283537864,0.1273030787706375
3400,0.6669429540634155,0.3261790573596954,0.4314369857311249,0.596391499042511,0.094608686864376,0.1272166967391967
3500,0.6664322018623352,0.3266651630401611,0.435248851776123,0.5996093153953552,0.0944848880171775,0.1265507787466049
3600,0.6660547256469727,0.3266796171665191,0.4346190989017486,0.6021001935005188,0.0940772593021392,0.1277751177549362
3700,0.668052077293396,0.3267596662044525,0.4385567605495453,0.6002756953239441,0.0948087349534034,0.127610981464386
3800,0.6677261590957642,0.3270674347877502,0.4412444531917572,0.5993081331253052,0.0943964645266532,0.1277869641780853
3900,0.6693925261497498,0.3273934125900268,0.4457763731479645,0.5995251536369324,0.0946186184883117,0.1272042691707611
4000,0.6699022650718689,0.3276237845420837,0.4493404030799866,0.6012042760848999,0.0955585390329361,0.1277514696121215
4100,0.6679579615592957,0.3280621469020843,0.4529975950717926,0.6025633811950684,0.0937139317393302,0.1269465088844299
4200,0.6687496304512024,0.328467845916748,0.4547997117042541,0.599230170249939,0.0949246734380722,0.128161147236824
4300,0.6741515398025513,0.3285179734230041,0.4585667252540588,0.6014589667320251,0.0939243882894516,0.1271882802248001
4400,0.6707882285118103,0.3288350999355316,0.458539217710495,0.6011454463005066,0.093595765531063,
4500,0.6716236472129822,0.3291341662406921,0.459630399942398,0.6016489863395691,0.0964251980185508,
4600,0.6713953018188477,0.3294624984264374,0.4617556631565094,0.6020845770835876,0.0952318236231803,
4700,0.6711669564247131,0.3296187818050384,0.4654711782932281,0.600553572177887,0.0942577347159385,
4800,0.6730790138244629,0.3299236893653869,0.4681397080421448,0.5979098677635193,0.0940856337547302,
4900,0.6713947057723999,0.3302616775035858,0.4713229238986969,0.6032485365867615,0.0941503271460533,
5000,0.6712173819541931,0.3303042352199554,0.4726443290710449,0.6032634973526001,0.0942743867635726,
5100,0.6705633997917175,0.3306104838848114,0.4730382561683655,0.6026979684829712,0.0940202623605728,
5200,0.6677238941192627,0.3310166299343109,0.4730380177497864,0.6034780740737915,0.0943919047713279,
5300,0.6690232753753662,0.3314192295074463,0.4749874174594879,0.6069743037223816,0.0951414331793785,
5400,0.6679917573928833,0.3316209316253662,0.4784167408943176,0.6071800589561462,0.0949132964015007,
5500,0.6676026582717896,0.3316173255443573,0.4801288545131683,,0.0953733623027801,
5600,0.669035017490387,0.3320875167846679,0.4823977053165436,,0.0951465368270874,
5700,0.6681568026542664,0.3325662612915039,0.4857953488826751,,0.0957639440894126,
5800,0.66788649559021,0.3329252898693084,0.4882406294345855,,0.0948198959231376,
5900,0.6694743037223816,0.3333621621131897,0.4909093081951141,,0.0941731333732605,
6000,0.6688809394836426,0.3334466814994812,0.4941411018371582,,0.092486098408699,
6100,0.6675741672515869,0.3336798250675201,0.4936422407627105,,0.0924851223826408,
6200,0.6663147211074829,0.3341418206691742,0.4941533207893371,,0.0935035645961761,
6300,0.6668369770050049,0.3345128893852234,0.4944267272949219,,0.0945862755179405,
6400,0.6665140390396118,0.3351141512393951,0.497925341129303,,0.0936780571937561,
6500,0.6648558378219604,0.3352673649787903,0.5006460547447205,,0.0952731892466545,
6600,0.6645435690879822,0.3355503678321838,0.5015642046928406,,0.0962651669979095,
6700,0.6640321612358093,0.335772305727005,0.5016800761222839,,0.0935587510466575,
6800,0.6650953888893127,0.3360049426555633,0.5028980374336243,,0.0950083285570144,
6900,0.6675431132316589,0.3360775411128998,0.502487063407898,,0.0953387171030044,
7000,0.6656647324562073,0.3365817070007324,0.5055776834487915,,0.095941387116909,
7100,0.6655401587486267,0.3368539214134216,0.5065980553627014,,0.0943425968289375,
7200,0.6648239493370056,0.3370246291160583,0.5076434016227722,,0.0945772603154182,
7300,0.6661142706871033,0.3371438682079315,0.5115543007850647,,0.0938503965735435,
7400,0.6673242449760437,0.3374265134334564,0.5141201019287109,,0.0941027030348777,
7500,0.6679865121841431,0.3376660645008087,0.5152323842048645,,0.0946056768298149,
7600,0.66937655210495,0.3381402492523193,0.5150916576385498,,0.0948600992560386,
7700,0.6703903079032898,0.3386749923229217,0.5165867209434509,,0.0946812108159065,
7800,0.6715505719184875,0.3390813767910003,0.5196529030799866,,0.0946636646986007,
7900,0.6704092025756836,0.3392907977104187,0.523561954498291,,0.0936066433787345,
8000,0.6683880686759949,0.3396084904670715,0.5235525965690613,,0.0946492776274681,
8100,0.6702662110328674,0.3399315774440765,0.5273809432983398,,0.0956620723009109,
8200,0.6696189045906067,0.3399941921234131,0.529586911201477,,0.0950134024024009,
8300,0.6702620387077332,0.340165376663208,0.5307137966156006,,0.0940332636237144,
8400,0.6679231524467468,0.3405420482158661,0.5325700640678406,,0.09317447245121,
8500,0.6701009273529053,0.3406513631343841,0.5324994325637817,,0.0927640348672866,
8600,0.6675394177436829,0.3410228490829468,0.5330328345298767,,0.0932297185063362,
8700,0.666305422782898,0.341592937707901,0.5323745012283325,,0.093229666352272,
8800,0.6657606959342957,0.34218230843544,0.5341304540634155,,0.0933602973818779,
8900,0.6669934391975403,0.3423910737037658,0.5354858636856079,,0.0941803082823753,
9000,0.6647395491600037,0.3428938388824463,0.5382402539253235,,0.0940198227763176,
9100,0.6652230620384216,0.3433044850826263,0.5383210182189941,,0.0939316228032112,
9200,0.6659085750579834,0.3437832295894623,0.5403055548667908,,0.0936794579029083,
9300,0.6649994850158691,0.3443753719329834,0.5429370403289795,,0.0942175611853599,
9400,0.6676797270774841,0.3446143567562103,0.5446900129318237,,0.0941871330142021,
9500,0.6647946238517761,0.344990462064743,0.545934796333313,,0.0941836014389991,
9600,0.6636585593223572,0.3453522622585296,0.5428261756896973,,0.0940231904387474,
9700,0.6685697436332703,0.3457500636577606,0.5437981486320496,,0.0934653729200363,
9800,0.6696249842643738,0.3459955751895904,0.5466568470001221,,0.0940725430846214,
9900,0.6682408452033997,0.3461946547031402,0.5477280616760254,,0.0950003787875175,
10000,0.6692526340484619,0.346670389175415,0.5500003695487976,,0.094224214553833,
10100,0.670215904712677,0.3469102084636688,0.5500327348709106,,0.0948849916458129,
10200,0.66962069272995,0.3470516800880432,0.5517250895500183,,0.0939911156892776,
10300,0.6691409349441528,0.3474652767181396,0.5514424443244934,,0.0934919863939285,
10400,0.6682772040367126,0.3476283848285675,0.5541631579399109,,0.0938289761543273,
10500,0.6680300831794739,0.3481587469577789,0.5569117665290833,,0.0934980362653732,
10600,0.668621301651001,0.3485725522041321,0.5575718879699707,,0.093109980225563,
10700,0.6691584587097168,0.3488510549068451,0.5599625110626221,,0.0930440798401832,
10800,0.6688259243965149,0.3492035865783691,0.561241090297699,,0.0933735594153404,
10900,0.6679788827896118,0.3497821390628814,0.5638442039489746,,0.0937819257378578,
11000,0.6655741930007935,0.3500148057937622,0.5656620860099792,,0.0937509685754776,
11100,0.6665470004081726,0.3506140410900116,0.568576991558075,,0.0922451764345169,
11200,0.6679307818412781,0.3510966897010803,0.5686339735984802,,0.0930642038583755,
11300,0.6666211485862732,0.3512448072433471,0.5697309374809265,,0.0917199775576591,
11400,0.6665868163108826,0.3518132269382477,0.57356196641922,,0.0917864963412284,
11500,0.6676241755485535,0.3522159159183502,0.5756825804710388,,0.09256412088871,
11600,0.6675900816917419,0.3524465262889862,0.5767351388931274,,0.092247150838375,
11700,0.6668885350227356,0.3528151214122772,0.5789304971694946,,0.0909983068704605,
11800,0.6678600311279297,0.3532560467720032,0.5817848443984985,,0.0920240506529808,
11900,0.6676297187805176,0.3535614907741546,0.5814535021781921,,0.0926464647054672,
12000,0.6684598326683044,0.3541463911533355,0.5819380879402161,,0.0937167108058929,
12100,0.6681309938430786,0.354609340429306,0.5801515579223633,,0.0937282592058181,
12200,0.6685094237327576,0.3549768030643463,0.5829147696495056,,0.0937772989273071,
12300,0.6668627262115479,0.3554448783397674,0.5844941735267639,,0.0932053104043006,
12400,0.672314465045929,0.3561079502105713,0.5849284529685974,,0.0941354036331176,
12500,0.6726022958755493,0.3566524982452392,0.5866579413414001,,0.0944722518324852,
12600,0.6725951433181763,0.3569745421409607,0.5881676077842712,,0.0935740768909454,
12700,0.6735735535621643,0.3575917184352875,0.5911356210708618,,0.0937191918492317,
12800,0.6739186644554138,0.3581767082214355,0.5932432413101196,,0.0938438326120376,
12900,0.6706273555755615,0.3583316802978515,0.5935449600219727,,0.0939992666244506,
13000,0.6700172424316406,0.3589271008968353,0.5943244695663452,,0.0937045514583587,
13100,0.6705119013786316,0.3594143986701965,0.5943601727485657,,0.0936917215585708,
13200,0.6718104481697083,0.3595666587352752,0.593249499797821,,0.0936920344829559,
13300,0.6719232797622681,0.3598574101924896,0.5941881537437439,,0.0939358621835708,
13400,0.6703868508338928,0.3606222569942474,0.5951945781707764,,0.0937779769301414,
13500,0.6694900393486023,0.3612416088581085,0.5936115980148315,,0.0932767018675804,
