iter,diffusion,ULA,tempering,dilation,DAZ
28511,86.19188,31.678892,42.007763,2.0500693,56.80518
28576,86.26676,31.751116,42.081158,2.0640848,56.836918
28642,86.342674,31.824448,42.15568,2.0783992,56.869186
28708,86.418205,31.897781,42.230206,2.0927987,56.901665
28773,86.49259,31.970005,42.3036,2.1070633,56.93365
28839,86.56812,32.04334,42.378124,2.1216316,56.966324
28905,86.643654,32.116673,42.45265,2.1362863,56.999054
28971,86.719185,32.190002,42.527172,2.1510262,57.031887
29036,86.79357,32.262226,42.600567,2.1656282,57.06437
29102,86.8691,32.33556,42.67509,2.1805406,57.09736
29168,86.94463,32.408894,42.749615,2.195541,57.130592
29233,87.01902,32.481113,42.82301,2.2103992,57.163322
29299,87.09455,32.554447,42.897533,2.225574,57.196724
29365,87.17008,32.62778,42.972057,2.2408369,57.23021
29430,87.24447,32.700005,43.045444,2.2559555,57.263268
29496,87.32,32.77334,43.119717,2.2713952,57.297005
29562,87.39553,32.846672,43.19399,2.2869244,57.33074
29627,87.46992,32.91889,43.267136,2.3023062,57.364212
29693,87.54545,32.992226,43.341408,2.3180146,57.3982
29759,87.62098,33.06556,43.41568,2.3338134,57.432354
29825,87.69651,33.138893,43.489952,2.349703,57.466595
29890,87.7709,33.211117,43.5631,2.3654416,57.500397
29956,87.84643,33.28445,43.63737,2.3815134,57.53489
30022,87.92196,33.35778,43.711643,2.3976774,57.56938
30087,87.996346,33.430004,43.78479,2.413687,57.6036
30153,88.07188,33.503338,43.859062,2.430035,57.638344
30219,88.14741,33.57667,43.933334,2.4464767,57.67326
30284,88.221794,33.64889,44.00648,2.4627602,57.707726
30350,88.297325,33.722225,44.080753,2.4793878,57.742817
30416,88.372856,33.79556,44.155025,2.4961097,57.778065
30482,88.44839,33.868893,44.229298,2.512927,57.81333
30547,88.52277,33.941116,44.302444,2.5295823,57.848293
30613,88.598305,34.01445,44.376717,2.546589,57.883793
30679,88.67341,34.087784,44.45099,2.5636916,57.91949
30744,88.7473,34.160004,44.524136,2.5806293,57.9547
30810,88.82233,34.233337,44.598408,2.5979235,57.990574
30876,88.897354,34.30667,44.67268,2.6153147,58.026577
30941,88.971245,34.378895,44.745827,2.6325376,58.062084
31007,89.04627,34.45223,44.8201,2.650123,58.09834
31073,89.1213,34.52556,44.89437,2.6678061,58.134594
31138,89.19519,34.597782,44.967518,2.685318,58.17053
31204,89.27022,34.671116,45.04179,2.7031972,58.207035
31270,89.345245,34.74445,45.116062,2.721176,58.243706
