x,Ground truth density
-2.706023693084717,0.0011775241821534183
-2.700317095946502,0.001301779052028663
-2.694610498808287,0.0014379743849823729
-2.688903901670072,0.001587126154285979
-2.6831973045318573,0.0017503228978447518
-2.6774907073936425,0.0019287295193674294
-2.6717841102554276,0.002123591155560524
-2.6660775131172127,0.0023362370963055453
-2.660370915978998,0.0025680847431259744
-2.654664318840783,0.002820643589531748
-2.648957721702568,0.003095519205048247
-2.6432511245643533,0.0033944172029021368
-2.6375445274261384,0.0037191471694562796
-2.6318379302879236,0.0040716265315706756
-2.6261313331497087,0.004453884336126686
-2.620424736011494,0.004868064914000766
-2.614718138873279,0.005316431398824942
-2.609011541735064,0.0058013690689397235
-2.6033049445968492,0.006325388479047386
-2.5975983474586344,0.006891128346227342
-2.5918917503204195,0.007501358153199241
-2.586185153182204,0.008158980430034272
-2.5804785560439893,0.008867032673940385
-2.5747719589057745,0.009628688865308129
-2.5690653617675596,0.010447260536917469
-2.5633587646293448,0.011326197352104153
-2.55765216749113,0.012269087146782398
-2.551945570352915,0.013279655389550416
-2.5462389732147,0.014361764013686235
-2.5405323760764853,0.015519409574701257
-2.5348257789382704,0.016756720687280745
-2.5291191818000556,0.018077954695927486
-2.5234125846618407,0.019487493534461962
-2.517705987523626,0.02098983873073874
-2.511999390385411,0.02258960551453795
-2.506292793247196,0.024291515988598456
-2.5005861961089813,0.026100391325195392
-2.4948795989707664,0.02802114295354127
-2.4891730018325515,0.03005876270662085
-2.4834664046943367,0.03221831189986253
-2.477759807556122,0.034504909318311155
-2.472053210417907,0.03692371809369893
-2.466346613279692,0.03947993145801312
-2.460640016141477,0.04217875736582434
-2.4549334190032623,0.0450254019837586
-2.4492268218650475,0.04802505205205545
-2.4435202247268326,0.05118285613013372
-2.4378136275886177,0.05450390474546269
-2.432107030450403,0.05799320947278062
-2.426400433312188,0.06165568097878016
-2.420693836173973,0.06549610607575344
-2.4149872390357583,0.06951912383631277
-2.4092806418975434,0.07372920083012953
-2.4035740447593286,0.07813060555260706
-2.3978674476211137,0.08272738212446758
-2.392160850482899,0.08752332335032424
-2.386454253344684,0.09252194323335931
-2.380747656206469,0.09772644905217157
-2.375041059068254,0.10313971311461079
-2.3693344619300394,0.1087642443119101
-2.363627864791824,0.11460215960459395
-2.3579212676536097,0.12065515557934561
-2.3522146705153943,0.1269244802232949
-2.3465080733771795,0.13341090506878037
-2.3408014762389646,0.1401146978676775
-2.3350948791007498,0.14703559595957455
-2.329388281962535,0.15417278050251837
-2.32368168482432,0.16152485173855222
-2.317975087686105,0.1690898054688098
-2.3122684905478903,0.1768650109144292
-2.3065618934096754,0.18484719013995038
-2.3008552962714606,0.1930323992151009
-2.2951486991332457,0.2014160112889077
-2.289442101995031,0.20999270174686277
-2.283735504856816,0.21875643561737476
-2.278028907718601,0.22770045738794256
-2.2723223105803863,0.23681728338437133
-2.2666157134421714,0.24609869685791466
-2.2609091163039565,0.2555357459154769
-2.2552025191657417,0.26511874441696226
-2.249495922027527,0.27483727595154794
-2.243789324889312,0.2846802009911226
-2.238082727751097,0.29463566730442653
-2.232376130612882,0.30469112369962115
-2.2266695334746673,0.31483333714617834
-2.2209629363364525,0.3250484133092017
-2.2152563391982376,0.3353218205106757
-2.2095497420600227,0.34563841711279025
-2.203843144921808,0.3559824822985265
-2.198136547783593,0.36633775020425063
-2.192429950645378,0.3766874473382654
-2.1867233535071633,0.3870143331982849
-2.1810167563689484,0.39730074397974385
-2.1753101592307336,0.4075286392459129
-2.1696035620925187,0.41767965141010527
-2.1638969649543034,0.42773513785999406
-2.158190367816089,0.43767623553437457
-2.1524837706778737,0.44748391774378693
-2.1467771735396592,0.4571390530083289
-2.141070576401444,0.46662246566908466
-2.1353639792632295,0.4759149980137379
-2.129657382125014,0.4849975736426114
-2.1239507849868,0.4938512617883569
-2.1182441878485845,0.5024573422913005
-2.1125375907103696,0.5107973709227782
-2.1068309935721548,0.5188532447411451
-2.10112439643394,0.526607267159257
-2.095417799295725,0.534042212398465
-2.08971120215751,0.5411413890024088
-2.0840046050192953,0.5478887020842745
-2.0782980078810804,0.5542687139837086
-2.0725914107428656,0.5602667030142583
-2.0668848136046507,0.5658687199890408
-2.061178216466436,0.5710616422213028
-2.055471619328221,0.5758332247075896
-2.049765022190006,0.5801721482143133
-2.0440584250517913,0.5840680640035599
-2.0383518279135764,0.5875116349508684
-2.0326452307753615,0.5904945728263779
-2.0269386336371467,0.5930096715310293
-2.021232036498932,0.5950508361012997
-2.015525439360717,0.5966131073190725
-2.009818842222502,0.5976926817875738
-2.004112245084287,0.5982869273596246
-1.9984056479460723,0.5983943938306132
-1.9926990508078575,0.5980148188353939
-1.9869924536696426,0.5971491289155454
-1.9812858565314277,0.5957994357509188
-1.9755792593932129,0.5939690275769212
-1.969872662254998,0.5916623558363645
-1.9641660651167832,0.5888850171417125
-1.9584594679785683,0.5856437306500304
-1.9527528708403534,0.5819463109786462
-1.9470462737021383,0.5778016368143262
-1.9413396765639235,0.5732196153924368
-1.9356330794257086,0.5682111430449669
-1.9299264822874937,0.562788062037259
-1.9242198851492789,0.5569631139326862
-1.918513288011064,0.5507498897422094
-1.9128066908728492,0.5441627771316185
-1.9071000937346343,0.537216904973218
-1.9013934965964194,0.5299280855406714
-1.8956868994582046,0.5223127546556104
-1.8899803023199895,0.5143879101023864
-1.8842737051817746,0.5061710486329765
-1.8785671080435598,0.4976801018875273
-1.8728605109053449,0.48893337155734673
-1.86715391376713,0.4799494641163386
-1.8614473166289152,0.47074722544398373
-1.8557407194907003,0.4613456756580309
-1.8500341223524854,0.4517639444681661
-1.8443275252142706,0.44202120735314454
-1.8386209280760557,0.4321366228533157
-1.8329143309378408,0.42212927125823807
-1.827207733799626,0.412018094955307
-1.8215011366614111,0.40182184069012683
-1.8157945395231962,0.3915590039728981
-1.8100879423849814,0.38124777584749775
-1.8043813452467665,0.370905992221373
-1.7986747481085517,0.36055108593499413
-1.7929681509703368,0.35020004172958336
-1.787261553832122,0.33986935425131887
-1.781554956693907,0.3295749892093614
-1.7758483595556922,0.3193323477840325
-1.7701417624174773,0.3091562343604359
-1.7644351652792625,0.29906082764191566
-1.7587285681410476,0.28905965517713544
-1.7530219710028327,0.27916557131436737
-1.7473153738646179,0.2693907385769501
-1.741608776726403,0.25974661243492075
-1.7359021795881882,0.2502439294296626
-1.7301955824499733,0.2408926985911504
-1.7244889853117584,0.23170219607109843
-1.7187823881735433,0.22268096290011824
-1.7130757910353285,0.21383680576293454
-1.7073691938971136,0.205176800672846
-1.7016625967588987,0.19670729941501866
-1.6959559996206839,0.18843393861786498
-1.690249402482469,0.18036165130274925
-1.6845428053442542,0.17249468075455984
-1.6788362082060393,0.1648365965493117
-1.6731296110678244,0.15739031256987548
-1.6674230139296096,0.15015810683715616
-1.6617164167913947,0.14314164298153229
-1.6560098196531798,0.13634199317808196
-1.650303222514965,0.12975966236901598
-1.64459662537675,0.12339461359776029
-1.6388900282385352,0.11724629428121884
-1.6331834311003202,0.11131366324983924
-1.6274768339621053,0.10559521838912869
-1.6217702368238904,0.10008902472114475
-1.6160636396856756,0.09479274277015652
-1.6103570425474607,0.08970365706302787
-1.6046504454092458,0.08481870462186329
-1.598943848271031,0.08013450331397931
-1.5932372511328161,0.07564737993224235
-1.5875306539946012,0.07135339788717092
-1.5818240568563864,0.06724838440084804
-1.5761174597181715,0.06332795710156093
-1.5704108625799567,0.05958754992709322
-1.5647042654417418,0.05602243825367939
-1.558997668303527,0.05262776317671244
-1.553291071165312,0.04939855487831902
-1.5475844740270972,0.046329755025812484
-1.5418778768888823,0.04341623815375504
-1.5361712797506675,0.04065283199084867
-1.5304646826124526,0.03803433670108763
-1.5247580854742375,0.03555554301650167
-1.5190514883360227,0.03321124924636112
-1.5133448911978078,0.03099627715487169
-1.507638294059593,0.028905486706136525
-1.501931696921378,0.026933789681475768
-1.4962250997831632,0.02507616218006243
-1.4905185026449483,0.023327656019240084
-1.4848119055067335,0.021683409055828096
-1.4791053083685186,0.020138654454188425
-1.4733987112303037,0.01868872893082867
-1.4676921140920889,0.01732908000884816
-1.461985516953874,0.01605527231861104
-1.4562789198156592,0.014862992983658098
-1.4505723226774443,0.013748056133064313
-1.4448657255392294,0.012706406583226186
-1.4391591284010146,0.011734122733440282
-1.4334525312627997,0.010827418720631586
-1.4277459341245848,0.009982645879229195
-1.42203933698637,0.009196293552489281
-1.416332739848155,0.008464989301555117
-1.41062614270994,0.007785498558245493
-1.4049195455717252,0.0071547237669999835
-1.3992129484335103,0.0065697030606068465
-1.3935063512952954,0.006027608513323376
-1.3877997541570806,0.005525744013789674
-1.3820931570188657,0.005061542798763278
-1.3763865598806508,0.004632564687183805
-1.370679962742436,0.004236493052438027
-1.3649733656042211,0.0038711315689569695
-1.3592667684660062,0.003534400767459264
-1.3535601713277914,0.0032243344312775837
-1.3478535741895765,0.002939075864286149
-1.3421469770513617,0.0026768740590042872
-1.3364403799131468,0.002436079791498937
-1.330733782774932,0.0022151416677626823
-1.325027185636717,0.0020126021443165193
-1.3193205884985022,0.0018270935438894841
-1.3136139913602873,0.0016573340851714548
-1.3079073942220725,0.0015021239438299846
-1.3022007970838576,0.0013603413602347365
-1.2964941999456425,0.0012309388076512551
-1.2907876028074277,0.0011129392330546672
-1.2850810056692128,0.0010054323811782581
-1.279374408530998,0.0009075712109556564
-1.273667811392783,0.0008185684121404167
-1.2679612142545682,0.0007376930285958386
-1.2622546171163533,0.0006642671935411492
-1.2565480199781385,0.0005976629809182239
-1.2508414228399236,0.0005372993760053155
-1.2451348257017087,0.0004826393674497117
-1.2394282285634939,0.0004331871620181867
-1.233721631425279,0.000388485522570634
-1.2280150342870642,0.0003481132290456397
-1.2223084371488493,0.0003116826616044246
-1.2166018400106344,0.00027883750450820473
-1.2108952428724196,0.00024925056880039493
-1.2051886457342047,0.00022262173142565165
-1.1994820485959898,0.0001986759880388562
-1.193775451457775,0.0001771616164350676
-1.1880688543195599,0.00015784844726245508
-1.182362257181345,0.00014052623846045194
-1.1766556600431302,0.0001250031496911003
-1.1709490629049153,0.00011110431289912191
-1.1652424657667004,9.867049504193826e-05
-1.1595358686284856,8.755684897125145e-05
-1.1538292714902707,7.763174841942107e-05
-1.1481226743520558,6.877570304348303e-05
-1.142416077213841,6.0880349504146e-05
-1.136709480075626,5.3847514603491114e-05
-1.1310028829374112,4.758834657061627e-05
-1.1252962857991964,4.2022510666471896e-05
-1.1195896886609815,3.707744537517544e-05
-1.1138830915227667,3.268767555690632e-05
-1.1081764943845518,2.879417905494689e-05
-1.102469897246337,2.534380337462727e-05
-1.096763300108122,2.2288729183084564e-05
-1.0910567029699072,1.9585977514246522e-05
-1.0853501058316923,1.7196957701859236e-05
-1.0796435086934775,1.5087053203392382e-05
-1.0739369115552624,1.3225242618122305e-05
-1.0682303144170475,1.1583753342592876e-05
-1.0625237172788327,1.013774544509503e-05
-1.0568171201406178,8.865023477018848e-06
-1.051110523002403,7.745774072252466e-06
-1.045403925864188,6.762327315678948e-06
-1.0396973287259732,5.898939987790203e-06
-1.0339907315877583,5.141598914123995e-06
-1.0282841344495435,4.4778427653411795e-06
-1.0225775373113286,3.896600766072601e-06
-1.0168709401731137,3.3880468780218856e-06
-1.0111643430348989,2.943468125109959e-06
-1.005457745896684,2.555145825642597e-06
-0.9997511487584692,2.216248588568494e-06
-0.9940445516202543,1.9207360179086315e-06
-0.9883379544820394,1.663272151447036e-06
-0.9826313573438246,1.4391477368771569e-06
-0.9769247602056097,1.244210520918642e-06
-0.9712181630673948,1.0748027945999471e-06
-0.96551156592918,9.277055011003789e-07
-0.9598049687909649,8.000882714333103e-07
-0.95409837165275,6.89464808010447e-07
-0.9483917745145352,5.93653086943307e-07
-0.9426851773763203,5.107398970044702e-07
-0.9369785802381054,4.390492766811726e-07
-0.9312719830998906,3.7711445090243723e-07
-0.9255653859616757,3.2365290600030517e-07
-0.9198587888234608,2.7754427546614153e-07
-0.914152191685246,2.3781074027029641e-07
-0.9084455945470311,2.035996761084425e-07
-0.9027389974088162,1.741683060958474e-07
-0.8970324002706014,1.4887014132039277e-07
-0.8913258031323865,1.2714301344798565e-07
-0.8856192059941717,1.0849852340465774e-07
-0.8799126088559568,9.251274818510044e-08
-0.8742060117177419,7.881806419694296e-08
-0.8684994145795271,6.709596037539088e-08
-0.8627928174413122,5.707072771790943e-08
-0.8570862203030973,4.850392400986441e-08
-0.8513796231648822,4.1189523448426545e-08
-0.8456730260266674,3.494967072541658e-08
-0.8399664288884525,2.9630967994909033e-08
-0.8342598317502377,2.510123111642858e-08
-0.8285532346120228,2.1246658711121368e-08
-0.8228466374738079,1.7969363971922083e-08
-0.8171400403355931,1.5185224899211846e-08
-0.8114334431973782,1.2822013755079714e-08
-0.8057268460591633,1.0817771101267862e-08
-0.8000202489209485,9.119393862674767e-09
-0.7943136517827336,7.681410490059982e-09
-0.7886070546445187,6.464919528573323e-09
-0.7829004575063039,5.4366707757153316e-09
-0.777193860368089,4.5682707731982185e-09
-0.7714872632298742,3.835496659503154e-09
-0.7657806660916593,3.2177044497716203e-09
-0.7600740689534444,2.6973196424738817e-09
-0.7543674718152296,2.259399714148525e-09
-0.7486608746770147,1.8912595926849778e-09
-0.7429542775387998,1.5821526387314333e-09
-0.7372476804005847,1.3230010636053418e-09
-0.7315410832623699,1.1061711312691178e-09
-0.725834486124155,9.252900083177073e-10
-0.7201278889859402,7.751028393585755e-10
-0.7144212918477253,6.51370667905305e-10
-0.7087146947095104,5.508123722024368e-10
-0.7030080975712956,4.710970803490937e-10
-0.6973015004330807,4.1089789313093105e-10
-0.6915949032948658,3.700236137505345e-10
-0.685888306156651,3.4965315248997525e-10
-0.6801817090184361,3.527081381424971e-10
-0.6744751118802212,3.8441409714265903e-10
-0.6687685147420064,4.5312078771932567e-10
-0.6630619176037915,5.714798079006539e-10
-0.6573553204655767,7.58114963088299e-10
-0.6516487233273618,1.0399714213113183e-09
-0.6459421261891469,1.455597790023347e-09
-0.6402355290509321,2.0597066530397885e-09
-0.6345289319127172,2.9294812691865756e-09
-0.6288223347745023,4.173258705940079e-09
-0.6231157376362875,5.942435080948131e-09
-0.6174091404980726,8.447722707351463e-09
-0.6117025433598577,1.1981262017452638e-08
-0.6059959462216429,1.694657877935751e-08
-0.600289349083428,2.3899011541033214e-08
-0.5945827519452132,3.360005573195671e-08
-0.5888761548069983,4.709012951381675e-08
-0.5831695576687834,6.578562416722922e-08
-0.5774629605305686,9.1607834447856e-08
-0.5717563633923537,1.271535644639888e-07
-0.5660497662541384,1.759199841784337e-07
-0.5603431691159235,2.425998051009867e-07
-0.5546365719777087,3.3346721139197517e-07
-0.5489299748394938,4.568804139011366e-07
-0.5432233777012789,6.239334116264334e-07
-0.5375167805630641,8.492978054197284e-07
-0.5318101834248492,1.152305608684565e-06
-0.5261035862866343,1.5583362759914065e-06
-0.5203969891484195,2.1005860010884817e-06
-0.5146903920102046,2.822315139632284e-06
-0.5089837948719897,3.7796908461375684e-06
-0.5032771977337749,5.045367168906775e-06
-0.49757060059556,6.712974434716888e-06
-0.49186400345734516,8.902724301440651e-06
-0.4861574063191303,1.1768376879162191e-05
-0.48045080918091543,1.5505862305513176e-05
-0.47474421204270056,2.036390153443795e-05
-0.4690376149044857,2.6657030185820957e-05
-0.46333101776627084,3.478149528782866e-05
-0.457624420628056,4.5234567606632e-05
-0.4519178234898411,5.863789171958494e-05
-0.44621122635162624,7.57655814352187e-05
-0.4405046292134114,9.757785857273464e-05
-0.4347980320751965,0.0001252611269661219
-0.42909143493698165,0.0001602754687521201
-0.4233848377987668,0.00020441064376516396
-0.4176782406605519,0.00025985176167000947
-0.41197164352233706,0.00032925587595820666
-0.4062650463841222,0.00041584081387277246
-0.40055844924590733,0.0005234876005336482
-0.39485185210769247,0.0006568578519073468
-0.3891452549694776,0.0008215274917866024
-0.38343865783126274,0.0010241380837849674
-0.3777320606930479,0.0012725669509852512
-0.372025463554833,0.0015761170733031077
-0.36631886641661815,0.0019457274956232794
-0.3606122692784033,0.0023942046382683627
-0.3549056721401884,0.00293647446588529
-0.34919907500197356,0.003589854933004049
-0.34349247786375825,0.004374347477659786
-0.3377858807255434,0.005312945574263024
-0.3320792835873285,0.0064319574821337525
-0.32637268644911366,0.007761339339393668
-0.3206660893108988,0.009335033660455202
-0.31495949217268393,0.011191307111677404
-0.30925289503446907,0.013373080182388017
-0.3035462978962542,0.015928240062415035
-0.29783970075803934,0.0189099267144414
-0.2921331036198245,0.022376780828848038
-0.2864265064816096,0.026393141116139093
-0.28071990934339475,0.031029177279947927
-0.2750133122051799,0.036360944080126946
-0.269306715066965,0.042470341203192624
-0.26360011792875016,0.04944496327203689
-0.2578935207905353,0.057377824314884425
-0.2521869236523204,0.06636694144005158
-0.24648032651410556,0.07651476338900422
-0.2407737293758907,0.0879274311190731
-0.23506713223767584,0.1007138596419646
-0.22936053509946097,0.11498463304397012
-0.2236539379612461,0.13085070795036594
-0.21794734082303124,0.14842192466138435
-0.21224074368481638,0.16780532974872464
-0.20653414654660152,0.18910331900297067
-0.20082754940838665,0.21241161517988932
-0.1951209522701718,0.237817100896531
-0.18941435513195692,0.2653955331386887
-0.18370775799374206,0.29520917199690755
-0.1780011608555272,0.3273043622639919
-0.17229456371731233,0.36170911220009083
-0.16658796657909747,0.3984307188867223
-0.1608813694408826,0.43745349392753674
-0.15517477230266774,0.4787366465920557
-0.14946817516445288,0.5222123836301836
-0.143761578026238,0.5677842857202962
-0.13805498088802315,0.6153260196907743
-0.13234838374980828,0.6646804431496542
-0.12664178661159342,0.7156591538906368
-0.12093518947337811,0.7680425303894585
-0.11522859233516325,0.8215803018940284
-0.10952199519694839,0.8759926771382631
-0.10381539805873352,0.9309720497296222
-0.09810880092051866,0.9861852859938706
-0.0924022037823038,1.041276587785586
-0.08669560664408893,1.095870908821462
-0.08098900950587407,1.1495778888415682
-0.0752824123676592,1.2019962557612927
-0.06957581522944434,1.2527186323740516
-0.06386921809122947,1.3013366715384422
-0.05816262095301461,1.3474464325601012
-0.052456023814799746,1.3906539020592346
-0.04674942667658488,1.4305805553592388
-0.04104282953837002,1.466868849643223
-0.035336232400155154,1.499187538037159
-0.02962963526194029,1.5272366945436024
-0.023923038123725426,1.5507523434323125
-0.018216440985510562,1.5695105932634987
-0.012509843847295699,1.583331185050283
-0.006803246709080835,1.5920803759405768
-0.0010966495708659707,1.595673093909035
0.004609947567348893,1.5940743149134642
0.010316544705563757,1.5872996313385095
0.01602314184377862,1.5754149988243298
0.021729738981993485,1.5585356672290367
0.02743633612020835,1.536824319957017
0.03314293325842321,1.5104884636632157
0.03884953039663808,1.4797771269032025
0.04455612753485294,1.444976941170848
0.050262724673067805,1.40640769053943
0.05596932181128267,1.3644174264609685
0.06167591894949753,1.3193772519293534
0.0673825160877124,1.2716758840136115
0.07308911322592726,1.2217141056515841
0.07879571036414212,1.1698992165894606
0.08450230750235699,1.1166395895785242
0.09020890464057185,1.0623394316007022
0.09591550177878672,1.0073938412670835
0.10162209891700158,0.9521842429580041
0.10732869605521689,0.8970742661366812
0.11303529319343175,0.8424061249895204
0.11874189033164662,0.7884975395595705
0.12444848746986148,0.7356392252800235
0.13015508460807634,0.6840929637009475
0.1358616817462912,0.6340902536256804
0.14156827888450607,0.5858315291831091
0.14727487602272094,0.5394859198583997
0.1529814731609358,0.49519151743026535
0.15868807029915066,0.45305610629863463
0.16439466743736553,0.41315830695026173
0.1701012645755804,0.375549077356338
0.17580786171379525,0.34025351392067144
0.18151445885201012,0.30727289213990494
0.18722105599022498,0.27658688729072156
0.19292765312843985,0.24815591707488277
0.1986342502666547,0.22192355105139688
0.20434084740486957,0.19781893566352965
0.21004744454308444,0.17575918851053476
0.2157540416812993,0.15565172099864383
0.22146063881951417,0.13739645441472634
0.22716723595772903,0.12088790059085947
0.2328738330959439,0.10601708447651734
0.23858043023415876,0.09267329193556192
0.24428702737237362,0.0807456317901566
0.24999362451058849,0.0701244064218431
0.25570022164880335,0.06070229001724756
0.2614068187870182,0.052375317745187985
0.2671134159252331,0.045043692732238884
0.27282001306344794,0.03861242064798231
0.2785266102016628,0.03299178402359044
0.28423320733987767,0.028097670130886248
0.28993980447809253,0.023851767381646044
0.2956464016163074,0.020181645818542822
0.30135299875452226,0.01702073741820116
0.3070595958927371,0.014308231677149097
