TV_0;KL_0;TV_1;KL_1;TV_2;KL_2;TV_3;KL_3;TV_4;KL_4
1.8916000127792358;3.2705230712890625;1.862800121307373;3.097865343093872;1.9903998374938965;8.133259773254395;1.9968000650405884;14.671765327453613;1.9035999774932861;3.4123764038085938
1.7092000246047974;2.18426775932312;1.6655998229980469;2.962801456451416;1.9482176303863525;8.466180801391602;1.9559320211410522;9.793550491333008;1.7420001029968262;2.3054118156433105
1.6579999923706055;1.9531829357147217;1.5968000888824463;3.393805503845215;1.904327154159546;7.733858585357666;1.8952497243881226;8.331412315368652;1.673200011253357;2.0518362522125244
1.6252000331878662;1.8309470415115356;1.5368000268936157;3.7386817932128906;1.8604154586791992;7.1761088371276855;1.842102289199829;7.300767421722412;1.6296000480651855;1.9008623361587524
1.6064000129699707;1.7779227495193481;1.488799810409546;3.9437878131866455;1.8177158832550049;6.8552937507629395;1.7932072877883911;6.4977216720581055;1.6004000902175903;1.8134372234344482
1.5943999290466309;1.7435120344161987;1.4507524967193604;4.130838871002197;1.7805284261703491;6.47131872177124;1.7564829587936401;6.236208438873291;1.5720000267028809;1.741349220275879
1.5863999128341675;1.7503552436828613;1.4082462787628174;4.161612033843994;1.7426249980926514;6.268460750579834;1.704156517982483;5.7645769119262695;1.5483999252319336;1.6774916648864746
1.5799999237060547;1.7514702081680298;1.3800286054611206;4.234344482421875;1.6966025829315186;5.83135461807251;1.6892231702804565;5.429744720458984;1.5296000242233276;1.630357027053833
1.5735960006713867;1.7740923166275024;1.3397135734558105;4.207072734832764;1.6706780195236206;5.697564601898193;1.6547218561172485;5.230184555053711;1.5124001502990723;1.6016392707824707
1.5671772956848145;1.814647912979126;1.315900444984436;4.241526126861572;1.6420549154281616;5.459840774536133;1.6472636461257935;4.994240760803223;1.4892001152038574;1.5819344520568848
1.5595753192901611;1.8129808902740479;1.2971177101135254;4.241771221160889;1.6149191856384277;5.209294319152832;1.6060137748718262;4.7646307945251465;1.4823999404907227;1.5782816410064697
1.5499191284179688;1.8186771869659424;1.2772243022918701;4.232711315155029;1.5826129913330078;4.9873809814453125;1.5862579345703125;4.565657138824463;1.4647784233093262;1.5473556518554688
1.5474761724472046;1.8542174100875854;1.2526054382324219;4.188218116760254;1.5506565570831299;4.977022171020508;1.562602162361145;4.477817535400391;1.4520000219345093;1.5487570762634277
1.5369659662246704;1.8287255764007568;1.2270463705062866;4.2294087409973145;1.5189623832702637;4.739101409912109;1.5359457731246948;4.321864604949951;1.4375569820404053;1.5671792030334473
1.5256773233413696;1.832579493522644;1.2119499444961548;4.255875110626221;1.477533221244812;4.695682525634766;1.5191694498062134;4.183096885681152;1.427130937576294;1.576459288597107
1.5199394226074219;1.9012730121612549;1.1864410638809204;4.299846172332764;1.4578725099563599;4.429699420928955;1.4977909326553345;3.945049524307251;1.415897011756897;1.5742249488830566
1.510939359664917;1.826988697052002;1.1882426738739014;4.288913249969482;1.4407627582550049;4.349820137023926;1.4698667526245117;3.918257713317871;1.4081628322601318;1.5756793022155762
1.4994550943374634;1.8554697036743164;1.1775591373443604;4.185787677764893;1.4083716869354248;4.158297538757324;1.4548555612564087;3.8973987102508545;1.3973758220672607;1.6255886554718018
1.4921875;1.914177656173706;1.1534314155578613;4.155160427093506;1.3837165832519531;3.954540252685547;1.4366527795791626;3.7360589504241943;1.3952593803405762;1.6267540454864502
1.4852495193481445;1.8949718475341797;1.150222659111023;4.146110534667969;1.3675498962402344;3.917771100997925;1.4229062795639038;3.6429202556610107;1.37917160987854;1.6401755809783936
1.4796485900878906;1.8721907138824463;1.1373928785324097;4.07055139541626;1.3518797159194946;3.8401808738708496;1.4082995653152466;3.6705474853515625;1.361253261566162;1.6142537593841553
1.4730453491210938;1.9361932277679443;1.1405153274536133;4.075713634490967;1.327681064605713;3.797161340713501;1.3935034275054932;3.4727017879486084;1.353131890296936;1.640539526939392
1.459299921989441;1.8909649848937988;1.116489052772522;4.007696151733398;1.3211146593093872;3.7609434127807617;1.3863534927368164;3.4669508934020996;1.341482162475586;1.6282013654708862
1.4510282278060913;1.8885905742645264;1.1160976886749268;3.8480398654937744;1.2896771430969238;3.6524972915649414;1.3786877393722534;3.5277862548828125;1.3370946645736694;1.6451823711395264
1.444324016571045;1.8734930753707886;1.103516697883606;3.8051273822784424;1.2730731964111328;3.6735150814056396;1.3573784828186035;3.3397982120513916;1.3352690935134888;1.6855195760726929
1.4339594841003418;1.9094234704971313;1.0856860876083374;3.887946605682373;1.2648468017578125;3.6956779956817627;1.3486778736114502;3.217076063156128;1.3416481018066406;1.6983082294464111
1.4294044971466064;1.9189523458480835;1.068665862083435;3.9554100036621094;1.2533693313598633;3.6490914821624756;1.3236336708068848;3.3119542598724365;1.3292583227157593;1.7384910583496094
1.4266666173934937;1.9038828611373901;1.084661841392517;3.9189677238464355;1.2412641048431396;3.5601694583892822;1.3129862546920776;3.216322422027588;1.3196297883987427;1.7160751819610596
1.4145677089691162;1.883617639541626;1.0789783000946045;3.8003976345062256;1.2274608612060547;3.4612181186676025;1.306564450263977;3.019912004470825;1.320218801498413;1.7213698625564575
1.4104210138320923;1.9523200988769531;1.068109154701233;3.7524123191833496;1.215274453163147;3.2791900634765625;1.2905609607696533;2.9666476249694824;1.3122488260269165;1.7569537162780762
1.4012740850448608;1.8350789546966553;1.060997486114502;3.817068099975586;1.1827585697174072;3.2400379180908203;1.281096339225769;2.755356788635254;1.310119390487671;1.754489779472351
