TV_0;KL_0;TV_1;KL_1;TV_2;KL_2;TV_3;KL_3;TV_4;KL_4
1.2146841287612915;1.5292258262634277;0.9735671281814575;3.7279741764068604;0.8280704021453857;1.962241530418396;1.0842723846435547;1.851744294166565;1.1318717002868652;1.4805679321289062
1.212390661239624;1.5074617862701416;0.9670568704605103;3.6098763942718506;0.8106849193572998;1.9388604164123535;1.0944299697875977;1.9034115076065063;1.12858247756958;1.4662507772445679
1.1982643604278564;1.5074913501739502;0.9538599252700806;3.5384647846221924;0.808322548866272;1.8954938650131226;1.0832340717315674;1.8590338230133057;1.1199023723602295;1.4631444215774536
1.2013219594955444;1.5235295295715332;0.9596415758132935;3.4893906116485596;0.7985118627548218;1.845834732055664;1.0763887166976929;1.8711824417114258;1.1040899753570557;1.4478648900985718
1.1874057054519653;1.458835482597351;0.9641500115394592;3.4544761180877686;0.8052327632904053;1.9246835708618164;1.0694801807403564;1.8878833055496216;1.099738597869873;1.4754170179367065
1.182659387588501;1.5455145835876465;0.9505159258842468;3.5039889812469482;0.8117243647575378;2.045167922973633;1.0653985738754272;1.7803951501846313;1.0923595428466797;1.4524238109588623
1.1742733716964722;1.4767088890075684;0.9592329859733582;3.503492593765259;0.8062773942947388;1.8347328901290894;1.0751965045928955;1.8029707670211792;1.0979281663894653;1.456092357635498
1.1641579866409302;1.4614789485931396;0.9448348879814148;3.5179519653320312;0.8008668422698975;1.853416919708252;1.0571024417877197;1.7820218801498413;1.0892822742462158;1.4905595779418945
1.1564525365829468;1.4615669250488281;0.9644620418548584;3.2982373237609863;0.7934538722038269;1.9917477369308472;1.030137300491333;1.7897850275039673;1.0970795154571533;1.4950376749038696
1.1575977802276611;1.4416080713272095;0.945401132106781;3.365694522857666;0.7917925119400024;1.8614404201507568;1.026979684829712;1.8285402059555054;1.086646318435669;1.4909746646881104
1.1534085273742676;1.458016276359558;0.930245578289032;3.3621041774749756;0.783115565776825;1.8013802766799927;1.029619812965393;1.8177130222320557;1.0879319906234741;1.5145398378372192
1.1457087993621826;1.411635398864746;0.9342601299285889;3.1581954956054688;0.77414870262146;1.9117841720581055;1.0152199268341064;1.7498183250427246;1.0841012001037598;1.473820447921753
1.1396360397338867;1.3799792528152466;0.9267667531967163;3.33840012550354;0.7597491145133972;1.8615520000457764;1.02122163772583;1.7728476524353027;1.0814327001571655;1.4881435632705688
1.1344432830810547;1.4114606380462646;0.9288960695266724;3.27701473236084;0.7563744187355042;1.8764851093292236;1.0245296955108643;1.7117966413497925;1.0768476724624634;1.479123830795288
1.1315672397613525;1.370996117591858;0.9138970375061035;3.2403695583343506;0.7670464515686035;1.8191585540771484;0.9927154779434204;1.6378710269927979;1.06838059425354;1.4354586601257324
1.1230918169021606;1.3611797094345093;0.9016231298446655;3.274878978729248;0.7578582167625427;1.8703471422195435;0.9925482273101807;1.723045825958252;1.0618904829025269;1.4385932683944702
1.120370626449585;1.3577501773834229;0.9195581674575806;3.2369225025177;0.7430360913276672;1.8534128665924072;1.0105520486831665;1.7767194509506226;1.0683794021606445;1.486097812652588
