TV;KL
1.9999850988388062;14.568926811218262
1.7371573448181152;10.019262313842773
1.6241250038146973;11.045448303222656
1.7058035135269165;9.865167617797852
1.7212579250335693;8.067134857177734
1.7062844038009644;6.486764430999756
1.6592739820480347;5.098326206207275
1.6100523471832275;4.071446895599365
1.559332013130188;3.3557522296905518
1.4944647550582886;2.771850824356079
1.4461737871170044;2.3815784454345703
1.3949766159057617;2.01838755607605
1.341056227684021;1.737121820449829
1.3231768608093262;1.583736538887024
1.273634672164917;1.4036891460418701
1.2478998899459839;1.2729864120483398
1.2165892124176025;1.1366008520126343
1.224776029586792;1.099298357963562
1.198592185974121;1.0191360712051392
1.1893903017044067;0.9687897562980652
1.1829237937927246;0.946390688419342
1.1837375164031982;0.9019646644592285
1.177229642868042;0.8793743848800659
1.1773301362991333;0.8587310910224915
1.1765968799591064;0.8544225692749023
1.1785907745361328;0.8377342224121094
1.1759463548660278;0.8269708752632141
1.1759629249572754;0.8178937435150146
1.1763875484466553;0.8080726265907288
1.1759977340698242;0.811213493347168
1.1756365299224854;0.8031625747680664
1.1757875680923462;0.7989842295646667
1.1764461994171143;0.7984740734100342
1.1762446165084839;0.7973601222038269
1.1755740642547607;0.7879595756530762
1.1769979000091553;0.7923505306243896
1.1759432554244995;0.7929014563560486
1.1761667728424072;0.7912881374359131
1.175795555114746;0.7886074781417847
1.1761282682418823;0.7906033992767334
1.1760451793670654;0.7900441884994507
1.1754289865493774;0.7898285984992981
1.1761056184768677;0.7891131043434143
1.1756422519683838;0.7904096841812134
1.1756634712219238;0.7864480018615723
1.175768494606018;0.7883691787719727
1.175916075706482;0.7867602109909058
1.1761138439178467;0.7904068827629089
1.1759836673736572;0.786231279373169
1.1762354373931885;0.7898901700973511
1.1762704849243164;0.7887634038925171
1.1754531860351562;0.7871460318565369
1.1760646104812622;0.7882903814315796
1.17596435546875;0.7898763418197632
1.175844430923462;0.787375807762146
1.1754835844039917;0.7865902781486511
1.1766990423202515;0.7910099029541016
1.1763510704040527;0.7866915464401245
1.1755785942077637;0.7895090579986572
1.1762120723724365;0.7874355316162109
1.1758813858032227;0.7875214219093323
1.1756590604782104;0.7862780094146729
1.176565170288086;0.7882096767425537
1.1761500835418701;0.7883252501487732
1.1769235134124756;0.7880399227142334
1.1758041381835938;0.7897672057151794
1.1762853860855103;0.7925188541412354
1.1759717464447021;0.7855850458145142
1.1760090589523315;0.7891421318054199
1.1755741834640503;0.7860655188560486
1.1757721900939941;0.7884592413902283
1.1756404638290405;0.7881209254264832
1.1763166189193726;0.7896555662155151
1.1763041019439697;0.790661633014679
1.176008701324463;0.7921257019042969
1.1761244535446167;0.7893973588943481
1.1760315895080566;0.7881494164466858
1.1761822700500488;0.7885547876358032
1.1762855052947998;0.7873204946517944
1.1760674715042114;0.7870435118675232
1.1762666702270508;0.7911337018013
1.1761422157287598;0.7899791598320007
1.1761151552200317;0.7899322509765625
1.175848126411438;0.7882464528083801
1.1758897304534912;0.7873619198799133
1.1760460138320923;0.7864282131195068
1.175916075706482;0.7890744209289551
1.1755980253219604;0.7873722910881042
1.176002025604248;0.7903547286987305
1.1762772798538208;0.7884722948074341
1.1767739057540894;0.7912437915802002
1.176168441772461;0.790303111076355
1.1758294105529785;0.7861446142196655
1.176903486251831;0.7896803617477417
1.1756649017333984;0.7873469591140747
1.1758410930633545;0.7887638807296753
1.1756634712219238;0.7900341153144836
1.1759140491485596;0.7875269055366516
1.1775705814361572;0.7891677021980286
1.1758272647857666;0.7884284853935242
1.1757895946502686;0.7879603505134583
1.1759332418441772;0.7885528802871704
1.1768039464950562;0.7873703241348267
1.176039695739746;0.7871273756027222
1.1764192581176758;0.7877157330513
1.1768827438354492;0.7900174260139465
1.1762319803237915;0.7898997068405151
1.1760168075561523;0.7883816957473755
1.1757625341415405;0.7865135669708252
1.176401972770691;0.788353443145752
1.1762062311172485;0.7900451421737671
1.1762727499008179;0.7899408340454102
1.1765161752700806;0.788432240486145
1.1767710447311401;0.7878162264823914
1.1762170791625977;0.7871041297912598
1.1761119365692139;0.7876752614974976
1.176067590713501;0.7855560183525085
1.1759594678878784;0.7848985195159912
1.1762454509735107;0.7874016761779785
1.176294207572937;0.7907986044883728
1.1764187812805176;0.7888362407684326
1.1766266822814941;0.7906361222267151
1.1762477159500122;0.790080189704895
1.1760238409042358;0.7866694331169128
1.1761474609375;0.7890396118164062
1.1758671998977661;0.7853226661682129
1.1761835813522339;0.7876120805740356
1.1760377883911133;0.7853497266769409
1.176578164100647;0.7890783548355103
1.176578164100647;0.7909905314445496
1.175894021987915;0.7908363342285156
