iter,KL_gt,ULA,dilation,tempering,diffusion,DAZ
0,0.0051387055,3.759901785850525,10.713187980651856,9.910668754577637,8.914529991149902,8.708265495300292
500,0.0043643513,1.2088772535324097,4.356828117370606,3.897195053100586,5.373641300201416,4.839161968231201
1000,0.004498568,1.2093687057495117,1.8249027013778687,1.338240146636963,3.9203914642333983,3.744068431854248
1500,0.004358017,1.2088932752609254,1.0993622899055482,0.6701083660125733,2.4993053913116454,2.725201654434204
2000,0.0052259616,1.208135962486267,0.888176679611206,0.46454362869262694,1.4812384843826294,1.8253429651260376
2500,0.004337752,1.208689522743225,0.820376992225647,0.3978700637817383,0.836002790927887,1.0847968935966492
3000,0.00482322,1.2089364528656006,0.797188115119934,0.3765095353126525,0.40998841524124147,0.6405081987380982
3500,0.003967337,1.2084633588790894,0.7911502003669739,0.3689427196979523,0.21246040463447566,0.3762658715248108
4000,0.004209542,1.208897638320923,0.7891687154769897,0.3691764950752258,0.11618529260158532,0.24044171571731562
4500,0.0040996065,1.209628176689148,0.7883315443992615,0.36540226936340325,0.0745677977800369,0.1779787719249725
5000,0.0045749424,1.2089738368988037,0.7882903933525085,0.36503063440322875,0.0554674886167049,0.16143285334110258
5500,0.0047388375,1.2099916696548463,0.788247263431549,0.36677234172821044,0.04871511012315746,0.15353923141956327
6000,0.0045973184,1.2085934162139893,0.787674856185913,0.3674147605895996,0.04646689593791956,0.15059125423431394
6500,0.0043197176,1.2083305597305298,0.7886157512664795,0.36544823050498965,0.04403882846236222,0.150043773651123
7000,0.0045179455,1.2086094856262206,0.7898046135902405,0.36502088308334346,0.04490595161914822,0.1493373423814773
7500,0.004667599,1.2083758592605591,0.788093113899231,0.3651946187019348,0.0439156129956245,0.14917584657669064
8000,0.004003835,1.2084013938903808,0.7893306970596313,0.36530627012252803,0.04395032078027722,0.14979251027107232
8500,0.004430222,1.2089043617248536,0.7883403897285461,0.3670199334621429,0.04389996081590648,0.14989682734012602
9000,0.004503774,1.207761526107788,0.7889437675476074,0.3670726478099823,0.04417972788214678,0.15105080306529994
9500,0.004028552,1.2087079524993896,0.7887842178344726,0.3668362498283386,0.044000210613012236,0.14885869324207301
10000,0.003986479,1.2085460424423218,0.7877453327178955,0.3664462625980377,0.04393449872732156,0.14782897531986233
10500,0.00387653,1.2084792375564575,0.7886331677436829,0.3657005846500397,0.04190943986177442,0.14901203513145442
11000,0.005182557,1.2079273223876954,0.7886677145957947,0.3656817853450775,0.044311791658401455,0.14882528781890866
11500,0.004872658,1.2096505165100098,0.7872660160064697,0.3647133350372314,0.04370403885841366,0.14860312938690182
12000,0.004653325,1.2090988159179688,0.7890523195266723,0.36688154339790346,0.04288957789540288,0.14964699149131772
12500,0.0044594533,1.208134078979492,0.7876706719398499,0.366775643825531,0.04355030134320252,0.14783718883991237
13000,0.004877907,1.208712363243103,0.788427984714508,0.36458701491355894,0.04418426677584644,0.14861522316932674
13500,0.004032471,1.2088523149490356,0.7885223865509033,0.36570316553115845,0.04489868208765978,0.15097496211528774
14000,0.004098034,1.2081139087677002,0.7887083649635315,0.3665718853473663,0.0437271125614643,0.15071592628955838
14500,0.004631821,1.2084945440292358,0.7888113260269165,0.3654384553432465,0.043231510370969714,0.14824096262454983
15000,0.0041353754,1.209314227104187,0.7889426350593567,0.3652770161628723,0.04350219890475268,0.14861381053924558
15500,0.004176068,1.2083451986312865,0.7886167883872985,0.36633196473121643,0.04328280240297314,0.14922262728214258
16000,0.0038903616,1.2085765838623046,0.7890114307403564,0.3658090591430664,0.04340986683964726,0.14905143082141875
16500,0.0042987354,1.2087138414382934,0.7878447771072388,0.3650262117385864,0.04335456490516656,0.14974875450134273
17000,0.004443546,1.208679461479187,0.7907811284065247,0.36432592272758485,0.04284997284412378,0.15026968717575068
17500,0.004598938,1.2088419437408446,0.789216685295105,0.3664063632488251,0.04368152916431422,0.1489375382661819
18000,0.0045365663,1.2085640907287598,0.7890790939331055,0.36638948917388914,0.04439302906394,0.15010481774806975
18500,0.004596693,1.2096432447433472,0.7890194535255433,0.3663611710071563,0.045243607461452416,0.14979697763919825
19000,0.0043344675,1.2086739778518676,0.7880652189254761,0.36752963066101074,0.043401472270488684,0.1504648476839065
19500,0.0040903413,1.2084948301315308,0.7887199759483338,0.36639492511749266,0.04418765679001802,0.14958012402057644
20000,0.0045546177,1.2086833238601684,0.7893691182136535,0.366308045387268,0.043051958084106404,0.1494322687387466
20500,0.004671357,1.2079880237579346,0.7890062689781189,0.3642107009887695,0.04379739686846728,0.14774256050586698
21000,0.004474716,1.2090204000473022,0.7894795298576355,0.3650540173053741,0.044092940539121585,0.1507863342761993
21500,0.0044160984,1.2102483749389648,0.7888263463973999,0.36610107421875,0.04448359757661814,0.14915689826011655
22000,0.0046468736,1.209912371635437,0.7895003080368042,0.3651288866996765,0.04342495724558826,0.15028100013732903
22500,0.0039264876,1.208258295059204,0.7882361769676208,0.36667546033859255,0.04422312378883354,0.15049446821212767
23000,0.0045359205,1.2087862253189088,0.7889676570892334,0.36511209607124323,0.045959994196891764,0.1496920526027679
23500,0.0039754524,1.2088153839111329,0.7899724245071411,0.3642550826072693,0.04388154000043864,0.14915523529052732
24000,0.0043528043,1.208892011642456,0.7891197204589844,0.3661368727684021,0.043979030102491316,0.150501275062561
24500,0.004558111,1.2091050148010254,0.789789617061615,0.3660980224609375,0.04471596404910086,0.149150139093399
25000,0.0040289043,1.2087306737899781,0.7889545321464538,0.36653082966804507,0.04406750351190562,0.14860089719295497
25500,0.0039835107,1.20887610912323,0.7891585111618042,0.366777640581131,0.04323400855064388,0.15047002136707305
26000,0.0039300504,1.2086138010025025,0.7902172923088073,0.36628050208091734,0.04347800388932222,0.14987178444862362
26500,0.004190765,1.2094948530197143,0.7896446824073792,0.36575590372085565,0.04246000424027438,0.14999141097068786
27000,0.004694904,1.2081909656524659,0.7895134687423706,0.36686133146286004,0.0423920258879661,0.15062791407108303
27500,0.004111648,1.2092645645141602,0.7887269377708435,0.3674569070339203,0.044462234526872604,0.14992828071117398
28000,0.004210352,1.2090531826019286,0.7878952622413635,0.36627624630928035,0.04424562528729434,0.14910791814327237
28500,0.0041502668,1.20810124874115,0.7883302450180054,0.3666431844234467,0.0445881016552448,0.14955244362354278
29000,0.004372786,1.2089253187179565,0.7894633173942566,0.3679032623767852,0.044497356563806476,0.14910523593425745
29500,0.00431031,1.2089051008224487,0.7898442268371582,0.36570706963539124,0.044890856742858844,0.14903613924980158
30000,0.0044850586,1.2086186408996582,0.788521122932434,0.3650800049304962,0.04347556456923478,0.14843156039714808
30500,0.0043476014,1.2089576244354248,0.788739275932312,0.36540840268135066,0.0444755353033542,0.14945534467697139
31000,0.00470358,1.208384919166565,0.7885595440864563,0.3651353001594543,0.04408399835228916,0.14914670884609219
31500,0.004173761,1.209075117111206,0.7913403511047363,0.36532953977584837,0.04359766691923136,0.1489845067262649
32000,0.0044930475,1.2095572471618652,0.7903525590896606,0.3668158769607544,0.043042571097612344,0.15005798339843748
32500,0.0040012808,1.209555721282959,0.7878346681594849,0.36658402085304254,0.04258985295891756,0.14908783733844752
33000,0.0044725426,1.208378791809082,0.7881597876548767,0.3654037714004516,0.04290172457695004,0.1504745185375213
33500,0.0044587,1.208604907989502,0.7881548285484314,0.36588905453681947,0.043000032752752285,0.1502532452344894
34000,0.0041505345,1.2089132070541382,0.7875618219375611,0.36425620317459106,0.04389214590191836,0.1481500685214996
34500,0.004721053,1.2093063831329345,0.7894541621208191,0.36552144289016725,0.04474721774458878,0.14965979456901546
35000,0.004458168,1.2089518785476685,0.7897320985794067,0.3659754157066345,0.04518087282776828,0.1494842410087585
35500,0.0043948875,1.2094739437103272,0.7878593444824219,0.36528392434120177,0.0451199352741241,0.1506221890449524
36000,0.004342843,1.2082759618759156,0.7885397911071778,0.36440256237983704,0.04333949908614152,0.14910153448581692
36500,0.0044965344,1.2083583116531371,0.7895359516143798,0.3639561116695404,0.04336127489805216,0.14933356642723078
37000,0.0046622846,1.2089135885238647,0.7878981113433838,0.36471986770629883,0.044847910851240104,0.14825603663921355
37500,0.004778281,1.2090174198150634,0.7885008335113526,0.3647441446781158,0.04396729841828342,0.14909588992595668
38000,0.004044404,1.209519052505493,0.7885280728340149,0.3666789650917053,0.04381312802433962,0.1487382113933563
38500,0.004285785,1.208698606491089,0.7880880236625671,0.36533221602439875,0.04375326260924336,0.14844519197940825
39000,0.004147536,1.2082191467285157,0.7886175870895386,0.36500245332717896,0.04388278797268862,0.15012822449207303
39500,0.0043993546,1.209109377861023,0.7894526958465576,0.36492871046066283,0.04221366494894022,0.14918492734432215
40000,0.0042546196,1.2082374811172485,0.7884797692298889,0.36569364666938775,0.0425102584064006,0.14849800467491145
40500,0.0045882547,1.208730983734131,0.7891582131385804,0.3646198093891143,0.04338166639208788,0.1496444314718246
41000,0.004255639,1.2079212427139283,0.7886479020118713,0.3660114109516144,0.04426583200693124,0.14951909482479092
41500,0.004159649,1.2084531307220459,0.7877438068389893,0.3652621328830719,0.04365696981549258,0.1491466104984283
42000,0.0048752464,1.2082546949386597,0.7899144291877747,0.3655538260936737,0.043193926662206616,0.14857023060321803
42500,0.004282822,1.2085487127304078,0.7891762733459473,0.3656159043312073,0.0435236975550651,0.1491096794605255
43000,0.005095775,1.2083248376846314,0.7878432512283325,0.3658966541290283,0.04477687478065486,0.148811662197113
43500,0.0043043615,1.2092212438583374,0.787436580657959,0.36634452342987056,0.04461868405342096,0.1489646345376968
44000,0.0044035143,1.2096233367919922,0.7878630757331848,0.36565951108932493,0.043670110404491355,0.1472273081541061
44500,0.00431296,1.2085069179534913,0.7882380962371827,0.36459156870841974,0.045139772444963436,0.14763919413089746
45000,0.0042407825,1.2087135553359984,0.7890058398246765,0.36538856029510497,0.04240896478295322,0.14936155080795283
45500,0.0046451488,1.2090707540512085,0.7887879133224487,0.36607555150985716,0.04356006011366842,0.14903087019920347
46000,0.00413794,1.2090131282806396,0.7877507209777832,0.3658147573471069,0.042847396433353405,0.1486907064914703
46500,0.00457561,1.2095265626907348,0.787850296497345,0.36452623605728146,0.04333285018801686,0.14818118810653683
47000,0.0038924632,1.2090347051620483,0.7886870265007019,0.36840501427650446,0.043119955807924236,0.14944545328617093
47500,0.004580764,1.2081017255783082,0.789237666130066,0.36506573557853694,0.04385545626282686,0.1484779447317123
48000,0.004476977,1.209402871131897,0.788522469997406,0.3656494677066803,0.0433592170476913,0.14794294536113733
48500,0.0041641467,1.2095359325408936,0.7886269330978394,0.3642224311828613,0.04225891157984728,0.14846839308738705
49000,0.004181795,1.208197832107544,0.789304792881012,0.36562089323997493,0.04305883571505542,0.14713445305824274
49500,0.004005303,1.208888840675354,0.787826132774353,0.3656072974205017,0.04378724917769428,0.14979031085968014
50000,0.004206614,1.2082998752593994,0.7880681753158569,0.36539177298545833,0.04327981695532794,0.14810997545719143
50500,0.0038622483,1.209429955482483,0.7894037246704102,0.36706907749176027,0.04229555428028104,0.1492596477270126
51000,0.004450047,1.2084892749786378,0.7904285073280335,0.36624325513839723,0.04286590889096256,0.1488766342401504
51500,0.004933994,1.2088000297546386,0.7875849008560181,0.3661700189113617,0.0425965495407581,0.14778253138065336
52000,0.004151348,1.208947443962097,0.788296926021576,0.3660815060138702,0.04313514530658718,0.14722178578376766
52500,0.004498298,1.2086616516113282,0.7880738973617554,0.36464911699295044,0.042927439510822264,0.14912083446979524
53000,0.0042884294,1.2083750009536742,0.7893453955650329,0.36472694873809813,0.042804490029811834,0.14757466614246365
53500,0.0038407377,1.2091535568237304,0.7881720781326294,0.36553933024406426,0.04407274648547166,0.1482025861740112
54000,0.0045902436,1.209245252609253,0.7879676342010498,0.3655994892120361,0.043732848763465844,0.14838010668754575
54500,0.004766391,1.208306860923767,0.7867148518562317,0.3659709692001343,0.04164522439241406,0.14880078136920924
55000,0.0044275904,1.2091843843460084,0.7891366004943847,0.3650635182857513,0.04413495287299152,0.150081467628479
55500,0.004410035,1.2086008787155151,0.7885985255241394,0.36585868597030635,0.04213303923606868,0.1481678158044815
56000,0.004586161,1.2089922428131104,0.7897103071212769,0.36518024802207943,0.04420939609408374,0.14799019098281857
56500,0.004222336,1.2086772680282594,0.787649130821228,0.36513244509696957,0.04186574667692178,0.14808008372783657
