x,ULA,dilation,tempering,diffusion,daz
-2.6193266,0.009785548,0.010673542,0.008002753,0.0071153385,0.008009564
-2.5630763,0.04536955,0.04180488,0.020451566,0.012451895,0.012459375
-2.5068262,0.0898495,0.080941364,0.040903132,0.02668263,0.027588615
-2.4505758,0.1716919,0.17166612,0.08269512,0.056922708,0.04627748
-2.3943257,0.303352,0.2864067,0.14582796,0.0924994,0.10234442
-2.3380754,0.5106299,0.46430102,0.26675957,0.15298043,0.16464174
-2.2818253,0.74014646,0.7017883,0.35123345,0.23836485,0.22871852
-2.225575,1.0808582,1.0504544,0.5530792,0.3148537,0.32483232
-2.1693249,1.4402548,1.3555397,0.7611508,0.4687229,0.45743507
-2.1130745,1.6786735,1.6641899,0.8438495,0.5212007,0.51884395
-2.0568244,1.8450284,1.9408138,1.0261352,0.58523905,0.6131792
-2.000574,1.9624472,1.9265741,1.063477,0.6786254,0.5900379
-1.944324,1.8690437,1.9203521,0.9985679,0.58790606,0.6176277
-1.8880737,1.720481,1.653513,0.8945319,0.5140843,0.50727344
-1.8318236,1.4642769,1.4026841,0.7318089,0.44826725,0.4414169
-1.7755733,1.0168096,1.076251,0.596651,0.34331578,0.33729234
-1.7193232,0.7170153,0.76138085,0.39836013,0.23836434,0.2331678
-1.6630728,0.48749927,0.51233107,0.25431025,0.14675416,0.13616288
-1.6068227,0.30513182,0.31753853,0.15738781,0.084494814,0.088995345
-1.5505724,0.15923789,0.17700326,0.08625208,0.04980747,0.05428716
-1.4943223,0.088959716,0.0711571,0.048016623,0.024014318,0.03114837
-1.438072,0.032915097,0.03379962,0.025786705,0.009783611,0.0071196277
-1.3818219,0.021350332,0.017789274,0.009781163,0.004447096,0.006229674
-1.3255715,0.0062271804,0.008005173,0.0044459836,0.0017788383,0.0035598138
-1.2693214,0.0071167774,0.002668391,0.0,0.0017788383,0.0026698604
-1.2130711,0.0026687915,0.0,0.0,0.0,0.0
-1.156821,0.0,0.0,0.0,0.0,0.0
-1.1005707,0.0,0.0,0.0,0.0,0.0
-1.0443206,0.0,0.0,0.0,0.0,0.0
-0.9880703,0.0,0.0,0.0,0.0,0.0
-0.9318201,0.0,0.0,0.0,0.0,0.0
-0.8755699,0.0,0.0,0.0,0.0,0.0
-0.81931967,0.0,0.0,0.0,0.0,0.0
-0.76306945,0.0,0.0,0.0,0.0,0.0
-0.70681924,0.0,0.0,0.0,0.0,0.0
-0.650569,0.0,0.0,0.0,0.0,0.0
-0.5943188,0.0,0.0,0.0,0.0,0.0
-0.5380686,0.0,0.0,0.0,0.0,0.0
-0.48181838,0.0,0.0,0.0,0.0,0.0
-0.42556816,0.0,0.0,0.0,0.00088941917,0.0
-0.36931795,0.0,0.0,0.0044459836,0.00088941917,0.0
-0.31306773,0.0,0.0,0.015116344,0.016009545,0.012459348
-0.25681752,0.0,0.0035578546,0.061354574,0.07382179,0.064966604
-0.2005673,0.0,0.005336782,0.25786707,0.23035957,0.20646921
-0.14431709,0.0,0.012452491,0.6606732,0.52653617,0.4859146
-0.088066876,0.00088959717,0.015120883,1.1639585,0.8894192,0.9344511
-0.03181666,0.0,0.024904981,1.5738782,1.2780952,1.2512745
0.024433553,0.0,0.03646801,1.6112245,1.2834319,1.3028919
0.08068377,0.0,0.013341955,1.1790749,0.98992354,0.9922981
