x,ULA,dilation,tempering,diffusion,daz
-2.6193266,0.017789235,0.020455575,0.0044466415,0.007126748,0.007127462
-2.5630763,0.046252206,0.026681295,0.01689731,0.014253557,0.016927794
-2.5068262,0.06493098,0.080933265,0.046245266,0.02583457,0.027619032
-2.4505758,0.16455042,0.17075957,0.08982216,0.042760488,0.05880156
-2.3943257,0.28818563,0.30950174,0.14584984,0.0944294,0.09889354
-2.3380754,0.46430102,0.5202853,0.24545565,0.16480674,0.15056828
-2.2818253,0.7631614,0.71861625,0.3824128,0.20400402,0.23788007
-2.225575,1.0406703,1.0352299,0.6011859,0.34653813,0.31895393
-2.1693249,1.3502029,1.3972046,0.7372531,0.44185835,0.42853865
-2.1130745,1.7246736,1.6311166,0.89555734,0.5398534,0.53278005
-2.0568244,1.8705461,1.8756951,0.9916052,0.5924134,0.56841755
-2.000574,1.9915049,1.9548414,1.0725299,0.6066644,0.6165255
-1.944324,1.9879513,1.880138,0.9755952,0.5826129,0.5835622
-1.8880737,1.7095492,1.7253869,0.9008914,0.5247079,0.531888
-1.8318236,1.3510953,1.383867,0.748816,0.44453183,0.42141208
-1.7755733,1.041562,1.0663602,0.5647246,0.3278311,0.3385552
-1.7193232,0.74981785,0.74974287,0.36373603,0.26190853,0.2601529
-1.6630728,0.5158889,0.5069435,0.26324174,0.16836978,0.16215011
-1.6068227,0.28551784,0.29349363,0.1476288,0.09175707,0.10067561
-1.5505724,0.19746092,0.16364494,0.083597034,0.051669028,0.049001403
-1.4943223,0.08272012,0.085379966,0.04624517,0.029397896,0.0231643
-1.438072,0.038246937,0.033796236,0.025790574,0.0195986,0.0062365425
-1.3818219,0.016010346,0.010672496,0.010671962,0.0062359176,0.0044546733
-1.3255715,0.008894637,0.005336248,0.004446651,0.0035633815,0.0035637387
-1.2693214,0.0035578546,0.0017787494,0.0017786603,0.0,0.0017818693
-1.2130711,0.0017789273,0.0008893747,0.0008893302,0.0017816907,0.0
-1.156821,0.0,0.0008893747,0.0,0.0008908454,0.0
-1.1005707,0.0,0.0,0.0,0.0,0.0
-1.0443206,0.0,0.0,0.0,0.0,0.0
-0.9880703,0.0,0.0,0.0,0.0,0.0
-0.9318201,0.0,0.0,0.0,0.0,0.0
-0.8755699,0.0,0.0,0.0,0.0,0.0
-0.81931967,0.0,0.0,0.0,0.0,0.0
-0.76306945,0.0,0.0,0.0,0.0,0.0
-0.70681924,0.0,0.0,0.0,0.0,0.0
-0.650569,0.0,0.0,0.0,0.0,0.0
-0.5943188,0.0,0.0,0.0,0.0,0.0
-0.5380686,0.0,0.0,0.0,0.0,0.0
-0.48181838,0.0,0.0,0.0,0.0,0.0
-0.42556816,0.0,0.0,0.0,0.0,0.0017818693
-0.36931795,0.0,0.0,0.0008893302,0.0035633815,0.0
-0.31306773,0.0,0.0008893747,0.015118613,0.012471835,0.018709628
-0.25681752,0.0,0.002668124,0.090711676,0.05612326,0.062365428
-0.2005673,0.0,0.002668124,0.25256976,0.21469374,0.21115151
-0.14431709,0.0,0.008004372,0.6669976,0.53539807,0.50961465
-0.088066876,0.0,0.018676868,1.1765838,0.9246975,0.9185536
-0.03181666,0.0,0.033796236,1.5625532,1.2347118,1.2909642
0.024433553,0.0,0.021344991,1.6061302,1.3549758,1.3266017
0.08068377,0.0,0.018676868,1.1579078,0.96389467,0.9292449
0.13693398,0.00088946364,0.014229995,0.69456685,0.5879579,0.57198
0.1931842,0.0,0.0044468734,0.277471,0.22805642,0.25035265
0.24943441,0.0,0.0017787494,0.09604766,0.09175707,0.079293184
0.30568463,0.0,0.0008893747,0.022233255,0.014253526,0.016927758
0.36193484,0.0,0.0,0.0026679905,0.0044542267,0.0017818693
0.41818506,0.0,0.0,0.0,0.0,0.0
0.47443527,0.0,0.0,0.0,0.0,0.0
0.5306855,0.0,0.0,0.0,0.0,0.0
0.5869357,0.0,0.0,0.0,0.0,0.0
0.6431859,0.0,0.0,0.0,0.0,0.0
0.6994361,0.0,0.0,0.0,0.0,0.0
0.75568634,0.0,0.0,0.0,0.0,0.00089093467
0.81193656,0.0,0.0,0.0,0.0,0.0
0.8681868,0.0,0.0,0.0,0.0008908454,0.0
0.924437,0.0,0.0,0.0,0.0008908454,0.0017818693
0.9806872,0.0,0.0,0.0,0.0017816907,0.0017818693
1.0369375,0.0,0.0,0.0008893302,0.0017816907,0.00089093467
1.0931876,0.0,0.0,0.0,0.0044542267,0.008018412
1.1494379,0.0,0.0,0.0008893302,0.0097993,0.0053456076
1.205688,0.0,0.0,0.0008893302,0.015144371,0.010691215
1.2619383,0.0,0.0,0.0026679905,0.024052825,0.016927758
1.3181884,0.0,0.0,0.0017786603,0.031179588,0.03296458
1.3744388,0.0,0.0,0.010671962,0.051669028,0.060583558
1.4306889,0.0,0.0,0.018675933,0.07750355,0.079293184
1.4869392,0.0,0.0,0.0062253107,0.0962113,0.09622094
1.5431893,0.0,0.0,0.018675933,0.14609864,0.13898581
1.5994396,0.0,0.0,0.019565264,0.17638738,0.19867843
1.6556897,0.0,0.0,0.018675933,0.22360218,0.22184272
1.71194,0.0,0.0,0.032905217,0.3046691,0.29579028
1.7681901,0.0,0.0,0.040909186,0.33317617,0.33320954
1.8244405,0.0,0.0,0.05335981,0.38751772,0.38933843
1.8806906,0.0,0.0,0.05691713,0.38840857,0.43833986
1.9369409,0.0,0.0,0.05247048,0.43740505,0.44368544
1.993191,0.0,0.0,0.059585247,0.43473345,0.42854047
2.0494413,0.0,0.0,0.06314231,0.4347316,0.40359256
2.1056914,0.0,0.0,0.05691701,0.41691473,0.41962934
2.1619418,0.0,0.0,0.06492124,0.38217348,0.4027033
2.2181919,0.0,0.0,0.042687938,0.34119448,0.3421196
2.2744422,0.0,0.0,0.03201582,0.2975417,0.29935342
2.3306923,0.0,0.0,0.040019773,0.2538904,0.2530249
2.3869426,0.0,0.0,0.028458627,0.18529622,0.19778791
2.4431927,0.0,0.0,0.020454636,0.14788064,0.16482325
2.499443,0.0,0.0,0.015118581,0.10601037,0.09354794
2.5556931,0.0,0.0,0.009782611,0.070376635,0.08731141
2.6119435,0.0,0.0,0.0035573284,0.06503185,0.068602115
2.6681936,0.0,0.0,0.0062253242,0.038306434,0.040092144
2.724444,0.0,0.0,0.00533597,0.030288678,0.03207358
2.780694,0.0,0.0,0.002667985,0.0204894,0.012473059
2.8369443,0.0,0.0,0.0,0.010690167,0.006236556
2.8931944,0.0,0.0,0.0008893321,0.006235931,0.005345619
2.9494448,0.0,0.0,0.0,0.0008908435,0.0062365294
