x,ULA,dilation,tempering,diffusion,daz
-2.6164942,0.021506999,0.0,0.0,0.010749198,0.010751348
-2.5606647,0.0394295,0.003582349,0.007164698,0.028664527,0.010751348
-2.5048356,0.114704,0.0,0.021494096,0.021498395,0.02508648
-2.449006,0.16130249,0.007164698,0.07164699,0.060912117,0.05375674
-2.393177,0.301098,0.003582349,0.050152887,0.06449518,0.10034592
-2.3373477,0.5412618,0.014329458,0.13971221,0.16123866,0.12901673
-2.2815185,0.7850055,0.010747048,0.24001738,0.24364847,0.23294587
-2.2256894,1.025167,0.007164698,0.39047608,0.30097753,0.28670263
-2.16986,1.2796664,0.014329396,0.5373524,0.37980497,0.37271342
-2.1140308,1.7313133,0.032241143,0.8597638,0.51596147,0.4157188
-2.0582013,1.992982,0.032241143,0.8955873,0.544626,0.5124809
-2.0023723,2.00732,0.042988192,1.0782871,0.6413688,0.57698905
-1.9465429,1.8030035,0.07522933,1.046046,0.5947889,0.57340527
-1.8907137,1.5879369,0.111053064,1.0388834,0.51596254,0.49814686
-1.8348844,1.512659,0.111052826,1.0066402,0.3762219,0.37271342
-1.7790551,1.032336,0.16837041,0.82394034,0.30456057,0.3117891
-1.7232258,0.67030144,0.25076446,0.7200522,0.21140088,0.22577831
-1.6673965,0.5771045,0.25792915,0.48003477,0.121824235,0.16127022
-1.6115673,0.38712683,0.29733562,0.39405924,0.100326054,0.093178555
-1.5557381,0.14696449,0.44779366,0.26509383,0.060912117,0.060924307
-1.4999088,0.10753499,0.4370466,0.12179987,0.035830658,0.046589177
-1.4440795,0.057352,0.5015289,0.07522933,0.003583066,0.017918915
-1.3882502,0.021506999,0.64482284,0.021494096,0.007166132,0.01433513
-1.332421,0.0035845,0.76304036,0.035823494,0.0,0.0035837826
-1.2765918,0.0,0.89558923,0.0035823567,0.0035830736,0.0
-1.2207625,0.0,0.75587565,0.003582349,0.0,0.0
-1.1649332,0.0,0.85618144,0.0,0.0,0.0
-1.1091039,0.0,0.99589306,0.0,0.0,0.0
-1.0532746,0.0,0.9099167,0.0,0.0,0.0
-0.99744534,0.0,0.99589413,0.0,0.0,0.0
-0.9416162,0.0,0.7988647,0.0,0.0,0.0
-0.8857869,0.0,0.81319326,0.0,0.0,0.0
-0.8299576,0.0,0.7272169,0.0,0.0,0.0
-0.7741283,0.0,0.59825295,0.0,0.0,0.0
-0.7182991,0.0,0.59108764,0.0,0.0,0.0
-0.66246986,0.0,0.6340765,0.0,0.0,0.0
-0.6066406,0.0,0.6269111,0.0,0.0,0.0
-0.5508113,0.0,0.6985581,0.0,0.0,0.0
-0.494982,0.0,0.6340761,0.0,0.0,0.0
-0.43915278,0.0,0.59108794,0.0,0.0,0.0
-0.3833235,0.0,0.43346447,0.0,0.0071661356,0.0071675694
-0.32749426,0.0,0.3833116,0.010747054,0.0071661356,0.043005414
-0.27166498,0.0,0.2185233,0.025076443,0.039413724,0.11468104
-0.2158357,0.0,0.14329405,0.08955877,0.16123806,0.2544487
-0.16000645,0.0,0.09314113,0.36898217,0.5123787,0.59490824
-0.104177184,0.0,0.053735252,0.5051114,0.91368204,0.9066972
-0.048347916,0.0035845013,0.028658804,0.76304066,1.3149856,1.3582542
0.007481348,0.0,0.08239406,0.9851464,1.4475592,1.3080813
0.06331061,0.0,0.06448231,0.7487113,1.1537477,1.2543246
0.119139805,0.0,0.00358236,0.41555378,0.8205246,0.9747919
0.17496899,0.0,0.01791175,0.22210571,0.43355107,0.5519027
0.23079826,0.0,0.007164702,0.06448232,0.16123806,0.17202166
0.28662753,0.0,0.003582351,0.025076456,0.046579883,0.10034597
