iter,TV_gt,ULA,dilation,tempering,diffusion,DAZ
0,0.079312466,1.5200835466384888,1.9998350143432617,1.3652228116989136,0.5319046676158905,0.5417374968528748
500,0.07984068,1.400213646888733,1.9972149848937988,1.041336452960968,0.20991427004337307,0.2555961281061172
1000,0.074518204,1.400089955329895,1.986658239364624,0.8285863757133484,0.15784034132957456,0.21384973526000972
1500,0.08122584,1.4000030755996704,1.962190532684326,0.6903914451599121,0.13765618503093716,0.18497685492038723
2000,0.082238935,1.400095558166504,1.9176971673965455,0.6278544068336487,0.1352230489253997,0.16977550387382506
2500,0.083089195,1.3999791145324707,1.8531715154647828,0.5835171341896057,0.12084751129150387,0.16305959224700925
3000,0.08210168,1.4000451803207397,1.7624932289123536,0.5704837918281556,0.11793428361415861,0.15504536032676694
3500,0.085210994,1.399985146522522,1.6585716485977173,0.5634125232696533,0.1207221716642379,0.15646167695522306
4000,0.08267359,1.400092363357544,1.5631397485733032,0.5602243542671204,0.11946218758821485,0.15005485117435452
4500,0.08006511,1.4000741720199585,1.4974593639373779,0.558660340309143,0.11607487946748729,0.1524103850126266
5000,0.08145079,1.3999485731124879,1.4761745929718018,0.558232593536377,0.10929730832576748,0.14191679060459134
5500,0.0744038,1.4000795125961303,1.4909202337265015,0.5578121066093444,0.11419281065464015,0.13553452044725414
6000,0.09162034,1.4001720190048217,1.5617873191833496,0.5590762138366699,0.10522801876068111,0.13620365858077998
6500,0.079708025,1.4000432014465332,1.5923685073852538,0.5578322649002075,0.11956564486026759,0.13416848629713055
7000,0.08260204,1.3999966382980347,1.5985819101333618,0.5564766168594361,0.11494598984718321,0.12311613261699672
7500,0.07720758,1.4000624418258667,1.5737394571304322,0.557400131225586,0.10901303887367245,0.126456406712532
8000,0.08606788,1.4000259637832642,1.5184854745864869,0.5569841504096985,0.11232219189405437,0.1251797705888748
8500,0.07796977,1.4002571105957031,1.437984085083008,0.5566837668418885,0.11905316412448881,0.12152159810066218
9000,0.08386685,1.4000027179718018,1.343558168411255,0.5564592957496644,0.10777772516012188,0.1239761129021644
9500,0.080160335,1.4001436710357666,1.2400317192077637,0.5580142736434937,0.11042703688144677,0.1241130948066711
10000,0.08117624,1.4000560283660888,1.1487956762313842,0.5574816346168519,0.11422512680292125,0.1238517895340919
10500,0.07881739,1.3999352931976319,1.0804743766784668,0.5579049348831177,0.1122987866401672,0.11986717432737345
11000,0.08432209,1.4000924110412598,1.023400068283081,0.5575263619422912,0.11020353436470025,0.1219285205006599
11500,0.078185715,1.400251317024231,0.992261552810669,0.5572637915611267,0.11994377225637431,0.11860256344079971
12000,0.07450511,1.4000621080398559,0.9783743739128112,0.557758116722107,0.10983160585165017,0.11467188000679011
12500,0.088197425,1.3999491930007935,0.9739398121833801,0.5587725281715393,0.11410369277000423,0.12098616808652873
13000,0.08471982,1.4000232458114623,0.9698516964912415,0.5572653174400329,0.1108275637030601,0.11744041293859478
13500,0.0852621,1.4002198457717896,0.9700769424438477,0.557198166847229,0.11935905367135997,0.11782038360834117
14000,0.080288246,1.4000535964965821,0.9700482010841369,0.5579360842704773,0.10997034460306163,0.11757377982139583
14500,0.077423014,1.4000264644622802,0.9701311588287354,0.5571709156036377,0.11739737987518309,0.12327219098806379
15000,0.08250942,1.4001758337020873,0.9704041004180908,0.5576539874076843,0.10992585420608518,0.12504667043685908
15500,0.08032612,1.3999502420425416,0.9708198666572571,0.5579052567481995,0.11035895198583598,0.1274357587099075
16000,0.07562015,1.4000236511230468,0.9707857847213746,0.5565260052680969,0.11741046756505961,0.11508457511663435
16500,0.07760911,1.3999932527542114,0.9714874744415283,0.5568544149398804,0.11806225925683973,0.1274978548288345
17000,0.08660794,1.4001702070236206,0.9713023066520691,0.5579022169113159,0.11804543286561961,0.12123042941093445
