x,ULA,dilation,tempering,diffusion,daz
-2.6193266,0.0124518415,0.0,0.0,0.01244935,0.010675143
-2.5630763,0.028461473,0.0,0.0,0.012449403,0.01957118
-2.5068262,0.090720944,0.0,0.0,0.024898807,0.03558396
-2.4505758,0.14230677,0.0,0.0,0.06224675,0.056934096
-2.3943257,0.2988442,0.0,0.0017786566,0.11560111,0.08895953
-2.3380754,0.48028734,0.0,0.00889332,0.17429166,0.15834862
-2.2818253,0.7417772,0.0,0.03557328,0.20096894,0.22595815
-2.225575,1.0690795,0.0,0.044466417,0.34324637,0.25976184
-2.1693249,1.3928274,0.0,0.122727305,0.41260704,0.4305641
-2.1130745,1.6970153,0.0,0.14762911,0.45707095,0.43234512
-2.0568244,1.9958608,0.0,0.22766902,0.5210964,0.50529224
-2.000574,1.8677763,0.0,0.35039535,0.49975246,0.5213028
-1.944324,1.8677802,0.0,0.51759017,0.5922347,0.51596636
-1.8880737,1.7290307,0.0,0.62964576,0.4446206,0.41988987
-1.8318236,1.3732631,0.0,0.8928875,0.4143864,0.38786435
-1.7755733,1.0708606,0.0,0.9053381,0.3414686,0.30780062
-1.7193232,0.75778514,0.0,1.0031644,0.2721078,0.22951606
-1.6630728,0.49629587,0.0035555419,1.0031644,0.17251278,0.17436105
-1.6068227,0.33797926,0.0053333133,0.99427116,0.1209368,0.10497247
-1.5505724,0.17432615,0.014222167,0.88399416,0.056911435,0.076505356
-1.4943223,0.0836054,0.044444274,0.7256934,0.033791166,0.030246302
-1.438072,0.04447096,0.08355524,0.5994085,0.008892412,0.019571137
-1.3818219,0.014230707,0.19911034,0.3913053,0.017784825,0.0071167774
-1.3255715,0.0071153534,0.3982207,0.23478316,0.0071139294,0.0071167774
-1.2693214,0.0,0.63288647,0.13517818,0.0035569647,0.0017791943
-1.2130711,0.0,1.0897735,0.08181837,0.0017784823,0.005337583
-1.156821,0.0,1.5271053,0.078261055,0.0,0.0
-1.1005707,0.0,1.964437,0.014229283,0.0,0.0
-1.0443206,0.0,2.2115471,0.016007943,0.0,0.0017791943
-0.9880703,0.0,2.229325,0.0035573207,0.0,0.0
-0.9318201,0.0,2.2648802,0.0,0.0,0.0
-0.8755699,0.0,1.8275485,0.0,0.0,0.0
-0.81931967,0.0,1.3066617,0.0017786603,0.0,0.0
-0.76306945,0.0,0.8835522,0.0,0.0,0.0
-0.70681924,0.0,0.55466455,0.0,0.0,0.0
-0.650569,0.0,0.27911004,0.0,0.0,0.0
-0.5943188,0.0,0.1404439,0.0,0.0,0.0
-0.5380686,0.0,0.07466638,0.0,0.0,0.0017791943
-0.48181838,0.0,0.035555422,0.0,0.0017784823,0.005337583
-0.42556816,0.0,0.0035555419,0.0,0.0071139294,0.0071167774
-0.36931795,0.0,0.0017777709,0.0035573207,0.008892412,0.044479858
-0.31306773,0.0,0.0017777709,0.032015886,0.07647474,0.088959716
-0.25681752,0.0,0.0,0.08181837,0.14583555,0.20282815
-0.2005673,0.0,0.0,0.1707514,0.37881672,0.4714865
-0.14431709,0.0,0.0,0.33794546,0.6366967,0.71167773
-0.088066876,0.0,0.0,0.6474324,0.9603805,0.99456966
-0.03181666,0.0017788383,0.0,0.8110691,1.1364503,1.2294234
0.024433553,0.0,0.0,0.8181837,1.1969187,1.2294234
0.08068377,0.0017788383,0.0,0.69723487,0.92125386,1.0105823
0.13693398,0.0,0.0,0.38063332,0.66159546,0.7632744
0.1931842,0.0,0.0,0.22233254,0.33613318,0.4732657
0.24943441,0.0,0.0,0.049802486,0.17784823,0.22062011
