x,ULA,dilation,tempering,diffusion,daz
-2.6193266,0.02134815,0.074043535,0.0071160505,0.005334902,0.0053370376
-2.5630763,0.04625452,0.054178428,0.0142321605,0.016004775,0.01067412
-2.5068262,0.07471884,0.05959627,0.02490628,0.016004775,0.03202236
-2.4505758,0.14943704,0.07946135,0.08183458,0.04623582,0.051591363
-2.3943257,0.27752596,0.12280391,0.15121607,0.08002353,0.06404445
-2.3380754,0.47677737,0.11558064,0.23660967,0.18316576,0.15477476
-2.2818253,0.74718845,0.15169959,0.34868795,0.22228853,0.21704045
-2.225575,0.99980503,0.12460985,0.5319247,0.31298095,0.30776918
-2.1693249,1.3822927,0.14447519,0.6902569,0.40011764,0.38960373
-2.1130745,1.7683461,0.17337096,0.91619533,0.5139311,0.4856725
-2.0568244,1.7843571,0.16253528,1.0140414,0.52815753,0.47321934
-2.000574,2.0298533,0.1860118,1.1118828,0.64907974,0.5603889
-1.944324,1.9391277,0.20226571,1.0140393,0.5850622,0.56216913
-1.8880737,1.6882865,0.21671325,0.9677849,0.48014224,0.49100852
-1.8318236,1.4285501,0.20948948,0.90018225,0.4392412,0.39316258
-1.7755733,1.0674099,0.19684786,0.6867003,0.32898632,0.26151538
-1.7193232,0.7934413,0.26186183,0.5212518,0.20983994,0.20992392
-1.6630728,0.4678813,0.2799213,0.37537244,0.12270301,0.16011147
-1.6068227,0.27396852,0.2799213,0.21526097,0.09247183,0.10674098
-1.5505724,0.19747081,0.24741429,0.10674098,0.060462352,0.056928523
-1.4943223,0.0978459,0.2438024,0.06582361,0.01956135,0.024906227
-1.438072,0.028464261,0.22935486,0.046254423,0.010669827,0.0088950815
-1.3818219,0.019569179,0.20226571,0.012453114,0.0017783046,0.0088950815
-1.3255715,0.0088950815,0.15531117,0.005337049,0.0017783046,0.0035580327
-1.2693214,0.0,0.108356625,0.0035580327,0.0,0.0
-1.2130711,0.0035580327,0.14628144,0.0,0.0,0.0
-1.156821,0.0017790163,0.21671325,0.0,0.0,0.0
-1.1005707,0.0,0.2853391,0.0,0.0,0.0
-1.0443206,0.0,0.4009195,0.0,0.0,0.0
-0.9880703,0.0,0.62124467,0.0,0.0,0.0
-0.9318201,0.0,0.74404883,0.0,0.0,0.0
-0.8755699,0.0,0.9101956,0.0,0.0,0.0
-0.81931967,0.0,1.1016257,0.0,0.0,0.0
-0.76306945,0.0,1.1251029,0.0,0.0,0.0
-0.70681924,0.0,1.219012,0.0,0.0,0.0
-0.650569,0.0,1.1106554,0.0,0.0,0.0
-0.5943188,0.0,0.92283726,0.0,0.0,0.0
-0.5380686,0.0,0.7657201,0.0,0.0,0.0
-0.48181838,0.0,0.57248414,0.0,0.0,0.0
-0.42556816,0.0,0.3973076,0.0,0.0,0.0
-0.36931795,0.0,0.20948948,0.0017790163,0.0017783046,0.010674098
-0.31306773,0.0,0.09752096,0.0088950815,0.023117958,0.049812455
-0.25681752,0.0,0.055984255,0.040917378,0.06935387,0.13698426
-0.2005673,0.0,0.08668529,0.14765835,0.2382928,0.35046622
-0.14431709,0.0,0.14266954,0.3593613,0.531713,0.67068917
-0.088066876,0.0017790163,0.32326394,0.65112,1.0883224,1.0691888
-0.03181666,0.0,0.4298146,0.7738721,1.3372849,1.3360412
0.024433553,0.0017790163,0.3973076,0.9250885,1.4262002,1.3858536
0.08068377,0.0,0.29075694,0.68492126,1.0403081,1.2079521
0.13693398,0.0,0.13544579,0.43052194,0.62418485,0.7471869
0.1931842,0.0,0.070431806,0.1743436,0.22940128,0.4127318
0.24943441,0.0,0.055984255,0.05337049,0.09425014,0.12808917
0.30568463,0.0,0.065013975,0.012453114,0.01956135,0.049812455
0.36193484,0.0,0.061402086,0.0017790163,0.0035566092,0.0088950815
0.41818506,0.0,0.061402086,0.0017790163,0.0053349137,0.0035580327
0.47443527,0.0,0.065013975,0.0,0.0,0.0
0.5306855,0.0,0.059596144,0.0,0.0,0.0
0.5869357,0.0,0.055984255,0.0,0.0,0.0
0.6431859,0.0,0.065013975,0.0,0.0,0.0
0.6994361,0.0,0.061402086,0.0,0.0,0.0
0.75568634,0.0,0.0288951,0.0,0.0,0.0
0.81193656,0.0,0.027089156,0.0,0.0017783046,0.0
0.8681868,0.0,0.03431293,0.0017790163,0.0,0.0
0.924437,0.0,0.027089156,0.0017790163,0.0,0.0017790163
0.9806872,0.0,0.016253494,0.0017790163,0.0035566092,0.0
1.0369375,0.0,0.01444755,0.0017790163,0.0,0.0017790163
1.0931876,0.0,0.0018059438,0.0017790163,0.0017783046,0.0017790163
1.1494379,0.0,0.0036118876,0.005337049,0.0017783046,0.010674098
1.205688,0.0,0.005417831,0.0017790163,0.023117958,0.021348195
1.2619383,0.0,0.0018059438,0.024906227,0.033787783,0.014232131
1.3181884,0.0,0.0018059438,0.019569179,0.037344396,0.023127211
1.3744388,0.0,0.0018059438,0.051591475,0.05512744,0.060486555
1.4306889,0.0,0.0018059438,0.048033442,0.087136924,0.078276716
1.4869392,0.0,0.0,0.078276716,0.11203318,0.0978459
1.5431893,0.0,0.0,0.078276716,0.13159454,0.112078026
1.5994396,0.0,0.0,0.1298682,0.21695314,0.16011147
1.6556897,0.0,0.0,0.14587934,0.2365145,0.22771409
1.71194,0.0,0.0,0.13698426,0.28630704,0.24016722
1.7681901,0.0,0.0,0.20102884,0.33432123,0.27574754
1.8244405,0.0,0.0,0.22593506,0.3556609,0.31844392
1.8806906,0.0,0.0,0.25617835,0.42323646,0.33089703
1.9369409,0.0,0.0,0.26329443,0.39122698,0.39849964
1.993191,0.0,0.0,0.27041104,0.4090109,0.40027952
2.0494413,0.0,0.0,0.25795683,0.37522146,0.3558025
2.1056914,0.0,0.0,0.21348152,0.42857048,0.34868646
2.1619418,0.0,0.0,0.20992437,0.37522304,0.31310755
2.2181919,0.0,0.0,0.17968103,0.32543042,0.27574813
2.2744422,0.0,0.0,0.16722718,0.25251868,0.27574694
2.3306923,0.0,0.0,0.11207779,0.21517439,0.20280743
2.3869426,0.0,0.0,0.096067086,0.16182606,0.17612298
2.4431927,0.0,0.0,0.09250904,0.13692974,0.12097336
2.499443,0.0,0.0,0.072939515,0.10314144,0.10851976
2.5556931,0.0,0.0,0.04091729,0.062240526,0.07471852
2.6119435,0.0,0.0,0.028464321,0.046236016,0.051591583
2.6681936,0.0,0.0,0.019569222,0.040901087,0.026685301
2.724444,0.0,0.0,0.010674075,0.02489621,0.02668519
2.780694,0.0,0.0,0.0053370376,0.014226406,0.012453088
2.8369443,0.0,0.0,0.00533706,0.008891541,0.0142321605
2.8931944,0.0,0.0,0.0,0.005334925,0.00533706
2.9494448,0.0,0.0,0.0017790126,0.0,0.0053370376
