TV;KL
1.4646737575531006;6.632936477661133
1.4238982200622559;6.3370819091796875
1.359429121017456;4.688027381896973
1.2832155227661133;3.5198495388031006
1.2121011018753052;2.7763516902923584
1.147735357284546;2.259190797805786
1.0816514492034912;1.8247535228729248
1.030157208442688;1.5684763193130493
0.9694613218307495;1.3060380220413208
0.9396580457687378;1.152783989906311
0.8938227891921997;0.9842706918716431
0.8407584428787231;0.8440918326377869
0.8182538747787476;0.7413399815559387
0.7666131258010864;0.6523258090019226
0.7382488250732422;0.5876850485801697
0.7249832153320312;0.5278116464614868
0.6948702931404114;0.47243446111679077
0.6810418367385864;0.4381394684314728
0.6579405069351196;0.3984524607658386
0.6328124403953552;0.37304168939590454
0.619753897190094;0.34111887216567993
0.6147568821907043;0.32844647765159607
0.6040551662445068;0.3039773106575012
0.5912047624588013;0.28125375509262085
0.5745869874954224;0.2656330466270447
0.571329653263092;0.2638145387172699
0.5619173049926758;0.2452375590801239
0.5564393997192383;0.23326429724693298
0.5528254508972168;0.22247911989688873
0.5476688146591187;0.22181376814842224
0.5478063225746155;0.2069615125656128
0.547268807888031;0.2115783393383026
0.5506671667098999;0.20610588788986206
0.5394574403762817;0.1975482702255249
0.5379676818847656;0.19317230582237244
0.5421046018600464;0.18623045086860657
0.5370038747787476;0.18413841724395752
0.537217378616333;0.182574063539505
0.5374094247817993;0.18136534094810486
0.5346413850784302;0.17426075041294098
0.5357452630996704;0.17719115316867828
0.5374325513839722;0.17270871996879578
0.5335705876350403;0.17027494311332703
0.5338106155395508;0.1710658073425293
0.5332809090614319;0.16730493307113647
0.5335665941238403;0.1657988429069519
0.5390432476997375;0.16912630200386047
0.5334283113479614;0.16644269227981567
0.5347580313682556;0.1631116271018982
0.5353442430496216;0.16583111882209778
0.5349735021591187;0.16526061296463013
0.5337017178535461;0.16546042263507843
0.5335123538970947;0.16334369778633118
0.5335161685943604;0.16115978360176086
0.5345176458358765;0.16395501792430878
0.5344569683074951;0.16527831554412842
0.5353996753692627;0.16271361708641052
0.5335862636566162;0.15952548384666443
0.5345856547355652;0.16077080368995667
0.5337740182876587;0.1619969606399536
0.5345801115036011;0.16169802844524384
0.5338753461837769;0.16004624962806702
0.5323419570922852;0.160048708319664
0.5322856903076172;0.15967613458633423
0.5333328247070312;0.1613065004348755
0.535728394985199;0.16260197758674622
0.5328016877174377;0.1599361002445221
0.5334954857826233;0.1602441370487213
0.5328261852264404;0.15820756554603577
0.533473551273346;0.15996360778808594
0.5337390899658203;0.1586287021636963
0.5337014198303223;0.1607849895954132
0.5342879295349121;0.16086581349372864
0.5339317917823792;0.15983335673809052
0.5334303379058838;0.15861141681671143
0.5339953899383545;0.16081923246383667
0.5324106812477112;0.16070926189422607
0.5345128774642944;0.16062843799591064
0.5336117744445801;0.15934361517429352
0.5336635708808899;0.1591746211051941
0.5336157083511353;0.1591665893793106
0.5340005159378052;0.15938663482666016
0.5330357551574707;0.15863317251205444
0.5335792899131775;0.159226194024086
0.5325703024864197;0.16028447449207306
0.5339401364326477;0.15966904163360596
0.5330406427383423;0.1601099818944931
0.534328818321228;0.1603991538286209
0.5333459973335266;0.16045063734054565
0.534478485584259;0.16229985654354095
0.532517671585083;0.1591583788394928
0.533711314201355;0.1603321135044098
0.5339332222938538;0.15868186950683594
0.5333953499794006;0.1581539362668991
0.5342178344726562;0.1604706346988678
0.5335792303085327;0.1590670645236969
0.5333219766616821;0.16060413420200348
0.5340366363525391;0.1606542468070984
0.5319920182228088;0.1580783575773239
0.5335872769355774;0.15981122851371765
0.5335279703140259;0.16022637486457825
0.5332034826278687;0.15869140625
0.5331767201423645;0.16049803793430328
0.5340659022331238;0.16021326184272766
0.5332966446876526;0.15893903374671936
0.5331414341926575;0.15870559215545654
0.5346952676773071;0.16069582104682922
0.5334926247596741;0.15983247756958008
0.5351484417915344;0.16023705899715424
0.5337376594543457;0.16076180338859558
0.5336106419563293;0.16063843667507172
0.5341435670852661;0.15962466597557068
0.5333061814308167;0.15959322452545166
0.5337965488433838;0.15998274087905884
0.5334923267364502;0.15954351425170898
0.5327790975570679;0.1598397046327591
0.5336859226226807;0.15895196795463562
0.5340734720230103;0.1601298302412033
0.5340093374252319;0.15992644429206848
0.5343749523162842;0.15950748324394226
0.5330744981765747;0.15902940928936005
0.5341810584068298;0.15997296571731567
0.5337411165237427;0.16000044345855713
0.5337374806404114;0.16082414984703064
0.5329357981681824;0.1593836396932602
