TV;KL
1.2695127725601196;4.350179672241211
0.430128812789917;0.47856345772743225
0.34222322702407837;0.26575881242752075
0.30764737725257874;0.19890643656253815
0.27892664074897766;0.16504642367362976
0.2598545253276825;0.1448613405227661
0.25059473514556885;0.12193472683429718
0.24257953464984894;0.11080068349838257
0.21706706285476685;0.09130808711051941
0.22034835815429688;0.08544035255908966
0.1845245361328125;0.059191640466451645
0.1929643303155899;0.06917622685432434
0.16742277145385742;0.04585401713848114
0.17770534753799438;0.049055881798267365
0.17918387055397034;0.05038110911846161
0.17200268805027008;0.049094751477241516
0.15524499118328094;0.04156532883644104
0.1513749361038208;0.035501882433891296
0.15682408213615417;0.03901742026209831
0.14810973405838013;0.03447304293513298
0.16041558980941772;0.03687238693237305
0.14699429273605347;0.03801896795630455
0.15961071848869324;0.0378614105284214
0.15475788712501526;0.03335363417863846
0.14838501811027527;0.03036191128194332
0.14987027645111084;0.03443044051527977
0.15165239572525024;0.034449540078639984
0.14445316791534424;0.029747050255537033
0.1458195447921753;0.030201740562915802
0.14590969681739807;0.030433759093284607
0.14278164505958557;0.02896680124104023
0.1310928910970688;0.024952810257673264
0.13510261476039886;0.027059247717261314
0.13077093660831451;0.02363884076476097
0.13507473468780518;0.026133902370929718
0.1257706582546234;0.024453788995742798
0.14128080010414124;0.027497967705130577
0.11957870423793793;0.021321097388863564
0.13484688103199005;0.024478157982230186
0.12887661159038544;0.024803204461932182
0.12456323206424713;0.023599760606884956
0.13425154983997345;0.024024594575166702
0.12131810188293457;0.022534437477588654
0.11804266273975372;0.019342124462127686
0.12510055303573608;0.02229166589677334
0.12427613139152527;0.02095361053943634
0.11943185329437256;0.020261529833078384
0.11063968390226364;0.016681309789419174
0.12052962929010391;0.019039075821638107
0.11751183122396469;0.019496480002999306
0.11537151038646698;0.018817216157913208
0.12358684092760086;0.0193041879683733
0.1039174273610115;0.01946405880153179
0.11608222126960754;0.0199594609439373
0.11750940978527069;0.018548469990491867
0.1105068176984787;0.01756056398153305
0.10971039533615112;0.015752369537949562
0.1283719390630722;0.018717234954237938
0.10842069983482361;0.016316648572683334
0.09879227727651596;0.014707423746585846
0.11677151918411255;0.018395453691482544
0.10913607478141785;0.016114136204123497
0.11299782991409302;0.016936514526605606
0.10588859021663666;0.014259418472647667
0.10050758719444275;0.013306953012943268
0.10286691784858704;0.01555527001619339
0.10023362189531326;0.012515421956777573
0.09042096883058548;0.010756788775324821
0.09946924448013306;0.013977987691760063
0.09496653079986572;0.014181876555085182
0.0990542396903038;0.014169171452522278
0.10312267392873764;0.014113523066043854
0.09567540884017944;0.0119822658598423
0.08077730238437653;0.009865980595350266
0.09545637667179108;0.01110927201807499
0.0979837104678154;0.011982692405581474
0.10623765736818314;0.015845391899347305
0.09890282899141312;0.01216157153248787
0.0859018862247467;0.009944451972842216
0.09732670336961746;0.011746406555175781
0.10994837433099747;0.01307256706058979
0.09321412444114685;0.011453164741396904
0.091047003865242;0.009870000183582306
0.10310573130846024;0.014200571924448013
0.08622558414936066;0.008818157017230988
0.08926238119602203;0.01126672513782978
0.09516839683055878;0.011070219799876213
0.09247782826423645;0.010775549337267876
0.10593848675489426;0.01217643916606903
0.10104835033416748;0.01155858114361763
0.08614164590835571;0.009105481207370758
0.10000528395175934;0.012439493089914322
0.09786266088485718;0.009745381772518158
