x,ULA,dilation,tempering,diffusion,daz
-2.6164942,0.017918915,0.0,0.0,0.0035837826,0.010749198
-2.5606647,0.046589177,0.0,0.010753499,0.007167565,0.021498395
-2.5048356,0.05734052,0.0,0.010753499,0.02508648,0.053745985
-2.449006,0.15768644,0.0,0.0250915,0.086010784,0.04299679
-2.393177,0.23294587,0.0,0.0394295,0.10751348,0.07524438
-2.3373477,0.49456415,0.0,0.06093676,0.12543294,0.14690632
-2.2815185,0.7525944,0.0,0.150549,0.23294587,0.18631943
-2.2256894,1.0321294,0.0,0.22582349,0.3082053,0.25439766
-2.16986,1.3833401,0.0,0.4050485,0.3691296,0.37263885
-2.1140308,1.6234535,0.0,0.530506,0.48022687,0.46221548
-2.0582013,1.9925833,0.0,0.767083,0.5375674,0.44071707
-2.0023723,2.0857615,0.0,0.874618,0.709589,0.46221548
-1.9465429,2.1144319,0.0,1.0753499,0.5554863,0.5123784
-1.8907137,1.7023003,0.0,1.2008101,0.512482,0.36905655
-1.8348844,1.3116645,0.0,1.2223145,0.41930255,0.39055416
-1.7790551,0.99987537,0.003582349,1.125533,0.26519993,0.3654727
-1.7232258,0.7167565,0.0,0.9498925,0.21502696,0.21140088
-1.6673965,0.55190253,0.007164698,0.838773,0.13618374,0.14690569
-1.6115673,0.27595186,0.028658854,0.6953945,0.10034613,0.08599377
-1.5557381,0.17202157,0.042988192,0.5269215,0.05017296,0.053745985
-1.4999088,0.07884322,0.103888124,0.243746,0.02867026,0.03224759
-1.4440795,0.06809187,0.16120571,0.207901,0.010751348,0.010749198
-1.3882502,0.017918915,0.3044997,0.10753499,0.010751348,0.010749198
-1.332421,0.01433513,0.56242883,0.0681055,0.0,0.0
-1.2765918,0.0035837903,0.90275395,0.025091553,0.0035837903,0.0035830736
-1.2207625,0.0035837826,1.0639577,0.021506999,0.0035837826,0.0
-1.1649332,0.0,1.5511571,0.010753499,0.0,0.0
-1.1091039,0.0,1.5654866,0.0,0.0,0.0
-1.0532746,0.0,1.8950628,0.0,0.0,0.0
-0.99744534,0.0,1.8305824,0.0,0.0,0.0
-0.9416162,0.0,1.7911766,0.0,0.0,0.0
-0.8857869,0.0,1.6657925,0.0,0.0,0.0
-0.8299576,0.0,1.354128,0.0,0.0,0.0
-0.7741283,0.0,1.185759,0.0,0.0,0.0
-0.7182991,0.0,0.75229335,0.0,0.0,0.0
-0.66246986,0.0,0.42988238,0.0,0.0,0.0
-0.6066406,0.0,0.31524673,0.0,0.0,0.0
-0.5508113,0.0,0.17195277,0.0,0.0,0.0
-0.494982,0.0,0.100305825,0.0,0.0,0.0
-0.43915278,0.0,0.06089997,0.0,0.0,0.0071661356
-0.3833235,0.0,0.042988215,0.0035845018,0.0035837847,0.017915338
-0.32749426,0.0,0.007164702,0.0035845018,0.017918924,0.042996816
-0.27166498,0.0,0.007164698,0.028676,0.07525944,0.10749197
-0.2158357,0.0,0.0,0.13979557,0.22577843,0.37980518
-0.16000645,0.0,0.003582351,0.32977414,0.5124812,0.6521183
-0.104177184,0.0,0.0,0.55918217,0.96403784,1.0462555
-0.048347916,0.0,0.0,0.7885903,1.261492,1.3006533
0.007481348,0.0,0.0,0.98932236,1.3940921,1.4654745
0.06331061,0.0,0.0,0.8208508,1.2041515,1.2684058
0.119139805,0.0035837938,0.0,0.48390898,0.81710494,0.9602646
0.17496899,0.0,0.0,0.29034457,0.4443892,0.51954466
0.23079826,0.0,0.0,0.09319705,0.15410274,0.265147
0.28662753,0.0,0.0,0.053767525,0.08959462,0.118241236
0.34245676,0.0,0.0,0.0071690036,0.017918924,0.042996816
0.39828604,0.0,0.0,0.0035845,0.01433513,0.021498395
0.45411533,0.0,0.0,0.0,0.0,0.0
0.50994456,0.0,0.0,0.0,0.0,0.0
0.56577384,0.0,0.0,0.0,0.0,0.0
0.62160313,0.0,0.0,0.0,0.0,0.0
0.67743236,0.0,0.0,0.0,0.0,0.0
0.73326164,0.0,0.0,0.0,0.0,0.0
0.7890909,0.0,0.0,0.0,0.0,0.0
0.84492016,0.0,0.0,0.0,0.0,0.0
0.90074944,0.0,0.0,0.007169,0.0,0.0
0.95657873,0.0,0.0,0.003584504,0.0,0.0
1.0124079,0.0,0.0,0.003584504,0.0,0.0035830697
1.0682372,0.0,0.0,0.007169,0.0,0.014332264
1.1240665,0.0,0.0,0.010753499,0.010751348,0.010749198
1.1798958,0.0,0.0,0.028676,0.010751348,0.021498395
1.235725,0.0,0.0,0.014338,0.021502696,0.007166132
1.2915542,0.0,0.0,0.028676061,0.02150274,0.007166147
1.3473835,0.0,0.0,0.035845,0.06809187,0.028664527
1.4032128,0.0,0.0,0.035845,0.060924307,0.057329055
1.4590421,0.0,0.0,0.046598498,0.05734052,0.10390891
1.5148714,0.0,0.0,0.086027995,0.12184861,0.12540731
1.5707006,0.0,0.0,0.08961269,0.13260025,0.1755706
1.6265298,0.0,0.0,0.0896125,0.22219454,0.22215007
1.6823591,0.0,0.0,0.1326265,0.23294587,0.21140088
1.7381884,0.0,0.0,0.136211,0.2902864,0.28664526
1.7940177,0.0,0.0,0.157718,0.31895664,0.30097753
1.849847,0.0,0.0,0.150549,0.37271342,0.25798073
1.9056761,0.0,0.0,0.16130283,0.39421692,0.33322585
1.9615054,0.0,0.0,0.121873,0.42647016,0.33680817
2.0173347,0.0,0.0,0.11470375,0.36912882,0.3009769
2.073164,0.0,0.0,0.09678191,0.29387143,0.32606038
2.128993,0.0,0.0,0.0896125,0.36196205,0.28664526
2.1848226,0.0,0.0,0.053767495,0.30462155,0.32247594
2.2406516,0.0,0.0,0.057352,0.2687837,0.2830622
2.2964811,0.0,0.0,0.043013997,0.22936209,0.27589607
2.3523102,0.0,0.0,0.0322605,0.21502696,0.16482103
2.4081397,0.0,0.0,0.0250915,0.18635671,0.13257344
2.4639688,0.0,0.0,0.014338,0.13259996,0.10749197
2.5197983,0.0,0.0,0.007169,0.13976753,0.08957665
2.5756273,0.0,0.0,0.010753499,0.05734052,0.06807825
2.6314566,0.0,0.0,0.0,0.03225418,0.03224773
2.687286,0.0,0.0,0.0,0.02508648,0.025081461
2.743115,0.0,0.0,0.0,0.01433513,0.03224759
2.7989445,0.0,0.0,0.0035845,0.0035837826,0.017915329
2.8547735,0.0,0.0,0.0,0.007167565,0.003583066
2.910603,0.0,0.0,0.0,0.007167565,0.0
