x,ULA,dilation,tempering,diffusion,daz
-2.6164942,0.010755652,0.014360991,0.014346613,0.0035845,0.01434374
-2.5606647,0.03943739,0.025131734,0.025106573,0.0179225,0.003585935
-2.5048356,0.050193045,0.06821471,0.060973104,0.0394295,0.017929675
-2.449006,0.1039713,0.10770743,0.104012944,0.050183,0.05020309
-2.393177,0.3549365,0.28362957,0.20443922,0.086027995,0.07530464
-2.3373477,0.43739837,0.38056788,0.28693348,0.14696513,0.15778181
-2.2815185,0.7277991,0.72882026,0.46267825,0.250915,0.20081235
-2.2256894,1.0468835,0.9873181,0.6850507,0.315436,0.26894513
-2.16986,1.4555982,1.2242744,0.92176986,0.408633,0.38369507
-2.1140308,1.6456147,1.6263821,1.1620756,0.4480625,0.38369507
-2.0582013,1.9324322,1.6192018,1.1656623,0.53409046,0.5199606
-2.0023723,2.0543296,1.6551042,1.2087021,0.559182,0.49844497
-1.9465429,2.0077217,1.6443335,1.2947818,0.544844,0.47692937
-1.8907137,1.6778854,1.4935462,1.0724115,0.5699367,0.46258664
-1.8348844,1.3910644,1.1668305,0.9181832,0.401464,0.3980388
-1.7790551,1.007446,0.95141566,0.6455976,0.3261895,0.26894513
-1.7232258,0.7564809,0.7467715,0.48061153,0.18639399,0.17929675
-1.6673965,0.4768339,0.43441996,0.26541233,0.1828095,0.1828827
-1.6115673,0.33342594,0.23695685,0.20802633,0.08602818,0.07171886
-1.5557381,0.19001652,0.20823435,0.13270617,0.100366,0.05737496
-1.4999088,0.11114174,0.09334644,0.04662649,0.0250915,0.025101544
-1.4440795,0.035852175,0.03231223,0.03227988,0.0179225,0.01434374
-1.3882502,0.035852175,0.021541487,0.014346613,0.0035845,0.003585935
-1.332421,0.017926088,0.014360991,0.0,0.0,0.0
-1.2765918,0.00717045,0.0,0.0,0.0,0.0
-1.2207625,0.0,0.0035902478,0.0035866532,0.0,0.0
-1.1649332,0.0,0.0,0.0,0.0,0.0
-1.1091039,0.0,0.0,0.0,0.0,0.0
-1.0532746,0.0,0.0,0.0,0.0,0.0
-0.99744534,0.0,0.0,0.0,0.0,0.0
-0.9416162,0.0,0.0,0.0,0.0,0.0
-0.8857869,0.0,0.0,0.0,0.0,0.0
-0.8299576,0.0,0.0,0.0,0.0,0.0
-0.7741283,0.0,0.0,0.0,0.0,0.0
-0.7182991,0.0,0.0,0.0,0.0,0.0
-0.66246986,0.0,0.0,0.0,0.0,0.0
-0.6066406,0.0,0.0,0.0,0.0,0.0
-0.5508113,0.0,0.0,0.0,0.0,0.0
