x,ULA,dilation,tempering,diffusion,daz
-2.6193266,0.021341743,0.0,0.0,0.014242077,0.0088995155
-2.5630763,0.033791237,0.0,0.0,0.01780267,0.023138838
-2.5068262,0.06580399,0.0,0.0,0.046286948,0.05517723
-2.4505758,0.14583524,0.0,0.0,0.05340779,0.08543535
-2.3943257,0.29344898,0.0,0.0,0.1014748,0.12993293
-2.3380754,0.50509006,0.0,0.0,0.16378458,0.19223034
-2.2818253,0.77541995,0.0,0.0017777748,0.25101766,0.26164687
-2.225575,1.12222,0.0,0.0035555344,0.33646908,0.35420072
-2.1693249,1.3214097,0.0,0.005333302,0.42192152,0.42717674
-2.1130745,1.5864097,0.0,0.0053333244,0.5020353,0.4681165
-2.0568244,1.9172081,0.0,0.017777748,0.53408015,0.48947543
-2.000574,1.9509912,0.0,0.031999808,0.53763837,0.52507144
-1.944324,1.9598875,0.0,0.06399976,0.5447606,0.5090534
-1.8880737,1.7784824,0.0,0.08888855,0.51805663,0.496594
-1.8318236,1.4405707,0.0017777709,0.16888824,0.41124085,0.42895755
-1.7755733,1.0350767,0.0035555419,0.19199927,0.38453686,0.3399622
-1.7193232,0.71494997,0.0053333133,0.29688776,0.2919632,0.2563066
-1.6630728,0.51753837,0.023111023,0.36088753,0.21719213,0.15307198
-1.6068227,0.26499388,0.042666506,0.46755376,0.13351975,0.13349302
-1.5505724,0.1814052,0.07999969,0.551109,0.092573695,0.08009581
-1.4943223,0.09959502,0.16177717,0.5759978,0.049847372,0.051617302
-1.438072,0.023120273,0.2631101,0.5475535,0.030264478,0.02313879
-1.3818219,0.017784825,0.41777617,0.57955337,0.021363162,0.014239255
-1.3255715,0.005335447,0.6257754,0.5528868,0.008901317,0.008899534
-1.2693214,0.0,0.8533301,0.44622052,0.0053407904,0.0071196277
-1.2130711,0.0,1.1271068,0.34310982,0.0,0.0
-1.156821,0.0,1.3564394,0.2577768,0.0,0.0017799069
-1.1005707,0.0,1.5857717,0.16888824,0.0,0.0
-1.0443206,0.0,1.7759932,0.10844403,0.0,0.0
-0.9880703,0.0,1.7813265,0.09422186,0.0,0.0
-0.9318201,0.0,1.6426604,0.062221985,0.0,0.0
-0.8755699,0.0,1.5128832,0.021333253,0.0,0.0
-0.81931967,0.0,1.3137728,0.0106666265,0.0,0.0
-0.76306945,0.0,1.0453293,0.008888856,0.0,0.0
-0.70681924,0.0,0.8213302,0.0017777709,0.0,0.0
-0.650569,0.0,0.5315535,0.0,0.0,0.0
-0.5943188,0.0,0.3502209,0.0017777709,0.0017802634,0.0017799069
-0.5380686,0.0,0.18666595,0.0,0.0,0.0106794415
-0.48181838,0.0,0.11733288,0.0,0.0071210535,0.02847851
-0.42556816,0.0,0.071110845,0.0,0.014242107,0.037378047
-0.36931795,0.0,0.049777586,0.0124443965,0.044506587,0.060516834
-0.31306773,0.0,0.01599994,0.040888734,0.12461843,0.13349302
-0.25681752,0.0,0.0053333133,0.1102218,0.20295003,0.24740706
-0.2005673,0.0,0.0053333133,0.27377674,0.3560527,0.44319683
-0.14431709,0.0,0.0035555419,0.45510936,0.58036584,0.6016085
-0.088066876,0.0,0.0,0.72355276,0.7833159,0.7368815
-0.03181666,0.0,0.0,0.8728856,0.8705488,0.9486904
0.024433553,0.0,0.0,1.0471071,0.87232906,0.87393427
0.08068377,0.0,0.0,0.76977485,0.74949086,0.79383844
0.13693398,0.0,0.0,0.45866492,0.60172904,0.6229674
0.1931842,0.0,0.0,0.24177685,0.42548296,0.4645557
0.24943441,0.0,0.0,0.14399946,0.24923687,0.24740706
0.30568463,0.0,0.0,0.0551109,0.12283817,0.19578975
0.36193484,0.0,0.0,0.014222167,0.06408948,0.083655626
0.41818506,0.0,0.0,0.0106666265,0.01602237,0.035598136
0.47443527,0.0,0.0,0.008888856,0.0053407904,0.0106794415
0.5306855,0.0,0.0,0.014222167,0.0017802634,0.0053397208
0.5869357,0.0,0.0,0.0106666265,0.0017802634,0.0035598138
0.6431859,0.0,0.0,0.044444274,0.0,0.0
0.6994361,0.0,0.0,0.07288861,0.0,0.0
0.75568634,0.0,0.0,0.07466638,0.0,0.0
0.81193656,0.0,0.0,0.09955517,0.0,0.0
0.8681868,0.0,0.0,0.14577723,0.0,0.0071196277
0.924437,0.0,0.0,0.16355494,0.0,0.0
0.9806872,0.0,0.0,0.1902215,0.0,0.0053397208
1.0369375,0.0,0.0,0.2826656,0.010681581,0.0035598138
1.0931876,0.0,0.0,0.28444338,0.0017802634,0.0071196277
1.1494379,0.0,0.0,0.35199866,0.0071210535,0.017799068
1.205688,0.0,0.0,0.36088753,0.01602237,0.021358883
1.2619383,0.0,0.0,0.3626653,0.030264478,0.03381823
1.3181884,0.0,0.0,0.40710956,0.051627636,0.044497672
1.3744388,0.0,0.0,0.40888733,0.07121053,0.05517711
1.4306889,0.0,0.0,0.45866492,0.12461843,0.07119627
1.4869392,0.0,0.0,0.3733319,0.11927764,0.08543553
1.5431893,0.0,0.0,0.36622083,0.16912502,0.14239255
1.5994396,0.0,0.0,0.4106651,0.20473027,0.19578975
1.6556897,0.0,0.0,0.28977668,0.25457767,0.19400984
1.71194,0.0,0.0,0.2879989,0.27772108,0.2812253
1.7681901,0.0,0.0,0.25422126,0.3346895,0.29724446
1.8244405,0.0,0.0,0.20444366,0.40055928,0.3132636
1.8806906,0.0,0.0,0.15111054,0.40590006,0.38090008
1.9369409,0.0,0.0,0.12622175,0.39699873,0.37556034
1.993191,0.0,0.0,0.08177764,0.43794572,0.39692006
2.0494413,0.0,0.0,0.071110696,0.3969979,0.4182772
2.1056914,0.0,0.0,0.047999717,0.3880966,0.386239
2.1619418,0.0,0.0,0.039111044,0.38631797,0.3542022
2.2181919,0.0,0.0,0.026666623,0.35961396,0.30258483
2.2744422,0.0,0.0,0.017777674,0.25279686,0.27766487
2.3306923,0.0,0.0,0.005333302,0.23499428,0.24740653
2.3869426,0.0,0.0,0.0053333244,0.16912538,0.18867053
2.4431927,0.0,0.0,0.0017777748,0.12639897,0.17443123
2.499443,0.0,0.0,0.0017777672,0.096134014,0.106794186
2.5556931,0.0,0.0,0.0035555344,0.083672196,0.08721525
2.6119435,0.0,0.0,0.0017777748,0.05696855,0.06229687
2.6681936,0.0,0.0,0.0,0.05696855,0.040937945
2.724444,0.0,0.0,0.0,0.03204467,0.039157867
2.780694,0.0,0.0,0.0,0.012461817,0.02313874
2.8369443,0.0,0.0,0.0,0.007121069,0.012459375
