x,ULA,dilation,tempering,diffusion,daz
-2.6193266,0.01779725,0.0,0.0,0.017806163,0.026725303
-2.5630763,0.046273045,0.0,0.0017790201,0.0373931,0.033852197
-2.5068262,0.06762983,0.0,0.0,0.053418715,0.057014227
-2.4505758,0.17441306,0.0,0.0,0.06232157,0.07126748
-2.3943257,0.29365462,0.0,0.0017790126,0.14066868,0.13006315
-2.3380754,0.45205206,0.0,0.0,0.20477173,0.19776809
-2.2818253,0.7172322,0.0,0.0,0.26709357,0.27794433
-2.225575,1.1123282,0.0,0.0017790126,0.35078138,0.324267
-2.1693249,1.4237798,0.0,0.0017790126,0.38817433,0.3545557
-2.1130745,1.6889662,0.0,0.0035580401,0.45940092,0.47749412
-2.0568244,1.8954151,0.0,0.0035580401,0.47720715,0.49352935
-2.000574,2.0769389,0.0,0.0017790126,0.49857256,0.49352726
-1.944324,1.804645,0.0,0.0,0.534186,0.52381706
-1.8880737,1.7192179,0.0,0.017790163,0.41666508,0.4400776
-1.8318236,1.3668317,0.0,0.04447541,0.44693562,0.38306352
-1.7755733,1.0197846,0.0,0.080055736,0.3276341,0.33317617
-1.7193232,0.74214685,0.0,0.09962491,0.27421546,0.27794373
-1.6630728,0.5374781,0.0,0.14587934,0.22079688,0.172824
-1.6068227,0.30611333,0.0,0.22415605,0.20833254,0.15144372
-1.5505724,0.16017558,0.0053333133,0.32378095,0.1335465,0.11224652
-1.4943223,0.0996648,0.023111023,0.3451292,0.07300542,0.0783944
-1.438072,0.028475659,0.040888734,0.35758227,0.037393022,0.040978886
-1.3818219,0.010678372,0.11733288,0.46610227,0.01958682,0.02494367
-1.3255715,0.010678372,0.29688776,0.53904194,0.01602558,0.010690144
-1.2693214,0.0035594574,0.5671089,0.48922947,0.00712248,0.012471835
-1.2130711,0.0,0.98844063,0.53192586,0.00178062,0.007126763
-1.156821,0.0,1.4915498,0.56216913,0.00356124,0.0017816907
-1.1005707,0.0017797287,2.1102142,0.47499734,0.00356124,0.0035633815
-1.0443206,0.0,2.4035463,0.41451082,0.0,0.0017816907
-0.9880703,0.0,2.6879897,0.31132784,0.0,0.0
-0.9318201,0.0,2.4106574,0.21348196,0.0,0.0
-0.8755699,0.0,1.7937709,0.16544852,0.0,0.0
-0.81931967,0.0,1.2906617,0.096066885,0.0,0.0
-0.76306945,0.0,0.7804415,0.06760262,0.0,0.0
-0.70681924,0.0,0.43733165,0.04447541,0.0,0.0017816907
-0.650569,0.0,0.19911034,0.021348195,0.00534186,0.0
-0.5943188,0.0,0.08177747,0.012453114,0.00712248,0.010690144
-0.5380686,0.0,0.03377765,0.0071160654,0.0089031,0.010690144
-0.48181838,0.0,0.014222167,0.005337049,0.0267093,0.028507052
-0.42556816,0.0,0.0035555419,0.0071160654,0.04273488,0.057014104
-0.36931795,0.0,0.0,0.0088950815,0.10327596,0.1550071
-0.31306773,0.0,0.0,0.039138358,0.18518448,0.16747892
-0.25681752,0.0,0.0,0.113857046,0.30982786,0.29932404
-0.2005673,0.0,0.0,0.27930558,0.3899558,0.39553535
-0.14431709,0.0,0.0,0.44653308,0.61787516,0.5166903
-0.088066876,0.0,0.0,0.658236,0.6339007,0.72514814
-0.03181666,0.0,0.0,0.87349695,0.7140286,0.81423265
0.024433553,0.0,0.0,0.8147895,0.7140286,0.79641575
0.08068377,0.0,0.0,0.7222806,0.7442992,0.7714721
0.13693398,0.0,0.0,0.47321835,0.5252829,0.59686637
0.1931842,0.0,0.0,0.32022294,0.40598136,0.46680295
0.24943441,0.0,0.0,0.11919409,0.28133795,0.33495784
0.30568463,0.0,0.0,0.05337049,0.19230697,0.21202119
0.36193484,0.0,0.0,0.04269639,0.09437286,0.11224652
0.41818506,0.0,0.0,0.058707535,0.05876046,0.08017608
0.47443527,0.0,0.0,0.07116065,0.02492868,0.028507052
0.5306855,0.0,0.0,0.06760262,0.01246434,0.0017816907
0.5869357,0.0,0.0,0.0978459,0.00534186,0.005345072
0.6431859,0.0,0.0,0.12808917,0.0,0.0035633815
0.6994361,0.0,0.0,0.14765835,0.0,0.0017816907
0.75568634,0.0,0.0,0.218819,0.00178062,0.0
0.81193656,0.0,0.0,0.23838818,0.00178062,0.0017816907
0.8681868,0.0,0.0,0.2597364,0.00178062,0.0
0.924437,0.0,0.0,0.3362341,0.0,0.0017816907
0.9806872,0.0,0.0,0.32733902,0.00534186,0.0035633815
1.0369375,0.0,0.0,0.40561572,0.02314806,0.0017816907
1.0931876,0.0,0.0,0.40739474,0.00534186,0.010690144
1.1494379,0.0,0.0,0.4127318,0.01246434,0.014253526
1.205688,0.0,0.0,0.39494163,0.01602558,0.02494367
1.2619383,0.0,0.0,0.43941703,0.0623217,0.026725361
1.3181884,0.0,0.0,0.38782555,0.05163798,0.0391972
1.3744388,0.0,0.0,0.3380131,0.065882936,0.07126763
1.4306889,0.0,0.0,0.35580328,0.112179056,0.07126763
1.4869392,0.0,0.0,0.33267605,0.1335465,0.115809895
1.5431893,0.0,0.0,0.26863146,0.20299068,0.13006341
1.5994396,0.0,0.0,0.22059801,0.21901627,0.20489444
1.6556897,0.0,0.0,0.18857573,0.26531237,0.24765502
1.71194,0.0,0.0,0.1725646,0.30626664,0.21558458
1.7681901,0.0,0.0,0.12808917,0.33475655,0.2850705
1.8244405,0.0,0.0,0.08895082,0.35078213,0.39019024
1.8806906,0.0,0.0,0.080055736,0.38639453,0.33139446
1.9369409,0.0,0.0,0.040917378,0.4273488,0.39909872
1.993191,0.0,0.0,0.03735942,0.38461474,0.33852196
2.0494413,0.0,0.0,0.017790126,0.35790387,0.3563374
2.1056914,0.0,0.0,0.02134815,0.36680692,0.3688092
2.1619418,0.0,0.0,0.01601118,0.35968602,0.39375448
2.2181919,0.0,0.0,0.00533706,0.27421606,0.30645147
2.2744422,0.0,0.0,0.0071160505,0.2866792,0.29576004
2.3306923,0.0,0.0,0.0053370376,0.23326074,0.26368967
2.3869426,0.0,0.0,0.0017790201,0.17093989,0.14788064
2.4431927,0.0,0.0,0.0,0.1566949,0.17816946
2.499443,0.0,0.0,0.0,0.12464314,0.1229364
2.5556931,0.0,0.0,0.0,0.103275746,0.07661254
2.6119435,0.0,0.0,0.0017790201,0.058760583,0.08373964
2.6681936,0.0,0.0,0.0,0.05163809,0.060577612
2.724444,0.0,0.0,0.0,0.026709244,0.033852052
2.780694,0.0,0.0,0.0,0.016025547,0.019598557
2.8369443,0.0,0.0,0.0,0.021367487,0.014253557
2.8931944,0.0,0.0,0.0,0.007122495,0.010690167
2.9494448,0.0,0.0,0.0,0.005341849,0.010690122
