iter,KL_gt,ULA,dilation,tempering,diffusion,DAZ
0,0.2837982773780823,9.004496097564697,,4.272536993026733,3.6217736482620237,3.734492468833923
50,0.2837982773780823,3.090957832336426,,2.1123748779296876,1.1366241097450256,1.2162792682647705
100,0.2837982773780823,2.0126213312149046,19.798983891805012,1.8803733587265015,0.9158398985862732,0.9889152884483338
150,0.2837982773780823,1.8542664527893067,17.217641830444336,1.8121471166610719,0.8646917819976807,0.9248783230781555
200,0.2837982773780823,1.8133036613464355,15.795852279663086,1.7830172300338745,0.8379089593887329,0.8980821132659912
250,0.2837982773780823,1.800037670135498,14.855560493469238,1.766569972038269,0.8285548090934753,0.8859094262123108
300,0.2837982773780823,1.7886716842651367,13.778558158874512,1.7514554262161255,0.816024911403656,0.8749821305274963
350,0.2837982773780823,1.783635926246643,12.024383544921875,1.7365564346313476,0.8073764681816101,0.8602068305015564
400,0.2837982773780823,1.7794955968856812,8.629197788238525,1.729065442085266,0.8043344974517822,0.8579932451248169
450,0.2837982773780823,1.773363471031189,5.331912326812744,1.7280019044876098,0.8004232525825501,0.8554201483726501
500,0.2837982773780823,1.7748182773590089,3.425092267990112,1.719420838356018,0.7955714941024781,0.8508301019668579
550,0.2837982773780823,1.7669532537460326,2.5913528919219972,1.708964967727661,0.790688943862915,0.8445066690444947
600,0.2837982773780823,1.7683434247970582,2.200865316390991,1.7069881916046143,0.7888534069061279,0.8465552568435669
650,0.2837982773780823,1.7619816303253173,2.030935049057007,1.701883029937744,0.7853499174118042,0.8394484639167785
700,0.2837982773780823,1.7616061687469482,1.9457299947738647,1.7025219440460204,0.7785521864891052,0.8409821510314941
750,0.2837982773780823,1.7631726026535035,1.8932384967803955,1.6987786531448363,0.7792061686515808,0.8363067269325256
800,0.2837982773780823,1.7604578733444214,1.8616708993911744,1.6935429573059082,0.7792076826095581,0.8315721988677979
850,0.2837982773780823,1.7563699960708619,1.8456111669540405,1.690244770050049,0.7770268678665161,0.8304729342460633
900,0.2837982773780823,1.7627379179000855,1.8322988033294678,1.6890777111053468,0.7769138097763062,0.8284526348114014
950,0.2837982773780823,1.757262372970581,1.8215569257736206,1.6863829612731933,0.7721495866775513,0.828695809841156
1000,0.2837982773780823,1.7532483339309692,1.810218381881714,1.6849766731262208,0.7724851727485657,0.8294146656990051
1050,0.2837982773780823,1.753594946861267,1.800185203552246,1.6821691751480103,0.7729183077812195,0.8275197863578796
1100,0.2837982773780823,1.7511702537536622,1.7983284950256349,1.6789409637451171,0.7705987215042114,0.8255992412567139
1150,0.2837982773780823,1.7500641822814942,1.7897022247314454,1.6799570322036743,0.7706507444381714,0.8251579761505127
1200,0.2837982773780823,1.7517337083816529,1.7862829923629762,1.6736175537109375,0.7729075193405152,0.8202743291854858
1250,0.2837982773780823,1.7503536224365235,1.7814720392227172,1.6710965394973756,0.766508162021637,0.82304368019104
1300,0.2837982773780823,1.7465330123901368,1.776796293258667,1.6715085983276368,0.7649357199668885,0.8244783997535705
1350,0.2837982773780823,1.7480922937393188,1.7730591535568236,1.6705663681030274,0.7661404371261596,0.8225268959999085
1400,0.2837982773780823,1.7443235635757446,1.7648308038711549,1.6689920902252198,0.7664313077926636,0.8177145600318909
1450,0.2837982773780823,1.746215009689331,1.7627476692199706,1.6647075176239015,0.7636216402053833,0.8212478041648865
1500,0.2837982773780823,1.744862961769104,1.7599333286285401,1.6617207288742066,0.7602991104125977,0.8152205586433411
1550,0.2837982773780823,1.7429636001586915,1.7523728132247924,1.660901165008545,0.762631893157959,0.8149070858955383
1600,0.2837982773780823,1.7430753469467164,1.754376435279846,1.6592491149902344,0.7616699576377869,0.8116313219070435
1650,0.2837982773780823,1.7386813402175902,1.7507663249969483,1.6603604316711427,0.7603164672851562,0.8089414119720459
1700,0.2837982773780823,1.7410969018936158,1.7485740661621094,1.6545276641845703,0.7589394569396972,0.8077383160591125
1750,0.2837982773780823,1.7374788045883178,1.743674373626709,1.6550833225250243,0.7575131297111511,0.8117868542671204
1800,0.2837982773780823,1.7393104314804078,1.7394706964492799,1.6528307676315308,0.7568700194358826,0.8095524787902832
1850,0.2837982773780823,1.7390361785888673,1.7389946699142456,1.653599214553833,0.7592255234718323,0.807908046245575
1900,0.2837982773780823,1.7385257720947265,1.7389007091522217,1.6527221918106079,0.7555655360221862,0.8080905318260193
1950,0.2837982773780823,1.7378459453582764,1.7369846105575562,1.6506379127502442,0.7594811081886291,0.8097905516624451
2000,0.2837982773780823,1.7328776121139526,1.7307652950286865,1.6496204137802124,0.7600580453872681,0.8058385968208313
2050,0.2837982773780823,1.7335370063781739,1.7272520303726195,1.6509952306747437,0.757891857624054,0.8059222102165222
2100,0.2837982773780823,1.7334126710891724,1.728762435913086,1.647801113128662,0.7601479768753052,0.8068186521530152
2150,0.2837982773780823,1.7361903190612793,1.723065733909607,1.6485190868377686,0.7541525602340698,0.8079587697982789
2200,0.2837982773780823,1.736151885986328,1.7250073909759522,1.645574688911438,0.7570875525474549,0.808247709274292
2250,0.2837982773780823,1.733367371559143,1.7216744422912598,1.6439692735671998,0.7547903060913086,0.8041528224945068
2300,0.2837982773780823,1.7337195158004761,1.7205559730529785,1.6458011388778686,0.7545706510543824,0.7993001818656922
2350,0.2837982773780823,1.7313526630401612,1.7184657812118531,1.6457913398742676,0.7563060283660888,0.8022355556488037
2400,0.2837982773780823,1.730186152458191,1.7163881063461304,1.642600154876709,0.757601010799408,0.8005605578422547
2450,0.2837982773780823,1.7323342323303224,1.712240982055664,1.6411601543426513,0.753882622718811,0.7999195456504822
2500,0.2837982773780823,1.7281526803970337,1.712978196144104,1.6437703847885132,0.756434440612793,0.7953079581260681
2550,0.2837982773780823,1.7301474332809448,1.7121176242828369,1.640710186958313,0.7532872796058655,0.7938458561897278
2600,0.2837982773780823,1.7311712503433228,1.7100590705871581,1.6428555250167847,0.7535839438438415,0.797354257106781
2650,0.2837982773780823,1.7302118062973022,1.7074108362197875,1.6431488990783691,0.7527430891990662,0.7988243460655212
2700,0.2837982773780823,1.7270444631576538,1.7065123558044433,1.6366155385971068,0.7508111357688904,0.8012738466262818
2750,0.2837982773780823,1.7313061237335206,1.7040674209594726,1.6374865770339966,0.7485270142555237,0.7959019660949707
2800,0.2837982773780823,1.7259859561920166,1.6990893363952637,1.6390659809112549,0.7489878058433532,0.7963401794433593
2850,0.2837982773780823,1.7254168510437011,1.7048280715942383,1.6371346950531005,0.7558606863021851,0.796957278251648
2900,0.2837982773780823,1.727437138557434,1.6997704982757569,1.6346708059310913,0.7493476629257202,0.7973773598670959
2950,0.2837982773780823,1.7284955263137818,1.6994146585464478,1.6381330490112305,0.7527225136756897,0.7963486313819885
3000,0.2837982773780823,1.7248140096664428,1.6962495803833009,1.6350959300994874,0.748495364189148,0.7945466876029968
3050,0.2837982773780823,1.7263003826141357,1.6965233087539673,1.634909439086914,0.7483234524726867,0.7984708189964295
3100,0.2837982773780823,1.7249026775360108,1.6943275928497314,1.634813618659973,0.7504058241844177,0.7934189438819885
3150,0.2837982773780823,1.723386812210083,1.6917682409286499,1.632770299911499,0.7472380518913269,0.7968894600868225
3200,0.2837982773780823,1.724843692779541,1.6902963161468505,1.630786371231079,0.7493396401405334,0.7957708358764648
3250,0.2837982773780823,1.7220549583435059,1.6919588804244996,1.6290809392929078,0.746648120880127,0.7922300219535827
