iter,TV_gt,ULA,dilation,tempering,diffusion,DAZ
0,0.48661768436431885,1.9540110230445862,,1.7145308256149292,1.4011634349823,1.4321751832962035
50,0.48661768436431885,1.7076333999633788,,1.614873218536377,1.073378038406372,1.1183325052261353
100,0.48661768436431885,1.629152035713196,1.9999999205271404,1.6057738542556763,1.02790687084198,1.07306809425354
150,0.48661768436431885,1.6229355335235596,1.9999999284744263,1.6008427143096924,1.0150360107421874,1.0566081523895263
200,0.48661768436431885,1.621860957145691,1.9999997854232787,1.5975669145584106,1.0058203220367432,1.0464622020721435
250,0.48661768436431885,1.621424961090088,1.9999947547912598,1.5954261779785157,1.003408181667328,1.043731141090393
300,0.48661768436431885,1.6213365077972413,1.9997445583343505,1.5935575485229492,1.0003225088119507,1.041323781013489
350,0.48661768436431885,1.6205332279205322,1.9929338216781616,1.591311526298523,1.0001288294792174,1.035802388191223
400,0.48661768436431885,1.6211355447769165,1.9360760927200318,1.5892555713653564,0.995898985862732,1.0349961757659911
450,0.48661768436431885,1.6207470417022705,1.8102019548416137,1.5877978324890136,0.9965967059135437,1.0342002868652345
500,0.48661768436431885,1.620559525489807,1.7044427156448365,1.5860922574996947,0.9922075152397156,1.0304787874221801
550,0.48661768436431885,1.620475745201111,1.6584703922271729,1.5855685234069825,0.9922972083091736,1.030381155014038
600,0.48661768436431885,1.6204543828964233,1.6396889448165894,1.5844745635986328,0.9912421345710755,1.030603551864624
650,0.48661768436431885,1.6187304496765136,1.6319065809249877,1.5821850061416627,0.9892749547958374,1.0280224800109863
700,0.48661768436431885,1.6186123371124268,1.6294955492019654,1.5816139459609986,0.9836171984672546,1.0278639316558837
750,0.48661768436431885,1.6179423093795777,1.6275461912155151,1.5805333852767944,0.9863068580627441,1.028418731689453
800,0.48661768436431885,1.617944025993347,1.6262711763381958,1.5788713455200196,0.9852294802665711,1.026401734352112
850,0.48661768436431885,1.6169275522232056,1.625138783454895,1.578687596321106,0.9854097247123719,1.0254414796829223
900,0.48661768436431885,1.617224669456482,1.6239290475845336,1.5777169704437255,0.9866667509078979,1.023841881752014
950,0.48661768436431885,1.6159131050109863,1.622333550453186,1.577694058418274,0.9828948974609375,1.024049973487854
1000,0.48661768436431885,1.6155446290969848,1.6215510845184327,1.5762361526489257,0.9851322650909424,1.024803066253662
1050,0.48661768436431885,1.6155362606048584,1.6188478946685791,1.5753695487976074,0.985250186920166,1.0245442390441895
1100,0.48661768436431885,1.6154580593109131,1.6186931848526,1.573106336593628,0.9832273840904235,1.023124885559082
1150,0.48661768436431885,1.6150530576705933,1.617253828048706,1.5731242895126343,0.9817247033119202,1.0226888418197633
1200,0.48661768436431885,1.6141103506088257,1.615623664855957,1.5713103055953979,0.9832620024681091,1.0203647851943969
1250,0.48661768436431885,1.6144030094146729,1.6142188549041747,1.5709255933761597,0.9793864727020264,1.0221612930297852
1300,0.48661768436431885,1.6136759519577026,1.6129205703735352,1.5701273918151855,0.9806134581565857,1.022231364250183
1350,0.48661768436431885,1.6127264022827148,1.6123961210250854,1.5702128171920777,0.9822091102600098,1.0206218242645264
1400,0.48661768436431885,1.6124691724777223,1.610853910446167,1.568130087852478,0.9806078553199769,1.02102210521698
1450,0.48661768436431885,1.6129758596420287,1.609403419494629,1.5664525747299194,0.9828805804252625,1.0233749866485595
1500,0.48661768436431885,1.6119110822677611,1.6085605144500732,1.5666077852249145,0.9774000525474549,1.0194829463958741
1550,0.48661768436431885,1.6116511344909668,1.6068841934204101,1.5664116382598876,0.977973461151123,1.0176113367080688
1600,0.48661768436431885,1.6104421138763427,1.6065144062042236,1.5648410081863404,0.978542423248291,1.0170851230621338
1650,0.48661768436431885,1.6108195543289185,1.6046252012252809,1.5646122694015503,0.9795329689979553,1.0156825065612793
1700,0.48661768436431885,1.61002459526062,1.6035427808761598,1.5639244794845581,0.9772746801376343,1.0147083282470704
1750,0.48661768436431885,1.6099448680877686,1.6026342868804933,1.5627214431762695,0.9770248770713806,1.0166332244873046
1800,0.48661768436431885,1.6095734357833862,1.601328182220459,1.5624130964279175,0.9781174182891845,1.0160142421722411
1850,0.48661768436431885,1.6088616371154785,1.6011975288391114,1.5628310203552247,0.9752428293228149,1.0179929733276367
1900,0.48661768436431885,1.6090909242630005,1.599905753135681,1.5626235008239746,0.9772625207901001,1.014610719680786
1950,0.48661768436431885,1.6089080572128296,1.5988152980804444,1.5613499879837036,0.9763339877128601,1.0160375118255616
