x,ULA,dilation,tempering,diffusion,daz
-2.7060237,0.0,0.072508164,0.013942758,0.021062104,0.0823374
-2.648439,0.020843016,0.10473402,0.006971379,0.010531052,0.1272487
-2.5908542,0.041686032,0.080564626,0.0034856894,0.03861386,0.11602087
-2.5332694,0.069476716,0.0644517,0.006971379,0.035103507,0.13099131
-2.4756846,0.13200577,0.080564626,0.017428447,0.024572456,0.13847652
-2.4180999,0.2431685,0.048338775,0.020914137,0.05265526,0.10105044
-2.360515,0.33696207,0.072508164,0.024399826,0.049144913,0.18338783
-2.3029304,0.6391858,0.05639524,0.010457069,0.05967596,0.14970435
-2.2453456,0.84066826,0.05639524,0.010457069,0.049144913,0.14221913
-2.1877608,1.2088948,0.048338775,0.013942758,0.084248416,0.18713045
-2.130176,1.5736542,0.028197736,0.020914223,0.070207305,0.13847709
-2.0725915,1.9001882,0.044310544,0.048799653,0.070207015,0.18713045
-2.0150068,1.966187,0.036254007,0.020914093,0.084248245,0.16467446
-1.9574219,2.0113509,0.040282313,0.024399826,0.15445544,0.19835827
-1.8998371,1.7091272,0.068479925,0.04531396,0.10882087,0.18713045
-1.8422525,1.54586,0.052367117,0.024399877,0.070207156,0.16467513
-1.7846677,1.0074124,0.03222585,0.024399826,0.12286227,0.15718958
-1.727083,0.8371944,0.02819762,0.05577103,0.10531052,0.13473392
-1.6694982,0.55928755,0.02819762,0.031371206,0.1930693,0.13473392
-1.6119134,0.34043592,0.02819762,0.041828275,0.12637262,0.13847652
-1.5543287,0.18758713,0.024169387,0.038342584,0.17200719,0.16093218
-1.4967439,0.10768891,0.024169387,0.048799653,0.17902789,0.13847652
-1.4391592,0.03821219,0.024169387,0.07319948,0.1930693,0.119763486
-1.3815744,0.034738358,0.048338775,0.09411362,0.25274524,0.14596175
-1.3239896,0.010421508,0.10876224,0.13942757,0.23870385,0.11227827
-1.2664049,0.0,0.18932687,0.18822724,0.20008999,0.14221913
-1.2088201,0.0,0.29003325,0.20565611,0.24572507,0.20958653
-1.1512355,0.0,0.4269925,0.31371203,0.2843384,0.19461566
-1.0936507,0.0,0.54381126,0.37645447,0.1860486,0.20584348
-1.0360659,0.0,0.75327927,0.3311405,0.33699366,0.18713045
-0.9784812,0.0,0.7935616,0.46011102,0.2422142,0.24326958
-0.9208964,0.0,0.9345496,0.48451084,0.30189016,0.2956661
-0.86331165,0.0,0.765364,0.55073893,0.32295227,0.23204175
-0.8057269,0.0,0.7774486,0.46011102,0.2843384,0.28443825
-0.7481421,0.0,0.61229175,0.6622817,0.2843387,0.25075507
-0.6905574,0.0,0.5035289,0.42176843,0.2913591,0.2881809
-0.63297266,0.0,0.29808912,0.37645447,0.36507645,0.26946783
-0.5753879,0.0,0.2336374,0.31719774,0.28082806,0.26572523
-0.51780313,0.0,0.12487523,0.29279807,0.31944206,0.36677587
-0.4602184,0.0,0.06042347,0.20914137,0.30540052,0.4266574
-0.40263364,0.0,0.044310544,0.12897052,0.33699366,0.35554785
-0.3450489,0.0,0.0241694,0.10108505,0.40369052,0.36303324
-0.28746414,0.0,0.016112925,0.12199914,0.3931593,0.3480626
-0.22987938,0.0,0.044310555,0.16382745,0.33348343,0.3443201
-0.17229465,0.0,0.14904459,0.31022644,0.40369043,0.3480627
-0.114709884,0.0,0.4310208,0.4810252,0.40720072,0.37426093
-0.057125136,0.0,0.5317266,0.6727382,0.31242126,0.30689397
0.000459617,0.0034738365,0.6122913,0.6762239,0.3685869,0.32560703
0.058044367,0.0,0.4995008,0.66228116,0.33699375,0.36303315
0.1156292,0.0,0.3826809,0.50542355,0.33348238,0.4079432
0.17321405,0.0,0.18932691,0.3346263,0.33699375,0.32934967
0.23079878,0.0,0.072508186,0.17428453,0.2738074,0.31437925
0.28838354,0.0,0.06042347,0.20565568,0.3545454,0.34432
0.3459683,0.0,0.08862113,0.237027,0.37560773,0.32560715
0.40355304,0.0,0.10876224,0.28582653,0.33699366,0.2919235
0.46113777,0.0,0.1691858,0.3171979,0.32646278,0.32560715
0.51872253,0.0,0.22960918,0.34508324,0.2351935,0.22081393
0.5763073,0.0,0.22558096,0.32416913,0.30540052,0.35180524
0.63389206,0.0,0.36656904,0.35205466,0.3194419,0.24326958
0.6914768,0.0,0.382682,0.37994015,0.28784874,0.23204175
0.7490616,0.0,0.35448474,0.40085468,0.18253842,0.23204198
0.8066463,0.0,0.40282312,0.35554034,0.24572454,0.26198262
0.86423105,0.0,0.5035289,0.3938829,0.26678663,0.24701218
0.9218158,0.0,0.43102074,0.36948308,0.2843384,0.18713045
0.9794005,0.0,0.3867106,0.33462653,0.20360056,0.1759028
1.0369853,0.0,0.34642792,0.35554034,0.18955894,0.16093218
1.09457,0.0,0.30614558,0.25794104,0.15094508,0.19461566
1.1521548,0.0,0.3625408,0.20217,0.16498649,0.108535655
1.2097396,0.0,0.24975033,0.19171293,0.1860486,0.093565226
1.2673243,0.0,0.16918571,0.22656982,0.16849683,0.14221913
1.3249091,0.0,0.15710102,0.17777017,0.15796578,0.074852176
1.3824939,0.0,0.11279048,0.108056374,0.15094508,0.10105044
1.4400786,0.0,0.05639524,0.1324562,0.16147614,0.074852176
1.4976633,0.0,0.07250831,0.1080566,0.09477967,0.059881866
1.555248,0.0,0.0644517,0.08017086,0.14041403,0.044911306
1.6128328,0.0,0.016112925,0.0662281,0.10180017,0.06736696
1.6704175,0.0,0.008056463,0.038342584,0.09477947,0.07859479
1.7280023,0.0,0.0040282314,0.024399826,0.10531052,0.059881743
1.7855871,0.0,0.0040282314,0.017428447,0.08073807,0.07110956
1.8431718,0.0,0.0040282314,0.013942758,0.05616561,0.06736696
1.9007566,0.0,0.0,0.020914137,0.06669666,0.052396525
1.9583414,0.0,0.008056463,0.024399826,0.05616561,0.059881743
2.0159261,0.0,0.016112925,0.020914137,0.070207015,0.09730783
2.073511,0.0,0.016112925,0.020914137,0.05265526,0.052396525
2.1310956,0.0,0.024169387,0.010457069,0.05265526,0.06736696
2.1886804,0.0,0.0040282314,0.013942758,0.05265526,0.03368348
2.2462652,0.0,0.008056463,0.020914137,0.031593155,0.037426088
2.30385,0.0,0.0040282314,0.010457069,0.031593155,0.029940872
2.3614347,0.0,0.0,0.013942758,0.024572456,0.044911306
2.4190192,0.0,0.0,0.013942815,0.021062192,0.048654117
2.476604,0.0,0.008056463,0.0034856894,0.021062104,0.048653916
2.5341887,0.0,0.012084694,0.006971379,0.028082805,0.037426088
2.5917735,0.0,0.0,0.006971379,0.017551754,0.022455653
2.6493583,0.0,0.0,0.0034856894,0.021062104,0.03368348
2.706943,0.0,0.0,0.017428447,0.007020701,0.048653916
2.7645278,0.0,0.0040282314,0.0,0.0035103506,0.018713044
2.8221126,0.0,0.0040282314,0.006971379,0.0035103506,0.029940872
2.8796973,0.0,0.0,0.0034856894,0.0035103506,0.03368348
2.937282,0.0,0.0,0.0,0.014041402,0.014970436
2.9948668,0.0,0.008056463,0.0,0.0,0.029940872
