iter,TV_gt,ULA,dilation,tempering,diffusion,DAZ
0,0.056287777,1.5204399824142456,1.6057599782943726,1.6669996500015258,1.6536328315734863,1.606497883796692
500,0.054487336,1.4006777286529541,1.3519369602203368,1.4206701993942261,1.4316330432891846,1.3417998790740966
1000,0.055591535,1.400822687149048,1.4246132850646973,1.418320107460022,1.3852389097213744,1.289545512199402
1500,0.054240692,1.400633978843689,1.4688005447387695,1.4239634037017823,1.360797643661499,1.260158324241638
2000,0.06337799,1.4005947351455688,1.51146502494812,1.4129544496536255,1.3474240064620973,1.2381377696990967
2500,0.0610456,1.4006723165512085,1.5274331331253053,1.4055217504501343,1.3241018056869507,1.213741707801819
3000,0.058297224,1.4005966424942016,1.522414469718933,1.383557391166687,1.3274134874343873,1.221926760673523
3500,0.05557715,1.4006216287612916,1.5026675462722778,1.345512366294861,1.3072569131851197,1.2094115734100341
4000,0.057531048,1.4006086349487306,1.470876431465149,1.2882126808166503,1.301181674003601,1.2153411388397217
4500,0.05505116,1.4006167650222778,1.437417697906494,1.2566869497299193,1.289358925819397,1.1901761293411255
5000,0.06393333,1.4007596492767334,1.4088982105255128,1.216691017150879,1.2761137247085572,1.1747210264205932
5500,0.05685743,1.4006364583969115,1.368510365486145,1.162833046913147,1.2683439016342164,1.1722211599349976
6000,0.054953694,1.4006616115570067,1.3323699951171875,1.1336586713790893,1.2415025234222412,1.15760235786438
6500,0.05702879,1.400632953643799,1.2999760389328003,1.0831603765487672,1.2403630495071412,1.150710129737854
7000,0.05346378,1.4005659103393555,1.2532254934310914,1.0377095460891723,1.2177938222885132,1.1342432498931885
7500,0.054942332,1.400675082206726,1.2064557075500488,1.007441234588623,1.1927469730377198,1.1468754768371583
8000,0.05337926,1.400656795501709,1.1743785858154296,0.9577038049697876,1.1904634714126587,1.11821711063385
8500,0.06044823,1.4006696224212647,1.1346190452575684,0.9205548763275146,1.1698658466339111,1.1087870121002197
9000,0.057385586,1.4006739854812622,1.0969365119934082,0.8745449542999267,1.1428572416305542,1.0894858360290527
9500,0.057094324,1.400598907470703,1.0591975212097169,0.8458232164382935,1.1329421281814576,1.0699295282363892
10000,0.061335266,1.4007365942001342,1.016926908493042,0.8149623513221741,1.113490843772888,1.076051950454712
10500,0.056715228,1.400519323348999,0.989538848400116,0.773457944393158,1.0926203727722168,1.0625927448272705
11000,0.061101057,1.4008295774459838,0.9483476161956788,0.7468253135681152,1.0599688291549683,1.0554112434387206
11500,0.05309268,1.4005721092224122,0.911457109451294,0.7154785752296448,1.0502252101898193,1.0320915222167968
12000,0.05843371,1.4008239030838012,0.8829294323921204,0.682774031162262,1.0229945421218871,1.0374337911605835
12500,0.05524704,1.4006200075149535,0.8519561529159546,0.6540010690689086,1.0125396490097045,1.0182279109954835
13000,0.056315564,1.4005273818969726,0.8293671607971191,0.6277376770973205,0.9977251172065735,1.0071862101554871
13500,0.053293794,1.4006641387939454,0.8071290850639343,0.5983673810958863,0.9829316735267639,0.9914305686950684
14000,0.05818244,1.4007513761520385,0.7658260822296142,0.5673018813133239,0.972773265838623,0.9827353835105896
14500,0.055942845,1.4007753372192382,0.7416116714477539,0.5574229836463929,0.9383249044418335,0.9684308767318726
15000,0.05704665,1.4005354166030883,0.7280251264572144,0.5263978004455566,0.9214960217475892,0.9643920660018921
15500,0.057658684,1.4006023168563844,0.7102380871772767,0.49930803179740907,0.913282859325409,0.9424190282821655
16000,0.061701804,1.400609517097473,0.6887703657150268,0.4781179308891296,0.8860580801963807,0.9240246891975403
16500,0.059559684,1.4006000280380249,0.675670576095581,0.4546797215938567,0.8647889256477356,0.9116902947425842
17000,0.05324738,1.4005764484405518,0.6646098732948303,0.43943806886672976,0.8508110284805298,0.9139122366905212
17500,0.061041366,1.4006676197052002,0.6401656746864319,0.42096480131149294,0.8358350038528443,0.8930064082145691
18000,0.053260483,1.4006541967391968,0.6277371644973755,0.400163459777832,0.8030628800392151,0.8765255570411682
18500,0.061154336,1.4006640911102295,0.6123522043228149,0.3874419331550598,0.7844508171081543,0.865998136997223
19000,0.056393027,1.4006861686706542,0.6039398193359375,0.3741904139518738,0.7793402194976806,0.8406620264053345
19500,0.06236381,1.400632905960083,0.5858041763305664,0.37096599936485286,0.7435467600822449,0.832111394405365
20000,0.060359925,1.4006417751312257,0.5751133561134338,0.34586131572723383,0.7346817255020142,0.809838616847992
20500,0.060887225,1.4007542848587036,0.5715987920761109,0.34200142025947566,0.7290624141693115,0.7978712677955627
21000,0.05993259,1.4006002426147461,0.559297239780426,0.32828196287155154,0.7008953332901001,0.782698655128479
21500,0.05857245,1.400727963447571,0.54983069896698,0.31337023973464967,0.6844105839729309,0.7628549933433533
22000,0.053296477,1.4007213354110717,0.550552499294281,0.309260880947113,0.6806437849998475,0.7407794117927551
22500,0.057880092,1.4006104230880738,0.5540817022323609,0.2916334271430969,0.653462827205658,0.7187673926353455
23000,0.058104504,1.4006712436676025,0.5388323426246643,0.2860323846340179,0.6394073843955994,0.7028841853141785
23500,0.05978536,1.4005828857421876,0.5392301440238952,0.2786836564540863,0.6177012085914612,0.6932637333869934
24000,0.051715404,1.4006615161895752,0.5340501427650451,0.26599348783493043,0.6007732391357422,0.6705146193504333
24500,0.053973757,1.4008124828338624,0.523708701133728,0.2737814784049988,0.5922989249229431,0.6656917572021485
25000,0.055550866,1.400691032409668,0.5251850605010986,0.2571051478385925,0.570054030418396,0.6450289487838745
25500,0.055936385,1.400636863708496,0.522650134563446,0.25649348497390745,0.5623953223228455,0.6275109052658081
26000,0.060612224,1.4005687236785889,0.5183550715446472,0.24077056646347042,0.545088016986847,0.6154438138008118
26500,0.059547234,1.4006554365158081,0.5172923445701599,0.24125861823558803,0.5248130559921265,0.5858402252197266
27000,0.054047752,1.40064537525177,0.5140756964683533,0.2332863092422485,0.513258945941925,0.5833470106124878
27500,0.055489916,1.40063796043396,0.5153767466545105,0.23052040636539456,0.48891096711158755,0.5671963691711426
28000,0.0542287,1.4005716562271118,0.5109356045722961,0.2216782838106155,0.4905336797237396,0.5522943019866944
28500,0.05579371,1.4005781173706056,0.5141038298606873,0.23053084611892696,0.4735462188720703,0.5473239302635193
29000,0.061628185,1.400790762901306,0.5103585958480835,0.22100321948528284,0.4585565268993378,0.5222856521606445
29500,0.054683097,1.4006394386291503,0.5128744840621948,0.2187375426292419,0.44646601676940917,0.5110349595546723
30000,0.056726992,1.400561547279358,0.5114243865013123,0.21397410035133357,0.4279523015022278,0.5088908195495605
30500,0.05919061,1.400644302368164,0.506823456287384,0.21759508252143855,0.42459883689880373,0.49315855503082273
31000,0.05576271,1.4006505012512207,0.5110984444618225,0.20288847684860226,0.4109402000904083,0.48115326166152955
31500,0.060518485,1.4006924867630004,0.5071513652801514,0.20782201588153834,0.39586162567138666,0.46520020961761477
32000,0.056414686,1.4007311105728149,0.5079564332962037,0.20699159204959866,0.38016438484191895,0.4505562484264374
32500,0.058386367,1.4005115032196045,0.5083092331886292,0.20476615130901332,0.3805611968040466,0.4450352728366852
33000,0.057972997,1.4007072687149047,0.5107209801673889,0.2069973915815353,0.367621922492981,0.43443275690078736
33500,0.06411633,1.4006699085235597,0.5072288870811462,0.20103991925716397,0.3452686309814453,0.4228158831596375
34000,0.060465645,1.4007240533828735,0.5067883014678956,0.19841608703136443,0.34728763103485105,0.4137926042079926
34500,0.05459442,1.4007503747940064,0.5045576810836792,0.1940350919961929,0.3429800689220428,0.40441452264785765
35000,0.060459174,1.4006928205490112,0.5042471647262573,0.19682934582233427,0.3297477483749389,0.388027423620224
35500,0.056127213,1.4005165338516234,0.5063727021217346,0.19549041986465449,0.31851444244384763,0.3846273720264434
36000,0.05474466,1.400639581680298,0.5028664231300354,0.19924494624137873,0.30633368492126467,0.3748957455158234
36500,0.06016613,1.4006570816040038,0.5077205300331116,0.1937771379947662,0.30839148759841917,0.37267311811447146
37000,0.058478147,1.4006287574768066,0.5034179210662841,0.1954380452632904,0.28503174185752866,0.3482311308383942
37500,0.05905637,1.4006590604782105,0.5042197704315186,0.19845112860202785,0.27490573525428774,0.3553762972354889
38000,0.05406944,1.4005614280700684,0.5057147920131684,0.19753237962722775,0.2679036200046539,0.3556511104106903
38500,0.06046766,1.40065176486969,0.5044596552848816,0.19394160807132715,0.26943754553794863,0.3437002122402191
39000,0.05715379,1.4006156921386719,0.5049167275428772,0.19523039460182184,0.2543544948101043,0.33655391335487367
39500,0.057375867,1.4007071495056151,0.5082322120666504,0.1940067201852798,0.2574356377124786,0.337646073102951
40000,0.05950587,1.4006175994873047,0.5052416801452637,0.19202010929584498,0.2421968698501587,0.3221159219741821
40500,0.05691778,1.4006094217300415,0.5020155549049378,0.18799296915531155,0.24182124435901636,0.3260142624378204
41000,0.056995325,1.4006265163421632,0.5039406716823578,0.1929273605346679,0.2290423631668091,0.32325661182403564
41500,0.060712796,1.400623440742493,0.5068026781082153,0.19166295528411864,0.22943573892116548,0.30199325680732725
42000,0.058854382,1.400614070892334,0.5077040076255799,0.19078918099403377,0.2216492593288421,0.3021520018577576
42500,0.056656845,1.4005605220794677,0.5043878793716431,0.18868512511253352,0.21865982413291926,0.3011722803115845
43000,0.05444336,1.4006807565689088,0.5078276753425598,0.1936175942420959,0.20667144060134884,0.29386540651321413
43500,0.05823208,1.400671696662903,0.5012579441070557,0.18889902532100675,0.20498043000698085,0.29224357604980467
44000,0.056363177,1.4005887508392334,0.5031782627105713,0.19376384913921355,0.20474801063537593,0.29535576701164246
44500,0.05786718,1.4007198810577393,0.5029468655586242,0.19136548340320583,0.19130791723728174,0.2939533472061157
45000,0.05591599,1.4006142377853394,0.5059544205665588,0.19068649411201474,0.19640641808509823,0.2918489694595337
45500,0.061187953,1.4006283283233643,0.505494236946106,0.19114011526107783,0.18856469094753261,0.2933948814868927
46000,0.051997393,1.400580072402954,0.5046314597129822,0.18605274558067317,0.18561704158782955,0.28513795137405396
46500,0.059926994,1.4006638288497926,0.5028288125991821,0.1913735687732696,0.1792740166187286,0.28610108494758607
47000,0.06270458,1.4006866455078124,0.5031843721866608,0.19531319737434383,0.16671442091464989,0.2885564029216766
47500,0.05928771,1.4007216930389403,0.503297609090805,0.1879142522811889,0.16326575279235836,0.287282657623291
48000,0.05633104,1.400565242767334,0.507174015045166,0.1928596794605255,0.16773808300495147,0.2858914196491241
48500,0.05676987,1.4006815433502198,0.5067026853561402,0.18976034522056576,0.1642854213714599,0.2864367604255676
49000,0.05717489,1.4007585048675537,0.5055205583572387,0.19118852317333218,0.1597716242074966,0.2868123710155487
49500,0.059744753,1.4006137609481812,0.5053333759307861,0.1887643665075302,0.15427063703536983,0.2838595747947693
50000,0.055880714,1.4006574392318725,0.5023418545722962,0.18862083256244655,0.14609336853027338,0.286122465133667
50500,0.05752924,1.400716495513916,0.5076266646385192,0.18494950830936427,0.1526080965995788,0.2863415956497192
51000,0.055378687,1.4006773710250855,0.5060768365859986,0.19162253141403193,0.15325598418712613,0.28359376192092894
51500,0.060465097,1.4006069898605347,0.5076507091522217,0.19186927080154417,0.1527936458587646,0.28343066573143
52000,0.060130496,1.4006524324417113,0.5028339803218842,0.18889406919479368,0.14307757318019862,0.28088579773902894
52500,0.055779494,1.4007197856903075,0.5075309157371521,0.19264432489871977,0.15115467905998226,0.282168835401535
53000,0.059311748,1.4005623817443849,0.5011146605014801,0.19107724726200098,0.1421421647071838,0.2807433784008026
53500,0.05604266,1.4005629777908326,0.5070959329605103,0.19421291351318357,0.13812087476253504,0.2812574446201324
54000,0.056048203,1.4006749629974364,0.5065501689910888,0.18832874298095698,0.13277982175350184,0.280554312467575
54500,0.057667233,1.4006059646606446,0.5042955994606018,0.18945299685001366,0.13522506356239314,0.28226774334907534
55000,0.05708918,1.4006828784942627,0.5041613578796387,0.18926484584808345,0.12579958140850067,0.2825610280036926
55500,0.057979535,1.4005988359451294,0.5049572944641113,0.18543985188007353,0.12371357232332225,0.2792908251285553
56000,0.057135105,1.400723385810852,0.5022466301918029,0.18705572485923763,0.1320299997925758,0.2803797245025635
56500,0.054857142,1.4006524562835694,0.5051148116588593,0.18699606657028195,0.13101639747619626,0.2798003375530243
57000,0.05884551,1.400593876838684,0.5094001531600952,0.19062920212745663,0.12391960918903347,0.27960742712020875
57500,0.051682908,1.4006840705871582,0.5049161434173584,0.19132024049758906,0.12402898371219633,0.2801838636398315
58000,0.06090065,1.4006296873092652,0.5054880857467652,0.19041842520236965,0.12371920198202128,0.28336635231971735
58500,0.057963777,1.4007052659988404,0.5045408725738525,0.1844387650489807,0.12301308661699291,0.2812941193580627
59000,0.06255646,1.400722050666809,0.5036405205726624,0.1859009504318237,0.12474160641431804,0.2815257251262665
59500,0.059961192,1.4005773305892943,0.5034363508224488,0.1896407693624496,0.12698893696069713,0.2788765788078308
60000,0.06286528,1.4006654739379882,0.5044627547264099,0.18870720863342283,0.12048260569572444,0.2790436506271362
60500,0.057832696,1.4006046533584595,0.5012837290763855,0.1909728199243545,0.12016536593437191,0.2798100471496582
61000,0.057625722,1.4007121562957763,0.502561891078949,0.19048692584037777,0.11480935811996455,0.2820631802082062
61500,0.057661254,1.400573229789734,0.5061281502246857,0.18428007066249846,0.11372666656970973,0.27758871912956234
62000,0.055172503,1.4005711555480957,0.5053593039512634,0.19001630246639248,0.12151336967945095,0.2823126792907715
62500,0.05345901,1.4005925416946412,0.503267627954483,0.1863869041204452,0.11358636468648906,0.2803593218326569
63000,0.05660955,1.4006408214569093,0.5099008798599243,0.1851887077093124,0.11779002696275706,0.2796195387840271
