iter,KL_gt,ULA,dilation,tempering,diffusion,DAZ
0,0.0046722395,3.7621049642562867,8.227758502960205,9.09080638885498,9.042072677612307,8.813836288452148
500,0.004391007,1.209001851081848,6.132333660125733,6.255137348175049,6.029033088684082,5.454666042327881
1000,0.004152744,1.209330677986145,7.431751346588134,6.531811046600342,5.466764640808106,4.896899890899658
1500,0.004143334,1.2084498882293702,7.734566783905029,6.541550636291504,5.173914051055908,4.664641952514648
2000,0.004940305,1.2081777334213257,7.47094030380249,6.369466495513916,5.019568157196045,4.505097198486328
2500,0.0044369553,1.208474040031433,6.851415920257568,5.967977523803711,4.854407024383545,4.348625946044922
3000,0.004302253,1.2085035800933839,6.121572685241699,5.441590404510498,4.861381340026855,4.3220977783203125
3500,0.004053827,1.2077784538269043,5.506511878967285,4.865066432952881,4.719503688812256,4.274206256866455
4000,0.004420807,1.2086172103881836,4.782306289672851,4.250402355194092,4.6474333763122555,4.295518207550049
4500,0.004056177,1.2081532716751098,4.2266467094421385,3.7840316772460936,4.529436111450195,4.188383293151856
5000,0.0050402516,1.208925485610962,3.6907121181488036,3.277694654464722,4.420756530761719,4.083297634124756
5500,0.004494997,1.208176279067993,3.2751646041870117,2.89111123085022,4.475128173828125,4.027792930603027
6000,0.004218017,1.2082790374755858,2.9048578262329103,2.5712934017181395,4.292518043518067,4.002589368820191
6500,0.0040987665,1.2088367223739624,2.5774326801300047,2.22809042930603,4.280342483520508,3.953865814208984
7000,0.0038104362,1.208552074432373,2.265800666809082,1.9551257848739625,4.097488498687744,3.871433687210083
7500,0.0042823968,1.2086273193359376,2.011039447784424,1.7473769187927246,3.995736026763916,3.875361776351929
8000,0.0042536273,1.2089141607284546,1.8269938230514526,1.5291144847869873,3.964321994781494,3.7455538272857667
8500,0.0046605123,1.2087019443511964,1.60747230052948,1.346451735496521,3.813511514663696,3.6325797557830812
9000,0.004747019,1.2087682247161866,1.4527220964431762,1.1728002786636353,3.6676932334899903,3.5733871459960938
9500,0.0045730374,1.2097888946533204,1.290498399734497,1.060340702533722,3.5839285850524902,3.506302261352539
10000,0.0047451993,1.2092188358306886,1.1625591278076173,0.9466291546821595,3.46050124168396,3.4973357677459718
10500,0.004346875,1.209001398086548,1.0645954132080078,0.8348423480987549,3.3524454116821287,3.4341710090637205
11000,0.0044139056,1.209876799583435,0.935545003414154,0.7500043272972107,3.1642111778259276,3.401896333694458
11500,0.0038035777,1.208450150489807,0.8464143514633179,0.6577682375907898,3.0800588607788084,3.310916042327881
12000,0.004377949,1.2087647914886475,0.7685498237609864,0.5991916060447693,2.9704209327697755,3.2727783203125
12500,0.0043919147,1.2085698604583741,0.7016330122947693,0.5286109805107116,2.8774664878845213,3.1599788665771484
13000,0.004396611,1.2081990480422973,0.6464380383491516,0.48024782538414,2.8047557830810548,3.1218252658843992
13500,0.0038525234,1.2088009119033813,0.5959956169128418,0.427037250995636,2.655048704147339,2.97817440032959
14000,0.0041844016,1.2081771850585938,0.5431412100791931,0.38290559649467465,2.6442806720733643,2.9034921169281005
14500,0.0043345736,1.2112963676452637,0.48780956864356995,0.35162081718444826,2.4291123390197753,2.7881892204284666
15000,0.004528308,1.2085944175720216,0.46745867729187013,0.30179618597030633,2.3642690181732178,2.7738017082214355
15500,0.004222474,1.208185076713562,0.4339763879776001,0.2740533173084259,2.3028303146362306,2.7251574039459228
16000,0.004553811,1.2093974590301513,0.4110777974128723,0.2492848455905914,2.216078186035156,2.5501834869384767
16500,0.004515615,1.209452486038208,0.38143388628959657,0.22491165995597834,2.0995108127593993,2.4798680782318114
17000,0.004162495,1.2087613821029664,0.3651979923248291,0.20642178952693935,1.9798859357833862,2.461990308761597
17500,0.0040851333,1.2097427129745484,0.3389943122863769,0.18000759482383724,1.8864144563674927,2.3727701187133787
18000,0.004205087,1.2093036413192748,0.32169180512428286,0.16508597433567046,1.7454015254974364,2.255909538269043
18500,0.0045618275,1.2094915866851808,0.3010848522186279,0.14926066100597377,1.6752152681350707,2.1360196113586425
19000,0.004452929,1.2092555522918702,0.28946486711502073,0.1382653653621673,1.6697020053863525,2.0552405834198
19500,0.0045132665,1.2094992399215698,0.27405135035514827,0.13523237407207483,1.521867823600769,2.0244747161865235
20000,0.0045787813,1.2083942413330078,0.2584135174751282,0.11610695421695705,1.4955369234085083,1.8864017486572267
20500,0.0044879853,1.208905076980591,0.25259990394115445,0.11344017088413236,1.401566481590271,1.8035343885421753
21000,0.0047729653,1.2085397481918334,0.24451152682304378,0.10241026878356929,1.3000460386276245,1.715097141265869
21500,0.0048808567,1.2090360641479492,0.2333727419376373,0.0914489790797233,1.2427359104156495,1.6789647817611695
22000,0.0041526426,1.209132480621338,0.23000795841217037,0.08755360990762706,1.2114623308181762,1.5398789405822755
22500,0.00424658,1.208642554283142,0.2293476819992065,0.07834701836109156,1.116941785812378,1.4515962600708008
23000,0.004464307,1.209283423423767,0.21538430154323573,0.07241695821285246,1.0474512577056885,1.3751063108444215
23500,0.004758965,1.2086438179016112,0.2135925024747848,0.07175598889589303,1.0216833114624024,1.3077159643173217
24000,0.0037634815,1.2090044021606445,0.20592087209224696,0.06403343379497525,0.8924829602241516,1.2018494606018066
24500,0.004029068,1.209613275527954,0.20202496945858,0.06607604473829266,0.8838094472885132,1.159075140953064
