iter,TV_gt,ULA,dilation,tempering,diffusion,DAZ
0,0.061403234,1.5209216594696044,1.6030592679977418,1.5599501609802247,1.328613018989563,1.2795689702033997
500,0.05500249,1.4010161876678466,1.3840815782546998,1.3205660104751586,0.5975295662879944,0.6071427822113037
1000,0.058399856,1.401007080078125,1.3842782735824586,1.3205004930496216,0.5979371547698975,0.6062650799751281
1500,0.055560656,1.40100417137146,1.3843002557754516,1.3206151247024536,0.5976204395294189,0.6070913553237915
2000,0.05914688,1.4012037515640259,1.384263825416565,1.320507860183716,0.5975950241088868,0.6089061617851257
2500,0.062370867,1.4010216474533081,1.3841258049011231,1.320576000213623,0.5975905418395996,0.6039231657981873
3000,0.058649927,1.4010589838027954,1.3843400955200196,1.3207541704177856,0.5984174609184265,0.6050832509994507
3500,0.05777235,1.4009450435638429,1.384289836883545,1.3205016136169434,0.5980857849121094,0.6048275470733643
4000,0.059200257,1.4010271072387694,1.3842550039291381,1.320538830757141,0.5974529623985291,0.6044786095619201
4500,0.05738603,1.4010453701019288,1.3842331886291503,1.3205846786499023,0.5988151907920838,0.6041167616844177
5000,0.05668837,1.4009454011917115,1.3842705726623534,1.320730495452881,0.5977055191993713,0.6044995307922363
5500,0.055412192,1.4012476921081543,1.384254264831543,1.320656704902649,0.5977373123168945,0.6064324736595154
6000,0.05835011,1.4010288000106812,1.3841439008712768,1.3207690477371217,0.5993216276168823,0.6060708403587342
6500,0.05755489,1.4010467767715453,1.3844470500946044,1.32059645652771,0.5977984428405761,0.6083863735198974
7000,0.054434497,1.4010217189788818,1.3842920303344726,1.3207127571105957,0.5981552362442016,0.605135464668274
7500,0.052970983,1.4009490489959717,1.384240460395813,1.3205231428146362,0.5980693817138671,0.6066251993179321
8000,0.059474736,1.4010448694229125,1.3842399835586547,1.3205753564834595,0.5965582728385925,0.6039050102233887
8500,0.05492667,1.4011421203613281,1.3842289447784424,1.320429253578186,0.5978294730186462,0.6051080584526062
9000,0.05914086,1.4010425806045532,1.3844214916229247,1.3204308986663817,0.5969148755073548,0.605181097984314
9500,0.058921624,1.4010095357894898,1.3842450618743896,1.3205524682998657,0.5983394265174866,0.6043247818946839
10000,0.057427622,1.4010868549346924,1.3841572999954224,1.3205599784851074,0.5977897405624389,0.6050212144851684
10500,0.063755184,1.4010610342025758,1.3841718912124634,1.3205056190490723,0.5974963307380676,0.6022105574607849
11000,0.05182419,1.4010116815567017,1.3843183755874633,1.3205361127853394,0.5978248596191407,0.605587363243103
11500,0.058172308,1.4010432720184327,1.3842650175094604,1.320813488960266,0.5978314638137817,0.6070639848709106
12000,0.05715699,1.4009022474288941,1.3841464281082154,1.3206779479980468,0.5980026125907898,0.6039469003677368
12500,0.059182756,1.4010932207107545,1.3842854976654053,1.3205112218856812,0.598153269290924,0.6040053009986878
13000,0.05535733,1.4010541439056396,1.3842616558074952,1.320675015449524,0.5977766513824463,0.6044107556343079
13500,0.056779087,1.4011523008346558,1.3842285871505737,1.3205602407455443,0.5979044556617736,0.6055935621261597
