iter,ULA,dilation,tempering,diffusion,daz_scale1,daz_scale2
0,0.3318222463130951,0.3318222463130951,0.3318222463130951,0.3318222463130951,0.3318222463130951,0.220495343208313
5,0.3329626321792602,0.3318132162094116,0.3142390847206116,0.4773538708686828,0.170665830373764,0.2716196775436401
10,0.3336193561553955,0.3317933082580566,0.3150645196437835,0.4915021359920501,0.1046050563454628,0.2483364641666412
15,0.3347306251525879,0.3318157196044922,0.3149399161338806,0.4968005120754242,0.0696453228592872,0.251849502325058
20,0.3360131680965423,0.3318308591842651,0.3155086040496826,0.5006009936332703,0.0535525791347026,0.2543087899684906
25,0.3370539844036102,0.3317994773387909,0.3158409297466278,0.499651163816452,0.0469507686793804,0.2567097246646881
30,0.3384244740009308,0.3318462073802948,0.3162697851657867,0.5022909045219421,0.0416310541331768,0.2580166459083557
35,0.3396304249763489,0.3318172395229339,0.3162481188774109,0.5014678835868835,0.0383183993399143,0.2587971687316894
40,0.3400462567806244,0.3318115174770355,0.3172007501125335,0.500988781452179,0.0351896174252033,0.2600424885749817
45,0.3409504890441894,0.3318165838718414,0.3168957531452179,0.5031759142875671,0.0332501456141471,0.2597583532333374
50,0.3418528735637665,0.3318036198616028,0.3170864582061767,0.5041618943214417,0.0318098329007625,0.260613352060318
55,0.3428606688976288,0.3318153917789459,0.3182307183742523,0.5023598074913025,0.0295116398483514,0.2598884403705597
60,0.3438796997070312,0.3318530619144439,0.3184675276279449,0.5027646422386169,0.0284799728542566,0.2600209414958954
65,0.3453043401241302,0.3318705260753631,0.3196711540222168,0.503356397151947,0.0267412643879652,0.2608152031898498
70,0.3464844524860382,0.3319092690944671,0.3205167949199676,0.500498354434967,0.0261064413934946,0.2595244348049164
75,0.3471643030643463,0.3318572044372558,0.3209071755409241,0.5021572113037109,0.0262285713106393,0.2597702145576477
80,0.348511666059494,0.3318932354450226,0.3214575350284576,0.5027205348014832,0.0248656924813985,0.2601134479045868
85,0.3497627675533294,0.3318924009799957,0.3230531215667724,0.5016937255859375,0.0237787663936615,0.2591015696525574
90,0.3502087295055389,0.3319574296474457,0.3235204815864563,0.502004086971283,0.0223284494131803,0.2582939565181732
95,0.3512887060642242,0.33194300532341,0.3243127763271332,0.5018861293792725,0.02241369523108,0.2588047087192535
100,0.3523025512695312,0.3319732844829559,0.3251180946826935,0.5021677017211914,0.0218883994966745,0.2601750195026397
105,0.3533180654048919,0.3319867849349975,0.3250887989997864,0.5019745826721191,0.0225273612886667,0.2594394981861114
110,0.3543620407581329,0.3320454955101013,0.3268077075481415,0.5015125870704651,0.0203848034143447,0.2605369985103607
115,0.3550410866737366,0.3320545554161072,0.3268508911132812,0.5017828345298767,0.0221059620380401,0.2605049610137939
120,0.3560002446174621,0.3320074677467346,0.3273458778858185,0.5026651620864868,0.0218058880418539,0.2595397233963012
125,0.3574503064155578,0.3320097625255584,0.3281642496585846,0.5005444884300232,0.020868694409728,0.259103387594223
130,0.3581064939498901,0.3320195376873016,0.3284380435943603,0.5022434592247009,0.021270191296935,0.26011523604393
135,0.3593368828296661,0.3320569396018982,0.329089343547821,0.5009790658950806,0.0212522242218256,0.2598634362220764
140,0.3602149486541748,0.3320139348506927,0.33025062084198,0.5022079348564148,0.0208495836704969,0.2607576847076416
145,0.3610124289989471,0.3320060074329376,0.3320461809635162,0.5021851658821106,0.020529193803668,0.2607519328594208
150,0.3620044887065887,0.3320553600788116,0.3328929543495178,0.5009217262268066,0.0187918990850448,0.2611158490180969
155,0.3622817099094391,0.331999272108078,0.3332689702510834,0.5006347894668579,0.0187012609094381,0.2621989846229553
160,0.3630827665328979,0.3320150673389435,0.3335132300853729,0.4994823038578033,0.018989223986864,0.2623418271541595
165,0.3643076717853546,0.3320193290710449,0.3341249525547027,0.5008170008659363,0.0195514019578695,0.261961966753006
170,0.3656924962997436,0.3319677412509918,0.3350554406642914,0.5025254487991333,0.0184305943548679,0.2619536519050598
175,0.3665149807929992,0.3320490419864654,0.3353085219860077,0.5032140612602234,0.0190294831991195,0.2630716562271118
180,0.3674722015857696,0.3320653438568115,0.3361102640628814,0.5025994777679443,0.0190906375646591,0.262082576751709
185,0.367982804775238,0.3320659697055816,0.3363283574581146,0.5043686032295227,0.0187808219343423,0.2612752914428711
190,0.36879763007164,0.3320880830287933,0.3371969759464264,0.5044342875480652,0.0183259285986423,0.2628222703933716
195,0.3701139092445373,0.3321113288402557,0.3372447192668915,0.5045358538627625,0.0188729967921972,0.2625398337841034
200,0.3715716898441314,0.3320523202419281,0.3376318216323852,0.5034040808677673,0.0178316961973905,0.2620440125465393
205,0.372584193944931,0.3320787847042084,0.3380201458930969,0.5023527145385742,0.017316659912467,0.2621007859706878
210,0.3735703229904175,0.3320819437503814,0.3386543393135071,0.502816379070282,0.0173813290894031,0.2629346549510956
215,0.3748381733894348,0.3320852518081665,0.3391245901584625,0.5027943253517151,0.0181676652282476,0.2632764279842376
220,0.3761791586875915,0.3320992588996887,0.3397856652736664,0.5028640031814575,0.0175588782876729,0.2632964551448822
225,0.3775065541267395,0.3320752084255218,0.3403759896755218,0.5031072497367859,0.0178473684936761,0.2626205086708069
230,0.3790357112884521,0.3320854604244232,0.3403746485710144,0.5021805763244629,0.0181344300508499,0.2624792754650116
235,0.3799527287483215,0.3321395814418793,0.34059739112854,0.5027288794517517,0.0185526199638843,0.2626380026340484
240,0.3802773058414459,0.3321296274662018,0.341227263212204,0.5020961761474609,0.0186138655990362,0.2630832195281982
245,0.3814013004302978,0.3321201503276825,0.3414790332317352,0.501910388469696,0.0181715544313192,0.262787401676178
250,0.3822419345378876,0.3321298062801361,0.3417217433452606,0.5020462870597839,0.0177115332335233,0.2620995938777923
255,0.3834715783596039,0.3321440815925598,0.3420984745025635,0.5035063624382019,0.0175085421651601,0.2628087699413299
260,0.3842158019542694,0.3321537971496582,0.3418798744678497,0.5035313963890076,0.0178145505487918,0.2626640498638153
265,0.385815680027008,0.3321652412414551,0.3429504334926605,0.502994179725647,0.0172441061586141,0.2621257603168487
270,0.3863624334335327,0.3321581780910492,0.3435224592685699,0.5025457739830017,0.017414828762412,0.2619449496269226
275,0.3864625096321106,0.3321636915206909,0.3440843522548675,0.5020594000816345,0.0171366520226001,0.2616386413574219
280,0.3870358467102051,0.3322014808654785,0.3445723950862884,0.5023179054260254,0.0168323162943124,0.2615973651409149
285,0.3874680697917938,0.3321860730648041,0.3449229896068573,0.5032570958137512,0.016941487789154,0.2621750831604004
290,0.3883053958415985,0.3322173953056335,0.3460515141487121,0.503659725189209,0.0156853999942541,0.2623524367809295
295,0.3891405761241913,0.33218914270401,0.3471461534500122,0.5033673644065857,0.0161730628460645,0.2623238265514374
300,0.3896687626838684,0.3322024047374725,0.3475692272186279,0.5024123191833496,0.0160853564739227,0.2621690034866333
305,0.3903426826000213,0.332201212644577,0.3485420346260071,0.5021768808364868,0.0169424265623092,0.2621717751026153
310,0.3911516368389129,0.3322024941444397,0.3486338555812835,0.5020388960838318,0.016801044344902,0.2613136768341064
315,0.3922010064125061,0.3322189748287201,0.3497790992259979,0.5012276768684387,0.0172951556742191,0.2617699801921844
320,0.3930957019329071,0.332231193780899,0.3509727418422699,0.5016630291938782,0.0156220588833093,0.2616181373596191
325,0.3941650390625,0.3322046995162964,0.351252794265747,0.5019741058349609,0.0155085502192378,0.2619273364543915
330,0.3953475952148437,0.3322120308876037,0.3523507118225097,0.5023669600486755,0.0155822364613413,0.2616845965385437
335,0.395846277475357,0.332221120595932,0.3535287976264953,0.5027474761009216,0.0155221913009881,0.2610777020454407
340,0.396798700094223,0.3322053253650665,0.3540299832820892,0.5028727650642395,0.0155177032575011,0.2610224485397339
345,0.3978672921657562,0.3322744071483612,0.3542271852493286,0.502769410610199,0.0151127194985747,0.2609160244464874
350,0.3987864553928375,0.332350492477417,0.3541093468666076,0.5032007098197937,0.0148259913548827,0.2615032196044922
355,0.4000654220581054,0.3323879539966583,0.3544898927211761,0.5038977861404419,0.0151930898427963,0.2614210546016693
360,0.4004497528076172,0.3324142098426819,0.3548608422279358,0.503687858581543,0.015774255618453,0.2618131041526794
365,0.4009101986885071,0.3324009478092193,0.3554954528808594,0.5027543306350708,0.0152724180370569,0.2620468735694885
370,0.4016344547271728,0.3323955237865448,0.3561636507511139,0.5027360916137695,0.0148570062592625,0.2617309391498565
