err_mean;err_cos1;err_cos2;err_cos3
1.0364184379577637;0.3299251198768616;0.750430166721344;1.1797853708267212
1.0366770029067993;0.3312416970729828;0.7475308179855347;1.1500959396362305
1.0362122058868408;0.33201172947883606;0.7434374690055847;1.1210881471633911
1.03615403175354;0.3332814574241638;0.7405766844749451;1.0932092666625977
1.036206603050232;0.3344569206237793;0.7377158403396606;1.0662232637405396
1.0361711978912354;0.3351956307888031;0.733731210231781;1.0395691394805908
1.0353354215621948;0.3359968066215515;0.7301855087280273;1.0140284299850464
1.0355018377304077;0.33707284927368164;0.7273280620574951;0.9902488589286804
1.0353540182113647;0.3379800021648407;0.7240266799926758;0.9663341641426086
1.0353749990463257;0.3393436372280121;0.7216730117797852;0.9440070390701294
1.0357927083969116;0.34048134088516235;0.7184760570526123;0.9210807085037231
1.035296082496643;0.3410097360610962;0.7145974636077881;0.8993337750434875
1.0353058576583862;0.3421021103858948;0.7121408581733704;0.879151463508606
1.034864068031311;0.34255942702293396;0.7082969546318054;0.8596305251121521
1.0349162817001343;0.3438311517238617;0.7057899832725525;0.8393055200576782
1.0342079401016235;0.3447129428386688;0.7024757266044617;0.8193071484565735
1.0343302488327026;0.34570232033729553;0.6999251246452332;0.8006046414375305
1.0344598293304443;0.3469718396663666;0.6971535086631775;0.781796932220459
1.0346864461898804;0.3479147255420685;0.6947789192199707;0.7634897232055664
1.0344904661178589;0.34921178221702576;0.6924766898155212;0.7457206845283508
1.0347487926483154;0.35062047839164734;0.6905929446220398;0.7295545339584351
1.0346893072128296;0.3515021502971649;0.6877716183662415;0.7131327986717224
1.0346049070358276;0.3522097170352936;0.685207188129425;0.6976998448371887
1.0350651741027832;0.35339459776878357;0.6832740306854248;0.6832794547080994
1.034890055656433;0.3545584976673126;0.6809046268463135;0.6689745783805847
1.0339610576629639;0.35493335127830505;0.6770675778388977;0.6535475850105286
1.0343881845474243;0.3560466170310974;0.674989640712738;0.6402918100357056
1.0345301628112793;0.35690441727638245;0.6729413866996765;0.6273874640464783
1.0342121124267578;0.35799720883369446;0.671227753162384;0.6144949197769165
1.0335453748703003;0.35895654559135437;0.6680999994277954;0.6011167764663696
1.0341627597808838;0.3604530990123749;0.6670463681221008;0.5888283252716064
1.0345792770385742;0.3615298867225647;0.6655332446098328;0.578302800655365
1.0339815616607666;0.361931174993515;0.6625784039497375;0.5666072964668274
1.0342457294464111;0.3632437288761139;0.6609837412834167;0.5555025339126587
1.0342075824737549;0.36424073576927185;0.6588571071624756;0.5441216826438904
1.0333811044692993;0.36494961380958557;0.6563029289245605;0.5346003174781799
1.0331690311431885;0.36576518416404724;0.6540567278862;0.527326762676239
1.0330291986465454;0.36658021807670593;0.6515750288963318;0.5198374390602112
1.0330113172531128;0.36716946959495544;0.6488967537879944;0.5122309923171997
1.0326734781265259;0.3678332269191742;0.6462988257408142;0.5054836869239807
1.0325206518173218;0.3683443069458008;0.644486129283905;0.49934425950050354
1.0322866439819336;0.3691447675228119;0.6421912908554077;0.49138519167900085
1.0324548482894897;0.3703552782535553;0.6399886012077332;0.48429614305496216
