x,ULA,dilation,tempering,diffusion,daz
-2.6164942,0.039413724,0.0,0.007166132,0.0035916877,0.01436387
-2.5606647,0.04299679,0.039445285,0.017915329,0.0035916877,0.017954838
-2.5048356,0.11465811,0.08964837,0.06449518,0.021550126,0.02872774
-2.449006,0.14690569,0.2043983,0.111075036,0.057467002,0.050273545
-2.393177,0.30814368,0.27970296,0.17198716,0.10056725,0.05745548
-2.3373477,0.5159637,0.4339,0.2508157,0.13289301,0.17595816
-2.2815185,0.72019625,0.74228853,0.3547235,0.21190958,0.20827612
-2.2256894,1.0570045,0.9215853,0.5553752,0.39508563,0.3124142
-2.16986,1.2827376,1.3375537,0.7667761,0.42022747,0.44528
-2.1140308,1.6589595,1.87903,0.7452777,0.48487782,0.53505415
-2.0582013,1.8130313,1.8611003,1.0068414,0.66087055,0.62841934
-2.0023723,2.0387645,2.0152955,1.0964181,0.54234487,0.6786928
-1.9465429,1.9563539,1.8862019,1.0534214,0.6105869,0.56378186
-1.8907137,1.5908846,1.6746353,1.0068436,0.5315709,0.5601921
-1.8348844,1.3579819,1.4523036,0.7990237,0.42381915,0.37346062
-1.7790551,1.1752455,0.96820253,0.5267107,0.44536924,0.35191482
-1.7232258,0.7739422,0.74228853,0.37980497,0.22627631,0.2549587
-1.6673965,0.53745985,0.56299186,0.272313,0.1436675,0.16159354
-1.6115673,0.4299688,0.28328946,0.17198753,0.08260899,0.09336536
-1.5557381,0.16840409,0.19722643,0.10390891,0.050283626,0.04309161
-1.4999088,0.09674277,0.08964837,0.035830658,0.017958438,0.017954838
-1.4440795,0.04299679,0.043031223,0.010749198,0.025141813,0.017954838
-1.3882502,0.035830658,0.021515612,0.017915329,0.0071833753,0.0035909675
-1.332421,0.003583066,0.0,0.003583066,0.0,0.0
-1.2765918,0.0035830736,0.0035859428,0.0035830736,0.0,0.0
-1.2207625,0.0,0.003585935,0.003583066,0.0,0.0
-1.1649332,0.0,0.0,0.0,0.0,0.0
-1.1091039,0.0,0.0,0.0,0.0,0.0
-1.0532746,0.0,0.0,0.0,0.0,0.0
-0.99744534,0.0,0.0,0.0,0.0,0.0
-0.9416162,0.0,0.0,0.0,0.0,0.0
-0.8857869,0.0,0.0,0.0,0.0,0.0
-0.8299576,0.0,0.0,0.0,0.0,0.0
-0.7741283,0.0,0.0,0.0,0.0,0.0
-0.7182991,0.0,0.0,0.0,0.0,0.0
-0.66246986,0.0,0.0,0.0,0.0,0.0
-0.6066406,0.0,0.0,0.0,0.0,0.0
-0.5508113,0.0,0.0,0.0,0.0,0.0
