iter,KL_gt,ULA,dilation,tempering,diffusion,DAZ
0,0.816106,9.117262840270996,,5.041246557235718,4.738038206100464,4.858132076263428
50,0.817266,3.3953676223754883,,2.6199926853179933,1.9595349311828614,2.0101507186889647
100,0.8165412,2.3964954376220704,,2.320101499557495,1.637896728515625,1.6880911111831665
150,0.8209548,2.2243239879608154,19.57444445292155,2.2169427394866945,1.5497243642807006,1.6075473070144652
200,0.81149375,2.177134084701538,18.19910430908203,2.1837625980377195,1.5278846740722656,1.573054814338684
250,0.82109517,2.1500439167022707,15.900786590576171,2.1676040649414063,1.481456995010376,1.5493667364120483
300,0.8210317,2.146823263168335,14.481622886657714,2.153431510925293,1.4752572536468507,1.536775255203247
350,0.8275132,2.130722188949585,12.378874206542969,2.1292130947113037,1.468492603302002,1.5237418174743653
400,0.81504667,2.125914525985718,8.88207025527954,2.1212485313415526,1.433829426765442,1.5080465793609619
450,0.81404626,2.1278032302856444,5.7994664192199705,2.113622283935547,1.4359272718429565,1.5027222633361816
500,0.8142282,2.109110879898071,4.0420763969421385,2.1162487983703615,1.4277966022491455,1.5068621635437012
550,0.81362784,2.099554347991943,3.1255531311035156,2.111565637588501,1.4069106817245483,1.5024410486221313
600,0.8088635,2.094043731689453,2.7295251369476317,2.102177047729492,1.4057652473449707,1.4926472187042237
650,0.81137717,2.099013900756836,2.5258360385894774,2.0917871952056886,1.4093835353851318,1.476747417449951
700,0.8240558,2.1026962757110597,2.413805913925171,2.092410516738892,1.4080083131790162,1.4679158210754395
750,0.82027274,2.1046581268310547,2.332166624069214,2.089633274078369,1.3905543565750123,1.4736445426940918
800,0.8184053,2.0891346454620363,2.3267231464385985,2.085352897644043,1.3965088844299316,1.4631360530853272
850,0.82188094,2.0841296672821046,2.2750174045562743,2.081220102310181,1.3922664880752564,1.4702183723449707
900,0.81917334,2.084745693206787,2.250148153305054,2.0643446922302244,1.397759485244751,1.4612738132476806
950,0.8099247,2.0907132148742678,2.2209455490112306,2.08298602104187,1.401441740989685,1.4713393211364747
1000,0.81457204,2.1019524574279784,2.226112461090088,2.0704729080200197,1.3876209020614625,1.473825454711914
1050,0.8146101,2.0936999797821043,2.207260274887085,2.0690474033355715,1.3856110095977783,1.4737301826477052
1100,0.8101808,2.088424015045166,2.188848543167114,2.0752407550811767,1.371951985359192,1.467240285873413
1150,0.818771,2.0892587661743165,2.172915744781494,2.0790525913238525,1.3789700984954834,1.4582054615020752
1200,0.82190764,2.0916251659393312,2.17791543006897,2.0635209560394285,1.3861144542694093,1.4585575819015504
1250,0.8095559,2.0909912109375,2.1730706214904787,2.056936264038086,1.379592776298523,1.454271674156189
1300,0.8040975,2.0894258975982667,2.164672040939331,2.06809720993042,1.3717658758163451,1.4548043251037597
1350,0.81801546,2.094070053100586,2.165262746810913,2.061460494995117,1.3680591106414794,1.4567113399505616
1400,0.8117714,2.089246082305908,2.15265097618103,2.05835165977478,1.3662474393844604,1.4538552522659303
1450,0.81015253,2.082439088821411,2.1489717960357666,2.047221231460571,1.3604772090911865,1.4506226301193237
1500,0.81115913,2.084039497375488,2.1464754581451415,2.0406344890594483,1.3786792278289794,1.4499154090881348
1550,0.81431323,2.0812772274017335,2.1369965076446533,2.0547674179077147,1.3664667129516601,1.4436655521392823
1600,0.8068302,2.0850887298583984,2.1346321582794188,2.046763849258423,1.3717758417129517,1.4329262971878052
1650,0.8211943,2.086050510406494,2.1328932285308837,2.043627405166626,1.360172939300537,1.434296226501465
1700,0.8169142,2.066218042373657,2.1277915477752685,2.045862007141113,1.3827131509780883,1.4507032632827759
1750,0.81239367,2.084591865539551,2.1183559894561768,2.057084894180298,1.3591693878173827,1.4533642053604126
1800,0.81463957,2.0767760276794434,2.1150909900665282,2.0434091091156006,1.3643677949905395,1.435051155090332
1850,0.8186237,2.0828155040740968,2.117111921310425,2.0386224746704102,1.3570266723632813,1.439207410812378
1900,0.8076081,2.0717383861541747,2.1272549629211426,2.0333180904388426,1.365677809715271,1.4443779468536377
1950,0.81776124,2.0694627285003664,2.1085055828094483,2.0328561305999755,1.3663660764694214,1.4518223524093627
2000,0.8148416,2.0727284431457518,2.1066011428833007,2.043645811080933,1.3589602708816528,1.4357970237731934
2050,0.8148941,2.069892406463623,2.102892446517944,2.0362564086914063,1.3442132949829102,1.433970284461975
2100,0.813285,2.074861478805542,2.115268898010254,2.0325311183929444,1.350723671913147,1.438211703300476
2150,0.81146,2.07660551071167,2.1039519786834715,2.0389564514160154,1.358484935760498,1.4318642616271973
