iter,ULA,dilation,tempering,diffusion,daz_scale1,daz_scale2
0,1.032718539237976,1.032718539237976,1.032718539237976,1.032718539237976,1.032718539237976,1.2537851333618164
5,1.032695770263672,1.03268563747406,0.814612090587616,0.6742953658103943,0.1163047477602958,0.2171579897403717
10,1.031757950782776,1.0326547622680664,0.8094640970230103,0.677351713180542,0.1186675205826759,0.2229106426239013
15,1.0317155122756958,1.0326557159423828,0.8038698434829712,0.6789876818656921,0.1164253950119018,0.222649410367012
20,1.0320743322372437,1.0326634645462036,0.7982231378555298,0.6773552298545837,0.1189151555299758,0.2186154425144195
25,1.032187819480896,1.0326567888259888,0.7930076718330383,0.6736370921134949,0.1186272278428077,0.2204696238040924
30,1.0327078104019165,1.0326913595199585,0.7906826734542847,0.6724413633346558,0.1166779771447181,0.2218162566423416
35,1.0327564477920532,1.0326600074768066,0.7869613170623779,0.673724353313446,0.1174638196825981,0.2231332510709762
40,1.0325087308883667,1.03262460231781,0.7828058004379272,0.6735970377922058,0.1181206032633781,0.2210626602172851
45,1.032581448554993,1.0326180458068848,0.7796255350112915,0.6731376647949219,0.11710686981678,0.2218658477067947
50,1.0327829122543335,1.032588243484497,0.7762153744697571,0.6721670031547546,0.1167541742324829,0.220594123005867
55,1.0331028699874878,1.0326483249664309,0.7731457352638245,0.6734291911125183,0.1167661473155021,0.2223261892795562
60,1.0335067510604858,1.03266179561615,0.7690962553024292,0.6713438034057617,0.1170583516359329,0.2231688052415847
65,1.03384530544281,1.032652735710144,0.7663587331771851,0.6734723448753357,0.1185649558901786,0.2212866395711898
70,1.0338009595870972,1.0327017307281494,0.7642038464546204,0.6739482879638672,0.1184029728174209,0.2216984778642654
75,1.0337047576904297,1.0326147079467771,0.7610296607017517,0.6748113632202148,0.1208709403872489,0.2229203730821609
80,1.034074306488037,1.0326250791549685,0.7591230273246765,0.6771352291107178,0.1191592440009117,0.2233154028654098
85,1.0343846082687378,1.032589554786682,0.7572659850120544,0.676116406917572,0.1200878769159317,0.2228329926729202
90,1.0340303182601929,1.0326220989227295,0.7546715140342712,0.6775009632110596,0.1191220059990882,0.2240404635667801
95,1.0338222980499268,1.032610535621643,0.7527415156364441,0.6790153384208679,0.1197676807641983,0.2254306823015213
100,1.0337504148483276,1.0326157808303833,0.7508495450019836,0.6794296503067017,0.1193976029753685,0.2259742319583892
105,1.0334093570709229,1.0326019525527954,0.7483968138694763,0.6790968179702759,0.1192593723535537,0.2241259068250656
110,1.0334415435791016,1.0326422452926636,0.7473903298377991,0.6808792948722839,0.1209646090865135,0.2246146202087402
115,1.0335851907730105,1.0326160192489624,0.7457960247993469,0.679814338684082,0.1201760321855545,0.2240131944417953
120,1.0332311391830444,1.0325206518173218,0.7445931434631348,0.6791970133781433,0.1193821430206298,0.2241004258394241
125,1.03386390209198,1.0325467586517334,0.7424227595329285,0.6800293326377869,0.1195956021547317,0.2233221381902694
130,1.0334385633468628,1.0325216054916382,0.7403602004051208,0.6788930296897888,0.1195832043886184,0.2233053296804428
135,1.0338958501815796,1.0325599908828735,0.7395777702331543,0.6791093945503235,0.1196968778967857,0.2221755981445312
140,1.0337752103805542,1.0325134992599487,0.7378008961677551,0.6776653528213501,0.1191449537873268,0.222221091389656
145,1.0333927869796753,1.0325239896774292,0.7370290160179138,0.6785998344421387,0.1210994273424148,0.2230020612478256
150,1.0329185724258425,1.0325826406478882,0.735647976398468,0.6793174743652344,0.1201290041208267,0.2230082303285598
155,1.03205144405365,1.0325264930725098,0.7350433468818665,0.6803880929946899,0.1185973212122917,0.2231954336166381
160,1.031927227973938,1.03252112865448,0.734142541885376,0.6807884573936462,0.1193721070885658,0.2236821949481964
165,1.0321859121322632,1.0325119495391846,0.733623743057251,0.6805331110954285,0.1185205951333046,0.2240719348192215
170,1.032857894897461,1.0324745178222656,0.7329103350639343,0.6807563900947571,0.1165133863687515,0.224539428949356
175,1.0328174829483032,1.0325382947921753,0.7318193316459656,0.6823346018791199,0.1169663444161415,0.2248852699995041
180,1.0327541828155518,1.0325387716293335,0.7308630347251892,0.6821228265762329,0.1172152087092399,0.2251216918230056
185,1.0323280096054075,1.032559514045715,0.7301886677742004,0.6812849044799805,0.117501713335514,0.2241968959569931
190,1.0322493314743042,1.0325775146484375,0.730029284954071,0.6814954876899719,0.1180339977145195,0.2245672792196273
195,1.032666563987732,1.0325945615768433,0.7290093302726746,0.6814438104629517,0.1184165403246879,0.2244721502065658
200,1.0331085920333862,1.0325292348861694,0.7281686663627625,0.6814250349998474,0.1178815588355064,0.2240041345357895
205,1.0333077907562256,1.0324891805648804,0.7275616526603699,0.6822926998138428,0.1177091598510742,0.2238592654466629
210,1.0333757400512695,1.0324639081954956,0.727453887462616,0.682818591594696,0.1174482703208923,0.2240361720323562
215,1.03343665599823,1.0324207544326782,0.7264184355735779,0.682098388671875,0.1175245568156242,0.223870187997818
220,1.034266710281372,1.0323930978775024,0.7250768542289734,0.6826724410057068,0.1180641651153564,0.2235884964466095
225,1.0347880125045776,1.0323842763900757,0.7241304516792297,0.6837336421012878,0.1179238781332969,0.2237295359373092
230,1.0353363752365112,1.0324223041534424,0.7223713994026184,0.6815299391746521,0.1176115795969963,0.2244638502597808
235,1.034799098968506,1.0324455499649048,0.7211695909500122,0.6818909645080566,0.1181027069687843,0.2244056016206741
240,1.0344825983047483,1.0324019193649292,0.7204692959785461,0.6819684505462646,0.1179321557283401,0.2242519408464431
245,1.0344247817993164,1.0324106216430664,0.7200688123703003,0.6816204786300659,0.1184364557266235,0.2239810079336166
250,1.0344806909561155,1.0323737859725952,0.719713032245636,0.6824223399162292,0.1189837008714675,0.2230474948883056
255,1.034976840019226,1.0324060916900637,0.7184813022613525,0.682233452796936,0.1193235665559768,0.2221591025590896
260,1.034896731376648,1.0324162244796753,0.7185465693473816,0.6822859644889832,0.1187398210167884,0.2228754609823227
265,1.0352929830551147,1.032412052154541,0.7184964418411255,0.681749165058136,0.1192006096243858,0.2241032421588897
270,1.0351108312606812,1.0323718786239624,0.7172064781188965,0.6825050711631775,0.1187170296907424,0.2241910248994827
275,1.0346481800079346,1.0323734283447266,0.7164866924285889,0.682618260383606,0.1180422231554985,0.224030926823616
280,1.0345134735107422,1.0323939323425293,0.7150859832763672,0.6820346713066101,0.1184362396597862,0.2243112176656723
285,1.0336884260177612,1.0323549509048462,0.7147274017333984,0.6811017394065857,0.1183454319834709,0.2241394966840744
290,1.033697247505188,1.03239107131958,0.7143679261207581,0.6810333728790283,0.1183245554566383,0.2231299728155136
295,1.0338772535324097,1.032300353050232,0.7143594026565552,0.6814789175987244,0.1183689981698989,0.2220631092786789
300,1.0333813428878784,1.0323505401611328,0.7144977450370789,0.6811944246292114,0.1172691583633422,0.2213440984487533
305,1.0327965021133425,1.0323152542114258,0.7130340933799744,0.6798853278160095,0.1177837625145912,0.2212786972522735
310,1.0331028699874878,1.0322633981704712,0.712779700756073,0.68177330493927,0.1172331199049949,0.2217238247394561
315,1.0335501432418823,1.032288908958435,0.7130469083786011,0.6801124215126038,0.1177600845694542,0.2214342355728149
320,1.033247470855713,1.0322837829589844,0.7124041318893433,0.6800726056098938,0.1185042187571525,0.2214714139699936
325,1.0331811904907229,1.0322229862213137,0.7107406258583069,0.6794871687889099,0.118211917579174,0.2217055857181549
330,1.0338623523712158,1.0322307348251345,0.7099237442016602,0.6794843673706055,0.1185741573572158,0.2213237136602401
335,1.033192753791809,1.0322405099868774,0.7099063992500305,0.6813933253288269,0.1175339743494987,0.2210740894079208
340,1.033026099205017,1.0322251319885254,0.7093613147735596,0.6821009516716003,0.1173954382538795,0.2210762053728103
345,1.0332059860229492,1.0322551727294922,0.7084990739822388,0.6814705729484558,0.1169270798563957,0.221121147274971
350,1.0332187414169312,1.032350778579712,0.7075129151344299,0.6817445158958435,0.1173443347215652,0.2214137762784958
355,1.033900260925293,1.0324214696884155,0.7066397070884705,0.682176411151886,0.1172965914011001,0.2214871644973755
360,1.033454179763794,1.0324335098266602,0.7053511738777161,0.6818887591362,0.1171438843011856,0.2211103439331054
365,1.0334917306900024,1.0324018001556396,0.7049089670181274,0.6823737621307373,0.1166458055377006,0.2209579944610595
370,1.033047080039978,1.0323982238769531,0.7041826248168945,0.6836950182914734,0.1168315932154655,0.2209740132093429
375,1.033325433731079,1.0324267148971558,0.7030929923057556,0.6844305992126465,0.1180758625268936,0.2212504893541336
380,1.0335034132003784,1.0323647260665894,0.7027168273925781,0.6836700439453125,0.1171621307730674,0.221080332994461
385,1.0339092016220093,1.0323467254638672,0.7032837867736816,0.683910608291626,0.1172185093164444,0.2212755978107452
390,1.0336908102035522,1.0324286222457886,0.7029334306716919,0.6836625933647156,0.1171290203928947,0.220993235707283
395,1.0339548587799072,1.0324132442474363,0.7023051977157593,0.6844980716705322,0.1178345680236816,0.2212310582399368
400,1.0339796543121338,1.0324586629867554,0.7020013928413391,0.6844457983970642,0.1180429086089134,0.2216859310865402
405,1.03410005569458,1.0324856042861938,0.7026603817939758,0.6852628588676453,0.1175415068864822,0.2208531945943832
410,1.0338352918624878,1.0325313806533811,0.7025655508041382,0.6844856142997742,0.1170698404312133,0.2210410088300705
415,1.032794713973999,1.0325570106506348,0.7020927667617798,0.6840307712554932,0.1164691820740699,0.2207829803228378
420,1.0326311588287354,1.0325673818588257,0.7022351622581482,0.6842375993728638,0.1167340278625488,0.2213688343763351
425,1.03271222114563,1.0325113534927368,0.7015498280525208,0.6837939620018005,0.116145372390747,0.2215369939804077
430,1.0328388214111328,1.032457947731018,0.7015106678009033,0.6847443580627441,0.1162090823054313,0.2220090478658676
435,1.0333385467529297,1.032401442527771,0.7011539340019226,0.6858482360839844,0.1159152388572692,0.2220310270786285
440,1.03374981880188,1.032368540763855,0.7010186314582825,0.6860237121582031,0.1158552095293998,0.2223390638828277
445,1.033858299255371,1.032379388809204,0.7010586857795715,0.6869646310806274,0.1159961819648742,0.2228896617889404
450,1.0332441329956057,1.032428741455078,0.7007335424423218,0.6864248514175415,0.1163244843482971,0.2222368270158767
455,1.0332788228988647,1.032450556755066,0.6996476650238037,0.6863842010498047,0.1160585433244705,0.2224664986133575
460,1.0340312719345093,1.0325078964233398,0.6993315815925598,0.68598473072052,0.1164126396179199,0.2222338765859604
465,1.034096598625183,1.032500147819519,0.6996335983276367,0.686111569404602,0.1155935525894165,0.2214699983596801
470,1.0337390899658203,1.0325583219528198,0.6986671686172485,0.6861830353736877,0.1164145693182945,0.2211230546236038
475,1.0337202548980713,1.032495379447937,0.6983761191368103,0.686130166053772,0.1155356392264366,0.2218993753194809
480,1.033842921257019,1.032455325126648,0.6983394622802734,0.6866812705993652,0.1156089678406715,0.221967414021492
485,1.033164620399475,1.0324575901031494,0.6979128122329712,0.6862706542015076,0.1156138703227043,0.2218391448259353
490,1.0330047607421875,1.032492756843567,0.69792240858078,0.6869683265686035,0.115739993751049,0.2219786643981933
495,1.032809495925903,1.0324389934539795,0.6971361041069031,0.6866526007652283,0.1166946440935134,0.2222550362348556
500,1.0324225425720217,1.0323888063430786,0.6963325142860413,0.6866647601127625,0.1171109899878501,0.2223761528730392
505,1.0322195291519165,1.032422423362732,0.6956718564033508,0.6856548190116882,0.1167453750967979,0.221583679318428
510,1.0322816371917725,1.032400131225586,0.6957012414932251,0.6861955523490906,0.1167146191000938,0.2220257520675659
515,1.031290888786316,1.0323671102523804,0.6962933540344238,0.6858728528022766,0.1177374348044395,0.2223780900239944
520,1.0315396785736084,1.0323418378829956,0.6967083811759949,0.685786783695221,0.1171916127204895,0.2228460162878036
525,1.0314116477966309,1.032307744026184,0.6971797943115234,0.6866950392723083,0.1174138560891151,0.2223497480154037
530,1.0312594175338743,1.0322721004486084,0.6970210671424866,0.686713457107544,0.1172861829400062,0.223343476653099
535,1.031142234802246,1.03225839138031,0.6966781616210938,0.6867045760154724,0.1166227087378501,0.2234452217817306
540,1.031229853630066,1.0323309898376465,0.6966896057128906,0.6866433620452881,0.1168936714529991,0.2233578711748123
545,1.0311691761016846,1.03231942653656,0.6964224576950073,0.6872439384460449,0.1174009591341018,0.2235171347856521
550,1.031407594680786,1.032367706298828,0.6962051391601562,0.6875173449516296,0.1167326495051384,0.2232511788606643
555,1.0318645238876345,1.0323585271835327,0.6961407661437988,0.6876286864280701,0.1170138269662857,0.223554715514183
560,1.0322673320770264,1.0323190689086914,0.6958129405975342,0.6885576844215393,0.1180203929543495,0.2242341488599777
565,1.0321415662765503,1.0322883129119873,0.6955990791320801,0.6887595057487488,0.1184785887598991,0.2242038697004318
570,1.031893968582153,1.0322784185409546,0.6952258944511414,0.6884198188781738,0.1186543479561805,0.223881646990776
575,1.031893253326416,1.032337307929993,0.694892942905426,0.6893600821495056,0.119112491607666,0.2236794978380203
580,1.0319064855575562,1.0323606729507446,0.6958727240562439,0.6903011202812195,0.1192935705184936,0.2240868806838989
585,1.031686782836914,1.032318115234375,0.6949162483215332,0.6900307536125183,0.1193293333053588,0.22359099984169
590,1.0310652256011963,1.0323103666305542,0.6940194368362427,0.6899614930152893,0.1195421740412712,0.2231173813343048
