TV;KL
1.9190503358840942;8.520198822021484
1.6005313396453857;4.438009262084961
1.459745168685913;3.1895956993103027
1.402127981185913;2.697826385498047
1.3275325298309326;2.322202205657959
1.2947393655776978;2.1125659942626953
1.275850772857666;2.0267858505249023
1.2431254386901855;1.929362177848816
1.2410929203033447;1.8161537647247314
1.2254433631896973;1.7590954303741455
1.2060219049453735;1.7123816013336182
1.1965363025665283;1.680915355682373
1.1761265993118286;1.5851383209228516
1.1819356679916382;1.612046718597412
1.1682512760162354;1.5490095615386963
1.1563783884048462;1.531042456626892
1.1529548168182373;1.4868693351745605
1.15421724319458;1.4813799858093262
1.1415866613388062;1.465762972831726
1.1501166820526123;1.4518895149230957
1.1309380531311035;1.3967058658599854
1.143953561782837;1.429100751876831
1.1349189281463623;1.4036202430725098
1.1364350318908691;1.3945653438568115
1.1329315900802612;1.3764586448669434
1.121742844581604;1.3607795238494873
1.1098124980926514;1.329988956451416
1.108959674835205;1.328371286392212
1.1135398149490356;1.3306248188018799
1.0998055934906006;1.2990343570709229
1.0997246503829956;1.2809970378875732
1.1028251647949219;1.3001309633255005
1.1089916229248047;1.3321117162704468
1.0999692678451538;1.2653781175613403
1.0943101644515991;1.285050868988037
1.096714735031128;1.2953863143920898
1.1039000749588013;1.2742581367492676
1.0933947563171387;1.2541062831878662
1.0760560035705566;1.2128806114196777
1.0748000144958496;1.215728521347046
1.0930758714675903;1.2334976196289062
1.0761768817901611;1.237443447113037
1.071944236755371;1.1985383033752441
1.0757677555084229;1.206260323524475
1.0738461017608643;1.2146775722503662
1.0661647319793701;1.2080752849578857
1.0584074258804321;1.1932389736175537
1.0591386556625366;1.1702208518981934
1.0568560361862183;1.1645300388336182
1.0664567947387695;1.1625394821166992
1.0565836429595947;1.1459360122680664
1.0594176054000854;1.1416394710540771
1.0505200624465942;1.1298747062683105
1.052220344543457;1.1427192687988281
1.0532559156417847;1.1444549560546875
1.0475578308105469;1.126559853553772
1.0421501398086548;1.1267688274383545
1.049818515777588;1.1368370056152344
1.0557067394256592;1.143056869506836
1.0520075559616089;1.125025987625122
1.042093276977539;1.1129000186920166
1.0399878025054932;1.0932233333587646
1.041914939880371;1.1132333278656006
1.055954933166504;1.1099610328674316
1.0476100444793701;1.1141736507415771
1.0387777090072632;1.0995033979415894
1.0420361757278442;1.0873842239379883
1.0408389568328857;1.0949548482894897
1.0312715768814087;1.0835200548171997
1.030876874923706;1.0906555652618408
1.0405583381652832;1.0941643714904785
1.0288301706314087;1.08997642993927
1.0486106872558594;1.1079113483428955
1.0301859378814697;1.0691752433776855
1.0412073135375977;1.0851134061813354
1.0359976291656494;1.0803159475326538
1.0373623371124268;1.0760418176651
