iter,KL_gt,ULA,dilation,tempering,diffusion,DAZ
0,0.81917685,9.438928365707397,,6.300259304046631,4.654842901229858,4.233566474914551
50,0.8155535,3.530994749069214,,4.676696872711181,2.0615034818649294,1.9287926435470581
100,0.81366694,2.4270801544189453,,4.099935054779053,1.605896496772766,1.6278983116149903
150,0.8196026,2.2313039779663084,20.49121030171712,3.781031847000122,1.4038914680480956,1.48338885307312
200,0.8086759,2.1689342498779296,20.375876903533936,3.496924638748169,1.3043384075164794,1.4000901699066162
250,0.8195224,2.1437481880187987,19.750434494018556,3.253148317337036,1.2152377128601075,1.3297597885131835
300,0.8072373,2.134398412704468,19.25608673095703,3.0203146934509277,1.1540550947189332,1.2927337408065795
350,0.8161834,2.1091379642486574,18.280302429199217,2.838952875137329,1.1240538120269776,1.2504719734191894
400,0.825229,2.113135623931885,17.5210205078125,2.728933811187744,1.0775688886642456,1.2180834531784057
450,0.8139321,2.09981107711792,17.30132942199707,2.5762160301208494,1.0633556127548218,1.17972092628479
500,0.8191267,2.091553974151611,17.016160583496095,2.4456677436828613,1.0371092081069948,1.140924882888794
550,0.8185121,2.0943016052246093,16.688726043701173,2.354667329788208,1.0034024000167847,1.1316497087478639
600,0.8108883,2.0891849517822267,16.380977630615234,2.2888367652893065,1.0097737431526184,1.108698272705078
650,0.8059248,2.092552423477173,16.198392486572267,2.204811716079712,0.9769703865051269,1.0912036180496216
700,0.81064445,2.0880457401275634,16.00219020843506,2.172952079772949,0.9788587689399719,1.089268159866333
750,0.8110992,2.081220579147339,15.831149291992187,2.116127872467041,0.9718009233474731,1.0830091953277587
800,0.8156012,2.079984664916992,15.671136665344239,2.0749448776245116,0.96990567445755,1.0787036657333373
850,0.8207839,2.08245210647583,15.507632064819337,2.044153118133545,0.95354083776474,1.064478588104248
900,0.8260056,2.072410154342651,15.378787612915039,2.0148310899734496,0.9547165632247925,1.0671818494796752
950,0.8144986,2.076769542694092,15.206380844116211,1.981441903114319,0.9450431585311889,1.0540269136428833
1000,0.81381977,2.0726958751678466,15.06941909790039,1.9497541189193726,0.9361107826232911,1.038785696029663
1050,0.8122026,2.06504602432251,14.868285369873046,1.9284777879714965,0.9408478498458862,1.0498188972473144
1100,0.81208307,2.0626214027404783,14.665552520751953,1.906191897392273,0.9307345509529114,1.0531365394592285
1150,0.8189703,2.0621994495391847,14.478619194030761,1.8910486936569213,0.9201566696166992,1.0458603143692016
1200,0.8155635,2.0620344161987303,14.270797538757325,1.8849785089492799,0.9156020164489747,1.0255882263183593
1250,0.8088722,2.0696481227874757,14.119019508361816,1.8618343591690063,0.9016628742218018,1.0037610292434693
1300,0.8097435,2.0588765621185305,13.957552337646485,1.8524871349334717,0.9111026287078857,1.0133951425552368
1350,0.8196527,2.058077812194824,13.79835777282715,1.8264768362045287,0.9128829598426819,1.0163656234741212
1400,0.81962454,2.0503541946411135,13.603784370422364,1.836662197113037,0.9115575671195983,0.9790536642074585
1450,0.81167936,2.0553613185882567,13.4976655960083,1.8251877784729005,0.9060867547988891,1.0014260053634643
1500,0.81079304,2.0590144634246825,13.38201675415039,1.8115242958068847,0.9115482807159424,1.0141636610031128
